NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM
63	-1	0	【剧场】真相<二>	【剧场】真相<二>	62	-1	-1	15	-1	0	0	-1	-1	-1	52050	-1	-1	-1	-1	1	253	0	0	9398	0	0	1	31	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t我看见郭靖把弓藏在了旁边的那个木桶里。	找到郭靖藏起的@npc_14014后拿给@npc_102004。		放弃任务	\t这支箭！郭靖这孩子，怎么会有此物？难道他和刺客有关？！	102004	王汗	-1	-1	0	64	找到@npc_14014后拿给@npc_102004						0		0
64	200503	1	【剧场】真相<三>	【剧场】真相<三>	63	-1	-1	15	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	231	0	0	3618	0	0	1	31	0	0	0	0	0	0	13020012	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t虽然我很难相信这个事实，但现在只有从郭靖这孩子身上下手了，希望他这次不要因为倔强吃太多苦头，你先等等。我这就派人把郭靖叫来。	看@npc_102004找出刺客。		放弃任务	\t走脚本	102004	王汗	-1	-1	0	66	看@npc_102004抓住刺客						0		0
66	256101	1	【剧场】兄弟神箭	【剧场】兄弟神箭	64	-1	-1	15	-1	0	0	-1	-1	-1	22000	-1	-1	-1	-1	1	460	0	0	30000	0	0	1	200	0	0	0	0	0	0	45013691	1	45013696	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t这支哲别曾射伤铁木真的箭，作为美好结局的纪念，我们叫他兄弟神箭。\n\t现在我把它交给予你，愿长生天永远会保佑着你。	将兄弟神箭交给@npc_102040		放弃任务	\t历史从不曾化为尘埃，它会一直烙印在人们的心中。	102040	钥匙老人	-1	-1	-1	3660	将兄弟神箭交给@npc_102040						0		0
#	塔塔尔部		100	149	63																																																																						
100	223001	1	【剧场】大战在即	【剧场】大战在即	-1	-1	-1	20	50	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	255	0	0	11877	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t#Y@myname#W，很高兴再次见到你。目前我们正和塔塔尔人对峙着，这次又能得到你的帮助了。	和@npc_103001交谈。		放弃任务	\t我们的兵器盔甲都不如金国人，但是我们不能在金国人面前堕了我们乞颜部健儿的威风！#Y@myname#W，#R我#W和#R木华黎#W将军有一些重要的事情要交给你。	103001	铁木真	-1	-1	0	101	找到@npc_103001						0		0
101	-1	0	【剧场】弓箭手之患	【剧场】弓箭手之患	100	-1	-1	20	-1	-1	0	-1	-1	-1	12100	12105	-1	-1	-1	1	255	0	0	23754	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t我们的探子来报，塔塔尔人正准备在我们大营前方修筑箭塔，几个神射手带着一群弓箭手守在那里。\n\t去干掉神射手和他手下的弓箭手，绝不能让塔塔尔人得逞。	消灭5个@npc_15010和@npc_15009，向@npc_103001回报。	不能让塔塔尔人得逞。	放弃任务	\t这么说来，对我们骑兵最大的威胁已经解除了。	103001	铁木真	-1	-1	-1	-1	消灭@npc_15009	消灭5个@npc_15010					0		0
102	-1	0	【剧场】未雨绸缪	【剧场】未雨绸缪	101	-1	-1	20	-1	-1	0	-1	-1	-1	52109	-1	-1	-1	-1	1	255	0	0	23754	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t我们和塔塔尔人见面都是用箭来打招呼！\n\t为防止箭支不足，你去杀掉他们的弓箭手，把他们那些箭矢都给我带回来。	消灭@npc_15010，获得3个箭矢，向@npc_103003回报。	你找来全部的箭矢了吗？	放弃任务	\t干的好！塔塔尔人不久就会发现射中他们的箭都刻着塔塔尔的名字。	103003	木华黎	-1	-1	-1	-1	消灭@npc_15010，获得3个箭矢						0		0
103	-1	0	【剧场】郭靖的行踪	【剧场】郭靖的行踪	102	102	-1	20	-1	-1	0	-1	-1	-1	22000	-1	-1	-1	-1	1	255	0	0	11877	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t郭靖听说他师傅哲别行踪不明，就去找他了。华筝整天在我耳边吵闹着要去找他回来。 \n\t哲别是我派去了敌营调查军情的，真不知道郭靖这笨小子有没有乱来。请你前去助他们一把。	遵照铁木真的嘱托，在塔塔尔大营找到@npc_103007。		放弃任务	\t你说什么？华筝一直在担心我？\n\t华筝那么漂亮，整天都有很多贵族家的孩子围着她，我又不会哄华筝开心，还常常因为笨手笨脚的被她取笑……\n\t不过这次我会与师傅哲别一起立功回去。	103007	郭靖	-1	-1	-1	-1	找到@npc_103007						0		0
104	-1	0	【剧场】药草	【剧场】药草	103	-1	-1	20	-1	-1	0	-1	-1	-1	52100	-1	-1	-1	-1	1	258	0	0	35631	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t我发现塔塔尔人从西南方运来了一些神秘的东西，我这正准备去调查。\n\t你去营中西北方除掉塔塔尔人的医疗萨满，把他们的草药拿回来，让他们后备不足。	消灭@npc_15015，夺取药草包，交给@npc_103009	快去，别让那些萨满跑了！	放弃任务	\t好，伤药真不少。\n\t拿回去给我们受伤的将士使用。	103009	哲别	-1	-1	-1	-1	消灭@npc_15015，夺取药草包						0		0
105	-1	0	【剧场】“大焰火”	【剧场】“大焰火”	104	-1	-1	20	-1	-1	0	-1	-1	-1	62101	-1	-1	-1	-1	1	258	0	0	11877	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t刚刚我趁他们守卫不严去拿了些神秘物资，发现竟然是火药武器火雷弹！看来他们想用火药武器来对付我们，不能让他们得逞，我们要抢先下手！\n\t你拿着这个到塔塔尔营门那去，点燃引线，放个“大焰火”看看！	炸毁@npc_15034，然后向@npc_103009复命。	找来焰火了吗？	放弃任务	\t痛快！哈哈，速布台和木华黎现在肯定望着这边目瞪口呆！这算是给我们的将士放的一场烟花吧。	103009	哲别	-1	-1	-1	-1	炸毁@npc_15034						0		0
106	-1	0	【剧场】哲别的“诡计”	【剧场】哲别的“诡计”	105	-1	-1	20	-1	-1	0	-1	-1	-1	62100	-1	-1	-1	-1	1	258	0	0	11877	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t看，泻药！塔塔尔巫医的草药包里居然还有这种东西，不过，我倒是有个好主意，去把这些泻药丢进塔塔尔水源里，等到一会他们晚餐之后……	在@npc_15035使用泻药，回报@npc_103009。	放了泻药了吗？	放弃任务	\t哈哈，我真是很期待，或许，明天就是我们进攻的最好时机。	103009	哲别	-1	-1	-1	-1	在@npc_15035使用泻药						0		0
108	-1	0	【剧场】传令兵	【剧场】传令兵	106	106	-1	20	-1	-1	0	-1	-1	-1	52104	-1	-1	-1	-1	1	258	0	0	23754	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t我在营附近调查，发现这几天总有个塔塔尔传令兵进出大营，向西南方那边前去。想办法拦截他们，看看能不能弄到点情报给铁木真送去！	消灭@npc_15022，获取传令兵的情报，回报@npc_103001	\t看看那个传令兵身上能不能搜到什么情报！	放弃任务	\t哦，塔塔尔人的情报？\n\t这些塔塔尔人怎么会暗中联络金国，看来我要小心应付完颜洪烈这条毒蛇。	103001	铁木真	-1	-1	0	109	消灭@npc_15022，获取传令兵的情报						0		0
109	-1	0	【剧场】查证	【剧场】查证	108	-1	-1	20	-1	-1	0	-1	-1	-1	22000	-1	-1	-1	-1	1	258	0	0	11877	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t好在西边山谷附近有我们的侦察队，拖雷在那里，你去看看，他们有没有什么发现。	找到西边山谷中的@npc_103015。		放弃任务	\t哼！这些金人竟然想偷袭我们，他们一定不知道出来侦查的，都是我们乞颜部身手最好的勇士。	103015	拖雷	-1	-1	0	110	找到@npc_103015						0		0
110	223002	1	【剧场】供词	【剧场】供词	109	-1	-1	20	-1	-1	0	-1	-1	-1	22000	-1	-1	-1	-1	1	258	0	0	9340	0	0	1	37	0	0	0	0	0	0	11000200	5	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t我们抓了个金国的俘虏，看得出来这小子是个软骨头！可惜我们不明白他的话，你帮我好好审问审问他。	审问@npc_103016，向@npc_103015报告。	问出什么了吗？	放弃任务	\t小的…… 小的说的都是实话，要是有半句虚假，天打雷劈。\n\t求求你，别杀我，放我一命，小的不过是一个小小的校尉，也是奉命行事，和我无关啊…… 	103016	俘虏	-1	-1	-1	-1	审问@npc_103016						0		0
111	-1	0	【剧场】潜伏的敌军	【剧场】潜伏的敌军	110	-1	-1	20	-1	-1	0	-1	-1	-1	22000	-1	-1	-1	-1	1	258	0	0	11877	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t快去通报速布台将军，几个金军校尉带着金国飞虎军正埋伏在这里，要小心金国人的偷袭！	将金军校尉带着金国飞虎军埋伏在山中的消息告诉@npc_103002。		放弃任务	\t飞虎军？都是完颜洪烈的亲兵。	103002	速布台	-1	-1	0	112	找到@npc_103002						0		0
112	-1	0	【剧场】怒火	【剧场】怒火	111	-1	-1	20	-1	-1	0	-1	-1	-1	12101	12106	-1	-1	-1	1	258	0	0	23754	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	10236100|10236110|10236120|10236130|10236140|10236150|10239200|10239201|10239202|10239203|10239204|10239205	1	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t原来塔塔尔人的火药武器是金国提供的，这些阴险狠毒的金国人，表面还说是我们的盟友。\n\t既然如此，我们也来次突袭，他们一定不知道我们发现了他们的潜伏。	消灭5个西边山中埋伏的@npc_15021和@npc_15030，回报@npc_103002。	\t好好的教训一下这狠毒的完颜家！	放弃任务	\t想当年金兵偷袭我们，死了多少的蒙古勇士，领头的就是那几个姓完颜的！今天真是痛快。	103002	速布台	-1	-1	0	113	消灭5个@npc_15021	除掉@npc_15030					0		0
113	-1	0	【剧场】进攻时机	【剧场】进攻时机	112	-1	-1	20	-1	-1	0	-1	-1	-1	22000	-1	-1	-1	-1	1	261	0	0	11877	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t请你回报铁木真，我们已经摧毁了完颜洪烈的阴谋，刚刚哲别和郭靖来消息已经在塔塔尔营地内做好了里应外合，随时可以进攻。	回报@npc_103001，众将军已经准备好了进攻。		放弃任务	\t我乞颜部将士智勇无双，今天就是与塔塔尔结束世仇的时机。我们还要给完颜洪烈看一场好戏。	103001	铁木真	-1	-1	-1	-1	找到@npc_103001						0		0
114	-1	0	【剧场】雪人皮	【剧场】雪人皮	113	-1	-1	20	-1	-1	0	-1	-1	-1	52115	-1	-1	-1	-1	1	258	0	0	23754	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t东北方的山上来了一群雪人，雪人皮比熊皮还要保暖。你！去帮我收集点雪人皮来！我一定会重重奖励你。	消灭东北方山上的@npc_15032，取得4张雪人毛皮，向@npc_103003回报。	我要的雪人皮呢？	放弃任务	\t这质地…… 真是不错！	103003	木华黎	-1	-1	-1	-1	消灭@npc_15032，取得4张雪人毛皮						0		0
115	-1	0	【剧场】除害雪人	【剧场】除害雪人	117	-1	-1	20	-1	-1	0	-1	-1	-1	12102	-1	-1	-1	-1	1	261	0	0	35631	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t贫道前日听说此处雪山藏有草原圣物：战神大旗。本想取得大旗，助铁木真一臂之力，不料此处竟是一处陷阱，贫道中计受了内伤。 \n\t此山众多雪人聚集，都是山顶的那雪人王作祟，长此以往，势必危害世人，你帮我打发了那雪人王吧。	消灭山顶的@npc_15012，回报@npc_103006	事情办的怎么样了？	放弃任务	\t看来这些年你的身手很有长进。\n\t你对贫道所说战神大旗一物定然很好奇，机缘所在，如果贫道此时与你说明，反而对你不利，观你面相，你定与这战神大旗结缘，日后你自会明白。	103006	丘处机	-1	-1	0	116	消灭@npc_15012						0		0
116	-1	0	【剧场】预言	【剧场】预言	115	-1	-1	20	-1	-1	0	-1	-1	-1	22000	-1	-1	-1	-1	1	261	0	0	11877	0	0	1	37	0	0	0	0	0	0	13020013	1	-1	0	-1	0	-1	0	10076040|10086040|10096040|10106040|10116040|10126040|10412002|10422002|10432002|10442002|10452002|10462002	1	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t贫道已经肯定铁木真就是天狼星转世，他如今气势如虹，贵如黄金，日后亦不会拘于小小成就，必定大展宏图。\n\t我这里有支复仇神箭就送给你做个纪念吧。	把丘处机的话转告@npc_103001。		放弃任务	\t你见到那丘道长了？\n\t哈哈，贵如黄金，大展宏图。不如以后我们就改叫黄金家族！	103001	铁木真	-1	-1	0	123	找到@npc_103001						0		0
117	-1	0	【剧场】道长	【剧场】道长	114	-1	-1	20	-1	-1	0	-1	-1	-1	22000	-1	-1	-1	-1	1	261	0	0	11877	0	0	1	37	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t小时候见过的那位慈祥的丘道长来了，听说他要去圣山观天象，可是近来圣山上雪人成灾。\n\t请你去帮帮他，告诉丘道长小心些。	按照华筝郡主的吩咐，找到@npc_103006。		放弃任务	\t你见到华筝那小丫头了？可笑我丘处机自负武功甚高，今天竟然如此狼狈的被这一群未开化的怪物困住。	103006	丘处机	-1	-1	0	115	找到@npc_103006						0		0
123	256102	1	【剧场】复仇神箭	【剧场】复仇神箭	116	-1	-1	20	-1	-1	0	-1	-1	-1	22300	-1	-1	-1	-1	1	460	0	0	150000	0	0	1	1500	0	0	0	0	0	0	45013701	1	45013706	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t有大智慧的铁木真，十年积蓄，十年忍耐，终于，让他等来了灭亡塔塔尔部的机会。	将复仇神箭交给@npc_103040，回到王城。		放弃任务	\t历史从不曾化为尘埃，它会一直烙印在人们的心中。	103040	钥匙老人	-1	-1	-1	-1	将复仇神箭交给@npc_103040，回到王城。						0		0
124	-1	0	【个人】返回王城	【个人】返回王城	123	-1	-1	10	-1	-1	0	0	-1	-1	20000	-1	-1	-1	-1	1	200	0	0	3000	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t现在你可以通过我返回王城，去找钥匙老人，他又有新的任务等待你去完成。	找@npc_123844	\t你找我有什么事？	放弃任务	\t再见你很高兴，年轻人#Y@myname#W，我有新的事情等待你去完成。	123844	钥匙老人	-1	-1	0	6009	找@npc_123844						0		0
125	-1	0	【个人】返回王城	【个人】返回王城	123	-1	-1	10	-1	-1	0	1	-1	-1	20000	-1	-1	-1	-1	1	200	0	0	3000	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t现在你可以通过我返回王城，去找钥匙老人，他又有新的任务等待你去完成。	找@npc_126144	\t你找我有什么事？	放弃任务	\t再见你很高兴，年轻人#Y@myname#W，我有新的事情等待你去完成。	126144	钥匙老人	-1	-1	0	6109	找@npc_126144						0		0
126	-1	0	【个人】返回王城	【个人】返回王城	123	-1	-1	10	-1	-1	0	2	-1	-1	20000	-1	-1	-1	-1	1	200	0	0	3000	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t现在你可以通过我返回王城，去找钥匙老人，他又有新的任务等待你去完成。	找@npc_129754	\t你找我有什么事？	放弃任务	\t再见你很高兴，年轻人#Y@myname#W，我有新的事情等待你去完成。	129754	钥匙老人	-1	-1	0	6209	找@npc_129754						0		0
127	-1	0	【个人】返回王城	【个人】返回王城	123	-1	-1	10	-1	-1	0	3	-1	-1	20000	-1	-1	-1	-1	1	200	0	0	3000	0	0	-1	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t现在你可以通过我返回王城，去找钥匙老人，他又有新的任务等待你去完成。	找@npc_132077	\t你找我有什么事？	放弃任务	\t再见你很高兴，年轻人#Y@myname#W，我有新的事情等待你去完成。	132077	钥匙老人	-1	-1	0	6309	找@npc_132077						0		0
#	居庸关		250	299																																																																							
250	-1	0	【剧场】初战金军<一>	【剧场】初战金军<一>	-1	-1	-1	35	65	-1	0	-1	-1	-1	22250	-1	-1	-1	-1	1	290	0	0	68000	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t#Y@myname#W，你终于来了！\n\t长生天在上，所有的蒙古人见证，今天我们开始向宿敌金国来报血海深仇！\n\t（凝视着你，神情严肃）但是因为我们长期受金朝欺压，所以军中普遍有种畏惧的情绪。\n\t这件事必须解决，你速与木华黎会合，针对此事制定详细的作战计划！	在成吉思汗大军集结地附近找到@npc_106001。		放弃任务	\t#Y@myname#W，竟是你！长生天眷顾蒙古！我们与金国的战争有了转机！	106001	木华黎	-1	-1	0	-1	找到@npc_106001						0		0
251	-1	0	【剧场】心理战<二>	【剧场】心理战<二>	250	-1	-1	35	-1	-1	0	-1	-1	-1	12265	-1	-1	-1	-1	1	290	0	0	89000	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t我们确实遇到了一个严重困难。\n\t金国六皇子，赵王完颜洪烈，我们的死敌，手下拥有一支银狼军。这是他的杀手锏，我们的弓弩对它们毫无威胁，矢石根本落不到它们身上，它们可以旁若无人的横冲直撞。不少将士被它们撕咬，受了重伤。这次，就让我们联手，先把这些阻碍我们前进的银狼幼崽消灭。	消灭5只@npc_18024，并回报@npc_106001。	\t如能消灭这些阻路的银狼幼崽，必能扭转现在我军的不利局面。	放弃任务	\t没了这群银狼幼崽阻路，我们可以放心大胆的与完颜洪烈打上一仗！	106001	木华黎	-1	-1	0	252	消灭5只@npc_18024						0		0
252	-1	0	【剧场】初战金军<二>	【剧场】初战金军<二>	250	-1	-1	35	-1	-1	0	-1	-1	-1	12251	-1	-1	-1	-1	1	290	0	0	89000	0	0	1	55	0	0	0	0	0	0	12010002	5	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t在我军的侧翼一直有一只部队在游走，他们真实目的是为了牵制我军的进攻，领军的是完颜洪烈忠实的鹰犬，术虎高琪！\n\t治标需治本，先除掉术虎高琪！一举肃清居庸关外的金军，夺下居庸关，百里之外就是金中都了。	除掉金国中军统制@npc_18017	\t术虎高琪对金国忠心耿耿，且善于操控野兽，实在是我军的大患。	放弃任务	\t我就知道你不会让我失望！	106001	木华黎	-1	-1	-1	-1	除掉金国中军统制@npc_18017						0		0
253	-1	0	【剧场】初战金军<三>	【剧场】初战金军<三>	250	-1	-1	35	-1	-1	0	-1	-1	-1	12254	-1	-1	-1	-1	1	290	0	0	89000	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t#Y@myname#W，我们再次遇到了难题：从前线传来令人恐惧的消息，金朝部队中出现了一支盔明甲亮的部队，他们似魔鬼一般，来去如闪电，使我军吃了不少苦头。\n\t军中刚刚恢复的自信，现在又开始有些不稳了。军中甚至传言，金人虎狼之性，都是头上长角的怪物，杀人如割草。\n\t“流言止于智者。”破除大家的恐惧，关键就在于此！	消灭3个@npc_18020	\t快去吧，我们要想战胜金国，必须破除这支黑甲军的神话。	放弃任务	\t你是当之无愧的勇士，就算是铜墙铁壁，在你面前也是不堪一击！	106001	木华黎	-1	-1	-1	-1	消灭3个@npc_18020						0		0
254	-1	0	【剧场】兄弟相离<一>	【剧场】兄弟相离<一>	252	252	272	35	-1	-1	0	-1	-1	-1	22251	-1	-1	-1	-1	1	290	0	0	68000	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t经过我们刚才的奋力一战，现在有关金人的无稽之谈已经粉碎，我们的大军士气大振.\n\t根据我们侦获的信息来看，还有一支神秘的黑甲军，这几年纵横燕赵大地。而训练这支军队的，正是我们的死对头——金朝赵王之子，完颜康。\n\t先不说这些军事，刚才郭靖来找过你，你们也有好几年没见了吧？快去瞧瞧你的好安答吧！	在成吉思汗大军集结地附近找到@npc_106002。		放弃任务	\t（郭靖看到你，兴奋的向你问好）好安答！你回来了！	106002	郭靖	-1	-1	0	255	找到@npc_106002						0		0
255	-1	0	【剧场】兄弟相离<二>	【剧场】兄弟相离<二>	254	-1	-1	35	-1	-1	0	-1	-1	-1	22252	-1	-1	-1	-1	1	290	0	0	68000	0	0	1	55	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0	\t（郭靖憨厚的脸上，渐渐浮起了愁云）但我找你，不止为再叙我们安答之谊。就在刚才，我望见率领黒甲军的那个年青的金国贵族首领，挥舞着腰刀指挥。奇怪的是，他那把刀竟然和我的一模一样。\n\t这刀可是有来历的，我娘说我有个结义兄弟，叫杨康。当时我们郭杨两家互赠对方刻有孩子名字的腰刀，我的这把刻有“康”，而我义弟那把则刻有“靖”字。后来我们两家人为金人所害，家破人亡，从此分离，不想这一别就是十八年。\n\t我希望你能去问问哲别师傅，他当时在阵前，也许有所发现。	在成吉思汗附近找到@npc_106004。		放弃任务	\t你是来问指挥黑甲军的金国青年贵族的事？	106004	哲别	-1	-1	0	256	找到@npc_106004						0		0
