NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM
697	580	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
698	580	-1	Combat	-1	10	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2219	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
699	580	-1	Combat	-1	15	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
700	580	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
701	580	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
702	581	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
703	581	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
704	581	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
705	582	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
706	582	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15310	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
707	582	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15311	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
708	582	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
709	583	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
710	583	-1	-1	OnDamage	-1	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2549	-1	-1	BehaviorStateToSummon	7	65	60	-1	-1	-1	-1
711	583	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
712	583	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
713	584	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
714	584	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
715	584	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
716	585	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
717	585	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
718	585	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
719	586	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
720	586	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
721	586	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
722	587	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
723	587	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
724	587	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
725	588	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
726	588	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
727	588	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
728	589	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
729	589	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
730	589	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
731	590	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
732	590	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
733	590	-1	Combat	-1	15	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
734	590	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
735	591	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
736	591	-1	Combat	-1	-1	50	-1	-1	-1	-1	1	BehaviorStateToFlee	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
737	591	-1	Combat	-1	3	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2366	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
738	591	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	BehaviorStateToSpeak	118	-1	-1	-1	-1	-1	-1
739	591	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
740	592	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
741	592	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2264	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
742	592	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	BehaviorStateToSpeak	117	1	-1	-1	-1	-1	-1
743	592	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
744	593	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
745	593	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2264	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
746	593	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	BehaviorStateToSpeak	115	1	-1	-1	-1	-1	-1
747	593	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
748	594	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
749	594	-1	Combat	-1	-1	50	-1	-1	-1	-1	1	BehaviorStateToSpeak	116	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
750	594	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
751	594	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
752	594	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
753	594	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
754	595	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
755	595	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
756	595	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15601	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
757	595	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
758	596	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
759	596	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15610	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
760	596	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15611	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
761	596	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
762	597	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
763	597	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15620	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
764	597	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15621	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
765	597	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
766	598	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
767	598	-1	Combat	-1	9	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
768	598	-1	Combat	-1	10	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2399	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
769	598	-1	Combat	-1	15	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
770	598	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
771	598	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
772	599	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
773	599	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
774	599	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
775	600	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
776	600	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2214	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
777	600	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
778	600	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
779	601	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
780	601	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2280	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
781	601	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
782	601	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
783	602	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
784	602	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2384	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
785	602	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
786	602	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
787	603	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
788	603	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15740	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
789	603	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15741	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
790	603	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
791	604	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
792	604	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15750	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
793	604	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15751	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
794	604	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
795	605	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
796	605	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15760	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
797	605	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	15761	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
798	605	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
799	606	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
800	606	-1	Combat	-1	15	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
801	606	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
802	606	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
803	607	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
804	607	-1	Combat	-1	9	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2399	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
805	607	-1	Combat	-1	10	90	-1	-1	-1	-1	-1	BehaviorStateToSkill	2239	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
806	607	-1	Combat	-1	4	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2301	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
807	607	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
808	607	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
809	608	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
810	608	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
811	608	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
812	609	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
813	609	-1	-1	OnDamage	-1	50	-1	-1	-1	-1	1	BehaviorStateToFlee	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
814	609	-1	Combat	-1	3	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2544	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
815	609	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
816	609	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
817	610	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	610	-1	Combat	-1	3	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2376	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
819	610	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
820	610	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
821	611	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
822	611	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	3005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
823	611	-1	Combat	-1	6	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
824	611	-1	Combat	-1	15	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
825	611	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
826	612	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
827	612	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2301	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
828	612	-1	Combat	-1	6	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
829	612	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
830	613	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
831	613	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
832	613	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
833	614	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
834	614	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
835	614	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
836	615	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
837	615	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
838	615	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
839	616	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
840	616	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
841	616	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
842	617	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
843	617	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
844	617	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
845	618	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
846	618	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
847	618	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
848	619	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
849	619	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
850	619	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
851	620	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
852	620	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
853	620	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
854	621	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
855	621	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
856	621	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
857	622	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
858	622	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
859	622	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	920	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
860	623	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
861	623	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
862	623	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
863	624	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
864	624	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
865	624	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
866	625	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
867	625	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
868	625	-1	Combat	-1	-1	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	921	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
869	626	-1	-1	OnDamage	-1	-1	-1	-1	-1	-1	1	BehaviorStateToSummon	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
870	626	-1	Combat	-1	5	-1	-1	-1	-1	-1	-1	BehaviorStateToSkill	2002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
