NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	TEXT	NUM	TEXT	
1781	1781	10	1	CJSH_skill_player_1_5			人物身体前置点			人物头部绑定点	0	0	1	1						你的世界变大了！	1	你的世界变大了！	
1782	1782	10	1	CJSH_skill_player_1_6			人物身体前置点			人物头部绑定点	0	0	1	1						火焰止步！	1	火焰止步！	
1783	1783	10	1	CJSH_skill_player_2_8			人物身体前置点			人物头部绑定点	0	0	1	1						你的世界失去了色彩！	1	你的世界失去了色彩！	
1784	1784	10	1	CJSH_skill_player_3_4			人物身体前置点			人物头部绑定点	0	0	1	1						迟缓	1	迟缓	
1785	1785	10	1	CJSH_skill_player_2_16			人物身体前置点	状态骑射_淬毒箭_01		人物身体中心点	0	0	1	1						受到瘟疫感染	1	受到瘟疫感染	
1786	1786	10	1	CJSH_skill_player_2_16			坐骑马脚部绑定点	成3_火焰飞龙_01		坐骑马脚部绑定点	0	0	1	1						爆炸	1	爆炸	
1787	1787	10	1	CJSH_skill_player_2_16			坐骑马尾部绑定点1	成3_恶魔女妖_01		坐骑马尾部绑定点1	0	0	1	1						爆炸	1	爆炸	
#	剑侠						人物身体前置点																
2021	2021	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2022	2022	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2023	2023	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2024	2024	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2025	2025	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2026	2026	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2027	2027	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2028	2028	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2029	2029	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2030	2030	10	1	CJSH_skill_player_1_16			人物身体前置点	状态剑侠_穴打风池_01		人物头部绑定点	0	1	1	0						穴打风池：眩晕	1	穴打风池：眩晕	
2041	2041	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2042	2042	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2043	2043	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2044	2044	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2045	2045	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2046	2046	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2047	2047	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2048	2048	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2049	2049	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2050	2050	10	1	CJSH_skill_player_2_2			人物身体前置点	状态剑侠_御剑诀_01		人物身体受击点	0	1	1	0						御剑诀：受到剑侠攻击时伤害加深20%	1	御剑诀：受到剑侠攻击时伤害加深20%	
2061	2061	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2062	2062	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2063	2063	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2064	2064	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2065	2065	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2066	2066	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2067	2067	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2068	2068	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2069	2069	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2070	2070	10	1	CJSH_skill_player_2_4			人物身体前置点	状态剑侠_剑走偏逢_01		人物身体受击点	0	1	0	0						剑走偏锋：能量回复增加20点	1	剑走偏锋：能量回复增加20点	
2071	2071	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到18点近攻。释放者近攻计算比率35%，目标近防计算比率21%	1	七伤剑阵：每2秒受到18点近攻。释放者近攻计算比率35%，目标近防计算比率21%	
2072	2072	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到21点近攻。释放者近攻计算比率40%，目标近防计算比率24%	1	七伤剑阵：每2秒受到21点近攻。释放者近攻计算比率40%，目标近防计算比率24%	
2073	2073	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到24点近攻。释放者近攻计算比率45%，目标近防计算比率27%	1	七伤剑阵：每2秒受到24点近攻。释放者近攻计算比率45%，目标近防计算比率27%	
2074	2074	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到27点近攻。释放者近攻计算比率50%，目标近防计算比率30%	1	七伤剑阵：每2秒受到27点近攻。释放者近攻计算比率50%，目标近防计算比率30%	
2075	2075	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到30点近攻。释放者近攻计算比率55%，目标近防计算比率33%	1	七伤剑阵：每2秒受到30点近攻。释放者近攻计算比率55%，目标近防计算比率33%	
2076	2076	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到33点近攻。释放者近攻计算比率60%，目标近防计算比率36%	1	七伤剑阵：每2秒受到33点近攻。释放者近攻计算比率60%，目标近防计算比率36%	
2077	2077	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到36点近攻。释放者近攻计算比率65%，目标近防计算比率39%	1	七伤剑阵：每2秒受到36点近攻。释放者近攻计算比率65%，目标近防计算比率39%	
2078	2078	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到39点近攻。释放者近攻计算比率70%，目标近防计算比率42%	1	七伤剑阵：每2秒受到39点近攻。释放者近攻计算比率70%，目标近防计算比率42%	
2079	2079	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到42点近攻。释放者近攻计算比率75%，目标近防计算比率45%	1	七伤剑阵：每2秒受到42点近攻。释放者近攻计算比率75%，目标近防计算比率45%	
2080	2080	10	1	CJSH_skill_player_2_5			人物身体前置点	状态剑侠_七伤剑阵_01		人物头部绑定点	0	1	1	0						七伤剑阵：每2秒受到45点近攻。释放者近攻计算比率80%，目标近防计算比率48%	1	七伤剑阵：每2秒受到45点近攻。释放者近攻计算比率80%，目标近防计算比率48%	
																				0			
2081	2082	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中3	1	七星剑阵：增加命中3	
2082	2084	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中4	1	七星剑阵：增加命中4	
2083	2086	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中5	1	七星剑阵：增加命中5	
2084	2088	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中6	1	七星剑阵：增加命中6	
2085	2090	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中7	1	七星剑阵：增加命中7	
2086	2092	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中8	1	七星剑阵：增加命中8	
2087	2094	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中9	1	七星剑阵：增加命中9	
2088	2096	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中10	1	七星剑阵：增加命中10	
2089	2098	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中11	1	七星剑阵：增加命中11	
2090	2100	10	1	CJSH_skill_player_2_6			人物身体前置点			人物身体受击点	0	1	0	0						七星剑阵：增加命中12	1	七星剑阵：增加命中12	
																				0			
																				0			
																				0			
																				0			
																				0			
2101	2101	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避30	1	逍遥游：增加闪避30	
2102	2102	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避35	1	逍遥游：增加闪避35	
2103	2103	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避40	1	逍遥游：增加闪避40	
2104	2104	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避45	1	逍遥游：增加闪避45	
2105	2105	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避50	1	逍遥游：增加闪避50	
2106	2106	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避55	1	逍遥游：增加闪避55	
2107	2107	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避60	1	逍遥游：增加闪避60	
2108	2108	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避65	1	逍遥游：增加闪避65	
2109	2109	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避70	1	逍遥游：增加闪避70	
2110	2110	10	1	CJSH_skill_player_2_8			人物身体前置点	状态剑侠_逍遥游_01		人物身体受击点	0	1	0	0						逍遥游：增加闪避75	1	逍遥游：增加闪避75	
2091	2091	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失	
2092	2092	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失	
2093	2093	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失	
2094	2094	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失	
2095	2095	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失	
2096	2096	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失	
2097	2097	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失	
2098	2098	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失	
2099	2099	10	1	CJSH_skill_player_2_7			人物身体前置点			人物身体受击点	0	1	0	0						金蝉脱壳：隐身，使用技能或受到攻击状态消失	1	金蝉脱壳：隐身，使用技能或受到攻击状态消失	
