NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT
127	41	50	王国-[10级]中心广场	254.789841	116.728592	136	1	10	x:0.5 y:0.3	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	51	299	193	玉门关
128	43	51	边塞-[20级]边塞	299	193	136	1	1	x:0.5 y:0.7	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	51	299	193	玉门关
129	41	50	王国-[10级]中心广场	254.789841	116.728592	137	1	10	x:0.3 y:0.5	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	50	254.789841	116.728592	王城·中心广场
130	44	15	威海港-[40级]威海港	117.5	114	137	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	50	254.789841	116.728592	王城·中心广场
131	41	50	王国-[10级]中心广场	254.789841	116.728592	138	1	10	x:0.3 y:0.5	0	-1	1520	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	15	117.5	114	威海定海广场
132	44	15	威海港-[40级]威海港	117.5	114	138	1	40	x:0.8 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	15	117.5	114	威海定海广场
133	42	0	大都-[40级]大都·中心城	255	224	139	1	40	x:0.8 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	224	大都·中心城
134	43	51	大都-[20级]边塞	299	193	139	1	1	x:0.3 y:0.7	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	255	224	大都·中心城
135	42	0	大都-[40级]大都·中心城	255	224	140	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	51	299.5	193.5	玉门关
136	43	51	边塞-[20级]边塞	299	193	140	1	1	x:0.3 y:0.7	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	51	299.5	193.5	玉门关
137	44	15	威海港-[40级]威海港	117.5	114	141	1	40	x:0.8 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	15	117.5	114	威海定海广场
138	43	51	威海港-[20级]边塞	299	193	141	1	1	x:0.3 y:0.7	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	15	117.5	114	威海定海广场
139	44	15	威海港-[40级]威海港	117.5	114	142	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	51	299.5	193.5	玉门关
140	43	51	边塞-[20级]边塞	299	193	142	1	1	x:0.3 y:0.7	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	51	299.5	193.5	玉门关
141	42	0	大都-[40级]大都·中心城	255	224	143	1	40	x:0.3 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	224	大都·中心城
142	44	15	威海港-[40级]威海港	117.5	114	143	1	40	x:0.6 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	224	大都·中心城
143	42	0	大都-[40级]大都·中心城	255	224	144	1	40	x:0.3 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	15	117.5	114	威海定海广场
144	44	15	威海港-[40级]威海港	117.5	114	144	1	40	x:0.6 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	15	117.5	114	威海定海广场
145	51	51	边塞-[20级]玉门关	299.5	193.5	145	1	20	x:0.5 y:0.5	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	51	299.5	193.5	玉门关
146	52	51	边塞-[20级]河西走廊	380	305	145	1	20	x:0.7 y:0.6	0	-1	1503	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	51	299.5	193.5	玉门关
147	55	51	边塞-[20级]女真部	399	143	145	1	20	x:0.82 y:0.22	0	-1	1525	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	51	299.5	193.5	玉门关
148	56	51	边塞-[20级]回鹘部	167	94	145	1	20	x:0.3 y:0.2	0	-1	1526	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_12	51	299.5	193.5	玉门关
149	57	51	边塞-[20级]囚龙滩	164	376	145	1	20	x:0.3 y:0.78	0	-1	1527	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_13	51	299.5	193.5	玉门关
150	58	51	边塞-[20级]关内	406	412	145	1	20	x:0.8 y:0.7	0	-1	1528	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_14	51	299.5	193.5	玉门关
151	51	51	边塞-[20级]玉门关	299.5	193.5	146	1	20	x:0.5 y:0.5	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_15	51	380	305	河西走廊
152	52	51	边塞-[20级]河西走廊	380	305	146	1	20	x:0.7 y:0.6	0	-1	1503	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_16	51	380	305	河西走廊
153	55	51	边塞-[20级]女真部	399	143	146	1	20	x:0.82 y:0.22	0	-1	1525	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_17	51	380	305	河西走廊
154	56	51	边塞-[20级]回鹘部	167	94	146	1	20	x:0.3 y:0.2	0	-1	1526	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_18	51	380	305	河西走廊
155	57	51	边塞-[20级]囚龙滩	164	376	146	1	20	x:0.3 y:0.78	0	-1	1527	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_19	51	380	305	河西走廊
156	58	51	边塞-[20级]关内	406	412	146	1	20	x:0.8 y:0.7	0	-1	1528	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_20	51	380	305	河西走廊
157	51	51	边塞-[20级]玉门关	299.5	193.5	165	1	20	x:0.5 y:0.5	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_21	51	402.410095	150.153351	女真部
158	52	51	边塞-[20级]河西走廊	380	305	165	1	20	x:0.7 y:0.6	0	-1	1503	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_22	51	402.410095	150.153351	女真部
159	55	51	边塞-[20级]女真部	399	143	165	1	20	x:0.82 y:0.22	0	-1	1525	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_23	51	402.410095	150.153351	女真部
160	56	51	边塞-[20级]回鹘部	167	94	165	1	20	x:0.3 y:0.2	0	-1	1526	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_24	51	402.410095	150.153351	女真部
161	57	51	边塞-[20级]囚龙滩	164	376	165	1	20	x:0.3 y:0.78	0	-1	1527	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_25	51	402.410095	150.153351	女真部
162	58	51	边塞-[20级]关内	406	412	165	1	20	x:0.8 y:0.7	0	-1	1528	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_26	51	402.410095	150.153351	女真部
163	51	51	边塞-[20级]玉门关	299.5	193.5	166	1	20	x:0.5 y:0.5	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_27	51	159.142029	93.689423	回鹘部
164	52	51	边塞-[20级]河西走廊	380	305	166	1	20	x:0.7 y:0.6	0	-1	1503	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_28	51	159.142029	93.689423	回鹘部
165	55	51	边塞-[20级]女真部	399	143	166	1	20	x:0.82 y:0.22	0	-1	1525	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_29	51	159.142029	93.689423	回鹘部
166	56	51	边塞-[20级]回鹘部	167	94	166	1	20	x:0.3 y:0.2	0	-1	1526	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_30	51	159.142029	93.689423	回鹘部
167	57	51	边塞-[20级]囚龙滩	164	376	166	1	20	x:0.3 y:0.78	0	-1	1527	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_31	51	159.142029	93.689423	回鹘部
168	58	51	边塞-[20级]关内	406	412	166	1	20	x:0.8 y:0.7	0	-1	1528	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_32	51	159.142029	93.689423	回鹘部
169	51	51	边塞-[20级]玉门关	299.5	193.5	167	1	20	x:0.5 y:0.5	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_33	51	164.21138	384.660217	囚龙滩
170	52	51	边塞-[20级]河西走廊	380	305	167	1	20	x:0.7 y:0.6	0	-1	1503	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_34	51	164.21138	384.660217	囚龙滩
171	55	51	边塞-[20级]女真部	399	143	167	1	20	x:0.82 y:0.22	0	-1	1525	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_35	51	164.21138	384.660217	囚龙滩
172	56	51	边塞-[20级]回鹘部	167	94	167	1	20	x:0.3 y:0.2	0	-1	1526	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_36	51	164.21138	384.660217	囚龙滩
173	57	51	边塞-[20级]囚龙滩	164	376	167	1	20	x:0.3 y:0.78	0	-1	1527	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_37	51	164.21138	384.660217	囚龙滩
174	58	51	边塞-[20级]关内	406	412	167	1	20	x:0.8 y:0.7	0	-1	1528	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	51	164.21138	384.660217	囚龙滩
175	51	51	边塞-[20级]玉门关	299.5	193.5	168	1	20	x:0.5 y:0.5	0	-1	1502	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_39	51	406	412	关内
176	52	51	边塞-[20级]河西走廊	380	305	168	1	20	x:0.7 y:0.6	0	-1	1503	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_40	51	406	412	关内
177	55	51	边塞-[20级]女真部	399	143	168	1	20	x:0.82 y:0.22	0	-1	1525	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_41	51	406	412	关内
178	56	51	边塞-[20级]回鹘部	167	94	168	1	20	x:0.3 y:0.2	0	-1	1526	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_42	51	406	412	关内
179	57	51	边塞-[20级]囚龙滩	164	376	168	1	20	x:0.3 y:0.78	0	-1	1527	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_43	51	406	412	关内
180	58	51	边塞-[20级]关内	406	412	168	1	20	x:0.8 y:0.7	0	-1	1528	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_44	51	406	412	关内
181	60	50	王国-[10级]中心广场	255	115	170	1	10	x:0.5 y:0.1	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	254.789841	116.728592	王城·中心广场
182	61	50	王国-[10级]灵宝村	59	119	170	1	10	x:0.1 y:0.15	0	-1	1615	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	254.789841	116.728592	王城·中心广场
183	62	50	王国-[10级]铁骑镇	465.202545	42.779842	170	1	10	x:0.7 y:0.15	0	-1	1616	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	254.789841	116.728592	王城·中心广场
184	63	50	王国-[10级]月牙湾	116	341	170	1	10	x:0.3 y:0.5	0	-1	1617	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	254.789841	116.728592	王城·中心广场
185	64	50	王国-[10级]瀚月关	344	412	170	1	10	x:0.6 y:0.6	0	-1	1618	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	254.789841	116.728592	王城·中心广场
186	65	50	王国-[10级]南城关隘	211	275	170	1	10	x:0.6 y:0.6	0	-1	1619	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	254.789841	116.728592	王城·中心广场
187	66	50	王国-[10级]圣山遗迹	456	319	170	1	10	x:0.6 y:0.6	0	-1	1620	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	254.789841	116.728592	王城·中心广场
188	60	50	王国-[10级]中心广场	255	115	171	1	10	x:0.5 y:0.1	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	59	119	灵宝村
189	61	50	王国-[10级]灵宝村	59	119	171	1	10	x:0.1 y:0.15	0	-1	1615	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	59	119	灵宝村
190	62	50	王国-[10级]铁骑镇	465.202545	42.779842	171	1	10	x:0.7 y:0.15	0	-1	1616	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	59	119	灵宝村
191	63	50	王国-[10级]月牙湾	116	341	171	1	10	x:0.3 y:0.5	0	-1	1617	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	59	119	灵宝村
192	64	50	王国-[10级]瀚月关	344	412	171	1	10	x:0.6 y:0.6	0	-1	1618	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	59	119	灵宝村
193	65	50	王国-[10级]南城关隘	211	275	171	1	10	x:0.6 y:0.6	0	-1	1619	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	59	119	灵宝村
194	66	50	王国-[10级]圣山遗迹	456	319	171	1	10	x:0.6 y:0.6	0	-1	1620	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	59	119	灵宝村
195	60	50	王国-[10级]中心广场	255	115	172	1	10	x:0.5 y:0.1	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	465.202545	42.779842	铁骑镇
196	61	50	王国-[10级]灵宝村	59	119	172	1	10	x:0.1 y:0.15	0	-1	1615	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	465.202545	42.779842	铁骑镇
197	62	50	王国-[10级]铁骑镇	465.202545	42.779842	172	1	10	x:0.7 y:0.15	0	-1	1616	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	465.202545	42.779842	铁骑镇
198	63	50	王国-[10级]月牙湾	116	341	172	1	10	x:0.3 y:0.5	0	-1	1617	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	465.202545	42.779842	铁骑镇
199	64	50	王国-[10级]瀚月关	344	412	172	1	10	x:0.6 y:0.6	0	-1	1618	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	465.202545	42.779842	铁骑镇
200	65	50	王国-[10级]南城关隘	211	275	172	1	10	x:0.6 y:0.6	0	-1	1619	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	465.202545	42.779842	铁骑镇
201	66	50	王国-[10级]圣山遗迹	456	319	172	1	10	x:0.6 y:0.6	0	-1	1620	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	465.202545	42.779842	铁骑镇
202	60	50	王国-[10级]中心广场	255	115	173	1	10	x:0.5 y:0.1	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	116	341	月牙湾
203	61	50	王国-[10级]灵宝村	59	119	173	1	10	x:0.1 y:0.15	0	-1	1615	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	116	341	月牙湾
204	62	50	王国-[10级]铁骑镇	465.202545	42.779842	173	1	10	x:0.7 y:0.15	0	-1	1616	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	116	341	月牙湾
205	63	50	王国-[10级]月牙湾	116	341	173	1	10	x:0.3 y:0.5	0	-1	1617	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	116	341	月牙湾
206	64	50	王国-[10级]瀚月关	344	412	173	1	10	x:0.6 y:0.6	0	-1	1618	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	116	341	月牙湾
207	65	50	王国-[10级]南城关隘	211	275	173	1	10	x:0.6 y:0.6	0	-1	1619	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	116	341	月牙湾
208	66	50	王国-[10级]圣山遗迹	456	319	173	1	10	x:0.6 y:0.6	0	-1	1620	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	116	341	月牙湾
209	60	50	王国-[10级]中心广场	255	115	174	1	10	x:0.5 y:0.1	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	344	412	瀚月关
210	61	50	王国-[10级]灵宝村	59	119	174	1	10	x:0.1 y:0.15	0	-1	1615	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	344	412	瀚月关
211	62	50	王国-[10级]铁骑镇	465.202545	42.779842	174	1	10	x:0.7 y:0.15	0	-1	1616	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	344	412	瀚月关
212	63	50	王国-[10级]月牙湾	116	341	174	1	10	x:0.3 y:0.5	0	-1	1617	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	344	412	瀚月关
213	64	50	王国-[10级]瀚月关	344	412	174	1	10	x:0.6 y:0.6	0	-1	1618	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	344	412	瀚月关
214	65	50	王国-[10级]南城关隘	211	275	174	1	10	x:0.6 y:0.6	0	-1	1619	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	344	412	瀚月关
215	66	50	王国-[10级]圣山遗迹	456	319	174	1	10	x:0.6 y:0.6	0	-1	1620	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	344	412	瀚月关
216	60	50	王国-[10级]中心广场	255	115	175	1	10	x:0.5 y:0.1	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	211	275	南城关隘
217	61	50	王国-[10级]灵宝村	59	119	175	1	10	x:0.1 y:0.15	0	-1	1615	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	211	275	南城关隘
218	62	50	王国-[10级]铁骑镇	465.202545	42.779842	175	1	10	x:0.7 y:0.15	0	-1	1616	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	211	275	南城关隘
219	63	50	王国-[10级]月牙湾	116	341	175	1	10	x:0.3 y:0.5	0	-1	1617	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	211	275	南城关隘
220	64	50	王国-[10级]瀚月关	344	412	175	1	10	x:0.6 y:0.6	0	-1	1618	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	211	275	南城关隘
221	65	50	王国-[10级]南城关隘	211	275	175	1	10	x:0.6 y:0.6	0	-1	1619	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	211	275	南城关隘
222	66	50	王国-[10级]圣山遗迹	456	319	175	1	10	x:0.6 y:0.6	0	-1	1620	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	211	275	南城关隘
223	60	50	王国-[10级]中心广场	255	115	176	1	10	x:0.5 y:0.1	0	-1	-1	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	456	319	圣山遗迹
224	61	50	王国-[10级]灵宝村	59	119	176	1	10	x:0.1 y:0.15	0	-1	1615	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	456	319	圣山遗迹
225	62	50	王国-[10级]铁骑镇	465.202545	42.779842	176	1	10	x:0.7 y:0.15	0	-1	1616	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	456	319	圣山遗迹
226	63	50	王国-[10级]月牙湾	116	341	176	1	10	x:0.3 y:0.5	0	-1	1617	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	456	319	圣山遗迹
227	64	50	王国-[10级]瀚月关	344	412	176	1	10	x:0.6 y:0.6	0	-1	1618	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	456	319	圣山遗迹
228	65	50	王国-[10级]南城关隘	211	275	176	1	10	x:0.6 y:0.6	0	-1	1619	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	456	319	圣山遗迹
229	66	50	王国-[10级]圣山遗迹	456	319	176	1	10	x:0.6 y:0.6	0	-1	1620	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_38	50	456	319	圣山遗迹
230	53	15	威海港-[40级]定海广场	117.5	114	147	1	40	x:0.3 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	15	117.5	114	威海定海广场
231	54	15	威海港-[40级]扬武号	177.399994	135.300003	147	1	1	x:0.6 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	15	117.5	114	威海定海广场
232	53	15	威海港-[40级]定海广场	117.5	114	148	1	40	x:0.3 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	15	177.399994	135.300003	威海扬武号
233	54	15	威海港-[40级]扬武号	177.399994	135.300003	148	1	1	x:0.6 y:0.5	0	-1	1506	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	15	177.399994	135.300003	威海扬武号
234	11	0	大都-[40级]大都·中心城	255	224	149	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
235	16	0	大都-[40级]大都·崇天门	255.028854	160.864517	149	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
236	14	0	大都-[40级]大都·大相国寺	105.080017	145.245483	149	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
237	19	0	大都-[40级]大都·赵王府	404.755524	116.343918	149	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
238	27	0	大都-[40级]大都·光明顶	64	214	149	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
239	28	0	大都-[40级]大都·盐帮码头	375	206	149	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
240	29	0	大都-[40级]大都·天坛	255	318	149	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
241	15	38	大都-[40级]大都·西	157	135	149	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
242	12	37	大都-[40级]大都·东	128.5	123	149	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
243	13	36	大都-[40级]大都·南	128	98	149	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
244	17	2	大都-[40级]泰山	168	145	149	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
245	18	4	大都-[40级]太行山	144	38	149	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
246	30	0	大都-[40级]码头	400	453	149	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
247	34	0	大都-[40级]大都·崔府	107	318	149	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255.028854	160.864517	大都·崇天门
248	11	0	大都-[40级]大都·中心城	255	224	150	1	40	x:0.5 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
249	16	0	大都-[40级]大都·崇天门	255.028854	160.864517	150	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
250	14	0	大都-[40级]大都·大相国寺	105.080017	145.245483	150	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
251	19	0	大都-[40级]大都·赵王府	404.755524	116.343918	150	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
252	27	0	大都-[40级]大都·光明顶	64	214	150	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	2	168	145	泰山
253	28	0	大都-[40级]大都·盐帮码头	375	206	150	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_11	2	168	145	泰山
254	29	0	大都-[40级]大都·天坛	255	318	150	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_12	2	168	145	泰山
255	15	38	大都-[40级]大都·西	157	135	150	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	2	168	145	泰山
