NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	FLOAT	NUM	TEXT	TEXT	NUM	NUM	NUM	CNC	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	FLOAT	NUM
20	-1	魔君石1小时	1秒读条	1秒读条	1秒读条		0	1	1	1	-1	-1	-1	0	1	0	0	1	-1	0	92	200	-1	0	0	0	0	3	-1	-1	1	0	0	0	1	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	1|1|1|1|1	|生效一次的附加效果2	7629|8823	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
31	-1	劈砍		武士的基础攻击技能		set:CJSH_equip_jian_1 image:CJSH_equip_jian_1_3	0	1	1300	-1	-1	-1	-1	1	1	0	0	1	0	2	230		102;103	0	0	0	1	0	0	3	-1	0	1	4	1	|生效一次的附加效果1	311	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	800	1	-1	0	-1	-1	1	-1	360	1	-1	0	300	1	1	100	5	100	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
32	-1	剑刺		剑侠的基础攻击技能		set:CJSH_equip_jian_1 image:CJSH_equip_jian_1_3	0	1	1300	-1	-1	-1	-1	1	1	0	0	1	0	2	231		102;103	0	0	0	1	0	0	3	-1	0	1	4	1	|生效一次的附加效果1	321	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	800	1	-1	0	-1	-1	1	-1	360	1	-1	0	300	1	1	100	5	100	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
33	-1	飞箭		骑射的基础攻击技能		set:CJSH_equip_jian_1 image:CJSH_equip_jian_1_3	0	1	1300	-1	-1	-1	-1	1	1	0	0	1	0	2	232		102;103	0	0	0	1	0	0	16	-1	0	1	4	1	|生效一次的附加效果1	331	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	3200	-1	0	0	6	800	1	-1	0	-1	-1	1	-1	360	1	-1	0	300	1	1	100	5	100	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
34	-1	平射		火枪的基础攻击技能		set:CJSH_equip_jian_1 image:CJSH_equip_jian_1_3	0	1	1300	-1	-1	-1	-1	1	1	0	0	1	0	2	233		102;103	0	0	0	1	0	0	20	-1	0	1	4	1	|生效一次的附加效果1	341	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	800	1	-1	0	-1	-1	1	-1	360	1	-1	0	300	1	1	100	5	100	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
35	-1	惩戒		先知的基础攻击技能		set:CJSH_equip_jian_1 image:CJSH_equip_jian_1_3	0	1	1300	-1	-1	-1	-1	1	1	0	0	1	0	2	234		102;103	0	0	0	1	0	0	16	-1	0	1	4	1	|生效一次的附加效果1	351	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	800	1	-1	0	-1	-1	1	-1	360	1	-1	0	300	1	1	100	5	100	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
36	-1	巫咒		萨满的基础攻击技能		set:CJSH_equip_jian_1 image:CJSH_equip_jian_1_3	0	1	1300	-1	-1	-1	-1	1	1	0	0	1	0	2	235		102;103	0	0	0	1	0	0	16	-1	0	1	4	1	|生效一次的附加效果1	361	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	800	1	-1	0	-1	-1	1	-1	360	1	-1	0	300	1	1	100	5	100	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
37	0	武士普通攻增长怒气	系统预留	系统预留		set:Ability image:Ability_BackStab	0	5	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	3	200		201	0	0	1	2	-1	0|0|0|0|0	0|0|0|0|0	1	0	0	0	0	|生效一次的附加效果1	316	-1	-1	-1		0	0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
38	6	预留技能	系统预留	系统预留		set:Ability image:Ability_BackStab	0	5	1300|1300|1300|1300|1300	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	2	237		201	0	0	0	1	-1	0|0|0|0|0	2|2|2|2|2	-1	0	1	0	1	|生效一次的附加效果1	0|0|0|0|0	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	5	800	1	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	1	100	5	100	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
39	6	预留技能	系统预留	系统预留		set:Ability image:Ability_BackStab	0	5	1300|1300|1300|1300|1300	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	0	0	0	1	0	2	238		201	0	0	0	1	-1	0|0|0|0|0	2|2|2|2|2	-1	0	1	0	1	|生效一次的附加效果1	0|0|0|0|0	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	5	800	1	-1	0	-1	-1	1	-1	360	1	-1	0	0	0	1	100	5	100	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
40	-1	1	引导吃药	引导吃药		set:Food image:Food_1	0	5	1000|1000|1000|1000|1000|	-1|-1|-1|-1|-1	5000|5000|5000|5000|5000|	-1	-1	0	-1	-1	0	1	-1	2	239	200	201	0	0	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	1000	0	0	0	|生效一次的附加效果1	0|0|0|0|0	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	1	100	100	-1	0
41	-1	2	标准吃食物	标准吃食物		set:Food image:Food_1	0	5	1300|1300|1300|1300|1300	3000|3000|3000|3000|3000	-1|-1|-1|-1|-1	-1	-1	0	-1	-1	0	1	-1	1	240	200	201	0	3	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	2000	0	0	1	|生效一次的附加效果1	0|0|0|0|0	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
42	-1	马奶吃药	引导吃药	引导吃药		set:CJSH_item_juqing image:CJSH_item_juqing_11	0	5	30000|30000|30000|30000|30000	-1|-1|-1|-1|-1	5000|5000|5000|5000|5000|	-1	-1	0	1	0	0	1	-1	2	21	200	201	0	0	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	1000	0	0	0	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	1	100	100	-1	0
49	-1	婚礼专用	婚礼专用	婚礼专用		set:Food image:Food_1	0	1	5000	-1	-1	-1	-1	0	1	0	0	1	-1	2	24		201	0	0	0	0	-1	0	-1	1	0	0	0	0	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
50	-1	IB吃药	IB吃药	IB吃药		set:Food image:Food_1	0	1	60000	-1	-1	-1	-1	0	1	0	0	1	-1	2	25		201	0	0	0	0	-1	0	-1	1	0	0	0	0	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
51	-1	标准吃药（瞬发）	标准吃药	标准吃药		set:Food image:Food_1	0	5	1300|1300|1300|1300|1300	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	2	20		201	0	0	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	0	0	0	0	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
52	-1	进餐(IB吃药)	标准吃食物	标准吃食物		set:Food image:Food_1	0	5	0|0|0|0|0	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	2	200		201	0	3	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	2000	0	0	1	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
53	-1	使用药膏	标准引导吃药	标准引导吃药		set:Food image:Food_1	0	5	1300|1300|1300|1300|1300	3000|3000|3000|3000|3000	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	1	200	200	201	0	3	0	1	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	2000	0	0	1	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	5	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
54	-1	召唤坐骑	标准聚气乘骑	标准聚气乘骑		set:Food image:Food_1	0	5	1300|1300|1300|1300|1300	3000|3000|3000|3000|3000	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	0	200	200	201	0	3	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	0	0	0	1	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	1|1|1|1|1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
55	-1	学习配方	学习配方	学习配方		set:Ability image:Ability_BackStab	0	5	0|0|0|0|1	0|0|0|0|0	-1|-1|-1|-1|-1	1	1	0	1	0	0	1	0	0	200	200	-1	0	0	0	4	-1	0|0|0|0|0	2|2|2|2|2	-1	0	0	0	1	|生效一次的附加效果1	105|105|105|105|105	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	0	0	-1	-1	1	-1	360	1	-1	0	0	0	1	0	5	100	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
56	-1	标准喂养宠物	标准引导吃药	标准引导吃药		set:Food image:Food_1	0	5	1300|1300|1300|1300|1300	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	2	200		201	0	3	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	0	0	0	1	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	1	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	1|1|1|1|1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
57	-1	标准瞬发使用物品	标准聚气乘骑	标准聚气乘骑		set:Food image:Food_1	0	5	1300|1300|1300|1300|1300	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	2	200		201	0	3	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	0	0	0	0	1	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	1|1|1|1|1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
58	-1	操作中	标准使用配方	标准使用配方		set:Food image:Food_1	0	5	1300|1300|1300|1300|1300	0|0|0|0|0	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	0	200	200	201	0	3	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	0	0	0	1	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	1|1|1|1|1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	1	100	100	-1	0
59	-1	长CD吃药	标准吃药	标准吃药		set:Food image:Food_1	0	5	60000|60000|60000|60000|60000|	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	2	22		201	0	0	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	0	0	0	0	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
60	-1	短CD吃药	标准吃药	标准吃药		set:Food image:Food_1	0	5	10000|10000|10000|10000|10000|	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	2	23		201	0	0	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	0	0	0	0	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
61	-1	生活技能吃药（红）	标准吃药	标准吃药		set:Food image:Food_1	0	5	60000|60000|60000|60000|60000|	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	0	0	1	-1	2	24		201	0	0	0	0	-1	0|0|0|0|0	-1|-1|-1|-1|-1	1	0	0	0	0	|生效一次的附加效果1	1|1|1|1|1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1				-1	0
62	-1	先知慢回药	标准使用配方	标准使用配方		set:Food image:Food_1	0	1	30000	-1	30000	-1	-1	0	0	0	0	1	-1	1	201	125	137	0	3	0	0	-1	0	-1	1	5000	0	0	1	|生效一次的附加效果1	-1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	1	100	100	-1	0
63	-1	萨满慢回药	标准使用配方	标准使用配方		set:Food image:Food_1	0	1	30000	-1	30000	-1	-1	0	0	0	0	1	-1	1	201	125	137	0	3	0	0	-1	0	-1	1	5000	0	0	1	|生效一次的附加效果1	-1	-1	-1	-1		0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	-1	-1	0	-1	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	1	100	100	-1	0
