NUM	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	CNC	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM
67	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
68	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
69	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
70	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
71	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
72	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
73	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
74	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
75	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
76	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
77	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
78	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
79	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
80	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
81	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
82	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
83	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
84	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
85	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
86	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
87	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
88	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
89	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
90	1	0	0	小红马·红	1	马	1	-1	-1	0	1	红	10000	52|53|54	6000|3000|1000	55	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	3	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
91	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
92	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
93	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
94	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
95	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
96	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
97	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
98	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
99	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
100	1	0	0	预留坐骑	1	马	1	-1	-1	0	1	黑	10000	2|3|4	3400|3300|3300	5	1	60000	20000	1	1	1	1	1	1	1	1	100	100	100	100	100	100	100	100	5	11	3	5	27	48	5	1000	1	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	416000
101	10	0	0	蒙古马·黑	1	马	10	-1	-1	0	1	黑	10000	102|103|104	3400|3300|3300	105	1	60000	20000	17	17	17	17	17	17	17	17	110	110	110	110	110	110	110	110	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
102	1	1	1	良品蒙古马·黑	1	马	10	-1	-1	0	1	黑	10000	102|103|104	3400|3300|3300	105	1	60000	20000	8	15	8	15	8	15	8	15	119	125	119	125	119	125	119	125	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
103	1	1	1	珍品蒙古马·黑	1	马	10	-1	-1	0	1	黑	10000	102|103|104	3400|3300|3300	105	1	60000	20000	8	15	8	15	8	15	8	15	124	130	124	130	124	130	124	130	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
104	1	1	1	极品蒙古马·黑	1	马	10	-1	-1	0	1	黑	10000	102|103|104	3400|3300|3300	105	1	60000	20000	8	15	8	15	8	15	8	15	129	135	129	135	129	135	129	135	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
105	1	1	1	二代蒙古马	1	马	10	-1	-1	1	1	黑	10000	105	10000	106	2	60000	20000	8	15	8	15	8	15	8	15	134	140	134	140	134	140	134	140	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
106	1	1	1	三代蒙古马	1	马	10	-1	-1	1	1	黑	10000	106	10000	107	3	60000	20000	8	15	8	15	8	15	8	15	139	145	139	145	139	145	139	145	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
107	1	1	1	四代蒙古马	1	马	10	-1	-1	1	1	黑	10000	107	10000	108	4	60000	20000	8	15	8	15	8	15	8	15	144	150	144	150	144	150	144	150	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
108	1	1	1	五代蒙古马	1	马	10	-1	-1	1	1	黑	10000	108	10000	109	5	60000	20000	8	15	8	15	8	15	8	15	149	155	149	155	149	155	149	155	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
109	1	1	1	六代蒙古马	1	马	10	-1	-1	1	1	黑	10000	109	10000	110	6	60000	20000	8	15	8	15	8	15	8	15	154	160	154	160	154	160	154	160	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
110	1	1	1	七代蒙古马	1	马	10	-1	-1	1	1	黑	10000	110	10000	6001	7	60000	20000	8	15	8	15	8	15	8	15	159	165	159	165	159	165	159	165	5	11	3	5	27	48	5	1000	13	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
111	10	0	0	蒙古马·白	1	马	10	-1	-1	0	1	白	10000	112|113|114	3400|3300|3300	115	1	60000	20000	17	17	17	17	17	17	17	17	110	110	110	110	110	110	110	110	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
112	1	1	1	良品蒙古马·白	1	马	10	-1	-1	0	1	白	10000	112|113|114	3400|3300|3300	115	1	60000	20000	8	15	8	15	8	15	8	15	119	125	119	125	119	125	119	125	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
113	1	1	1	珍品蒙古马·白	1	马	10	-1	-1	0	1	白	10000	112|113|114	3400|3300|3300	115	1	60000	20000	8	15	8	15	8	15	8	15	124	130	124	130	124	130	124	130	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
114	1	1	1	极品蒙古马·白	1	马	10	-1	-1	0	1	白	10000	112|113|114	3400|3300|3300	115	1	60000	20000	8	15	8	15	8	15	8	15	129	135	129	135	129	135	129	135	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
115	1	1	1	二代蒙古马	1	马	10	-1	-1	1	1	白	10000	115	10000	116	2	60000	20000	8	15	8	15	8	15	8	15	134	140	134	140	134	140	134	140	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
116	1	1	1	三代蒙古马	1	马	10	-1	-1	1	1	白	10000	116	10000	117	3	60000	20000	8	15	8	15	8	15	8	15	139	145	139	145	139	145	139	145	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
117	1	1	1	四代蒙古马	1	马	10	-1	-1	1	1	白	10000	117	10000	118	4	60000	20000	8	15	8	15	8	15	8	15	144	150	144	150	144	150	144	150	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
118	1	1	1	五代蒙古马	1	马	10	-1	-1	1	1	白	10000	118	10000	119	5	60000	20000	8	15	8	15	8	15	8	15	149	155	149	155	149	155	149	155	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
119	1	1	1	六代蒙古马	1	马	10	-1	-1	1	1	白	10000	119	10000	120	6	60000	20000	8	15	8	15	8	15	8	15	154	160	154	160	154	160	154	160	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
120	1	1	1	七代蒙古马	1	马	10	-1	-1	1	1	白	10000	120	10000	6002	7	60000	20000	8	15	8	15	8	15	8	15	159	165	159	165	159	165	159	165	5	11	3	5	27	48	5	1000	14	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
121	10	0	0	蒙古马·棕	1	马	10	-1	-1	0	1	棕	10000	122|123|124	3400|3300|3300	125	1	60000	20000	17	17	17	17	17	17	17	17	110	110	110	110	110	110	110	110	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
122	1	1	1	良品蒙古马·棕	1	马	10	-1	-1	0	1	棕	10000	122|123|124	3400|3300|3300	125	1	60000	20000	8	15	8	15	8	15	8	15	119	125	119	125	119	125	119	125	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
123	1	1	1	珍品蒙古马·棕	1	马	10	-1	-1	0	1	棕	10000	122|123|124	3400|3300|3300	125	1	60000	20000	8	15	8	15	8	15	8	15	124	130	124	130	124	130	124	130	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
124	1	1	1	极品蒙古马·棕	1	马	10	-1	-1	0	1	棕	10000	122|123|124	3400|3300|3300	125	1	60000	20000	8	15	8	15	8	15	8	15	129	135	129	135	129	135	129	135	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
125	1	1	1	二代蒙古马	1	马	10	-1	-1	1	1	棕	10000	125	10000	126	2	60000	20000	8	15	8	15	8	15	8	15	134	140	134	140	134	140	134	140	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
126	1	1	1	三代蒙古马	1	马	10	-1	-1	1	1	棕	10000	126	10000	127	3	60000	20000	8	15	8	15	8	15	8	15	139	145	139	145	139	145	139	145	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
127	1	1	1	四代蒙古马	1	马	10	-1	-1	1	1	棕	10000	127	10000	128	4	60000	20000	8	15	8	15	8	15	8	15	144	150	144	150	144	150	144	150	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
128	1	1	1	五代蒙古马	1	马	10	-1	-1	1	1	棕	10000	128	10000	129	5	60000	20000	8	15	8	15	8	15	8	15	149	155	149	155	149	155	149	155	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
129	1	1	1	六代蒙古马	1	马	10	-1	-1	1	1	棕	10000	129	10000	130	6	60000	20000	8	15	8	15	8	15	8	15	154	160	154	160	154	160	154	160	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
130	1	1	1	七代蒙古马	1	马	10	-1	-1	1	1	棕	10000	130	10000	6003	7	60000	20000	8	15	8	15	8	15	8	15	159	165	159	165	159	165	159	165	5	11	3	5	27	48	5	1000	17	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
131	10	0	0	蒙古马·黄	1	马	10	-1	-1	0	1	黄	10000	132|133|134	3400|3300|3300	135	1	60000	20000	17	17	17	17	17	17	17	17	110	110	110	110	110	110	110	110	5	11	3	5	27	48	5	1000	16	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
132	1	1	1	良品蒙古马·黄	1	马	10	-1	-1	0	1	黄	10000	132|133|134	3400|3300|3300	135	1	60000	20000	8	15	8	15	8	15	8	15	119	125	119	125	119	125	119	125	5	11	3	5	27	48	5	1000	16	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
133	1	1	1	珍品蒙古马·黄	1	马	10	-1	-1	0	1	黄	10000	132|133|134	3400|3300|3300	135	1	60000	20000	8	15	8	15	8	15	8	15	124	130	124	130	124	130	124	130	5	11	3	5	27	48	5	1000	16	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
134	1	1	1	极品蒙古马·黄	1	马	10	-1	-1	0	1	黄	10000	132|133|134	3400|3300|3300	135	1	60000	20000	8	15	8	15	8	15	8	15	129	135	129	135	129	135	129	135	5	11	3	5	27	48	5	1000	16	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
135	1	1	1	二代蒙古马	1	马	10	-1	-1	1	1	黄	10000	135	10000	136	2	60000	20000	8	15	8	15	8	15	8	15	134	140	134	140	134	140	134	140	5	11	3	5	27	48	5	1000	16	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
136	1	1	1	三代蒙古马	1	马	10	-1	-1	1	1	黄	10000	136	10000	137	3	60000	20000	8	15	8	15	8	15	8	15	139	145	139	145	139	145	139	145	5	11	3	5	27	48	5	1000	16	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
137	1	1	1	四代蒙古马	1	马	10	-1	-1	1	1	黄	10000	137	10000	138	4	60000	20000	8	15	8	15	8	15	8	15	144	150	144	150	144	150	144	150	5	11	3	5	27	48	5	1000	16	10000	11000	10000	11050	10000	11640	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1
