NUM	NUM	NUM
14050832	80	1
14050833	80	1
14050834	80	1
14050835	80	1
14050836	80	1
14050837	80	1
14050838	80	1
14050839	80	1000
14050840	80	1
14050841	80	1
14050842	80	1
14050843	80	1
14050844	80	1
14050845	80	1
14050846	80	1
14050847	80	1000
14050848	80	1
14050849	80	1
14050850	80	1
14050851	80	1
14050852	80	1
14050853	80	1
14050854	80	1
14050855	80	1000
14050856	80	1
14050857	80	1
14050858	80	1
14050859	80	1
14050860	80	1
14050861	80	1
14050862	80	1
14050863	80	1000
14050864	80	1
14050865	80	1
14050866	80	1
14050867	80	1
14050868	80	1
14050869	80	1
14050870	80	1
14050871	80	1000
14050872	80	1
14050873	80	1
14050874	80	1
14050875	80	1
14050876	80	1
14050877	80	1
14050878	80	1
14050879	80	1000
14050880	80	1
14050881	80	1
14050882	80	1
14050883	80	1
14050884	80	1
14050885	80	1
14050886	80	1
14050887	80	1000
14050888	80	1
14050889	80	1
14050890	80	1
14050891	80	1
14050892	80	1
14050893	80	1
14050894	80	1
14050895	80	1000
14050896	80	1
14050897	80	1
14050898	80	1
14050899	80	1
14050900	80	1
14050901	80	1
14050902	80	1
14050903	80	1000
14050904	81	1
14050905	81	1
14050906	81	1
14050907	81	1
14050908	81	1
14050909	81	1
14050910	81	1
14050911	81	1000
14050912	81	1
14050913	81	1
14050914	81	1
14050915	81	1
14050916	81	1
14050917	81	1
14050918	81	1
14050919	81	1000
14050920	81	1
14050921	81	1
14050922	81	1
14050923	81	1
14050924	81	1
14050925	81	1
14050926	81	1
14050927	81	1000
14050928	81	1
14050929	81	1
14050930	81	1
14050931	81	1
14050932	81	1
14050933	81	1
14050934	81	1
14050935	81	1000
14050936	81	1
14050937	81	1
14050938	81	1
14050939	81	1
14050940	81	1
14050941	81	1
14050942	81	1
14050943	81	1000
14050944	81	1
14050945	81	1
14050946	81	1
14050947	81	1
14050948	81	1
14050949	81	1
14050950	81	1
14050951	81	1000
14050952	81	1
14050953	81	1
14050954	81	1
14050955	81	1
14050956	81	1
14050957	81	1
14050958	81	1
14050959	81	1000
14050960	81	1
14050961	81	1
14050962	81	1
14050963	81	1
14050964	81	1
14050965	81	1
14050966	81	1
14050967	81	1000
14050968	81	1
14050969	81	1
14050970	81	1
14050971	81	1
14050972	81	1
14050973	81	1
14050974	81	1
14050975	81	1000
14050976	81	1
14050977	81	1
14050978	81	1
14050979	81	1
14050980	81	1
14050981	81	1
14050982	81	1
14050983	81	1000
14050984	81	1
14050985	81	1
14050986	81	1
14050987	81	1
14050988	81	1
14050989	81	1
14050990	81	1
14050991	81	1000
14050992	82	1
14050993	82	1
14050994	82	1
14050995	82	1
14050996	82	1
14050997	82	1
14050998	82	1
14050999	82	1000
14051000	82	1
14051001	82	1
14051002	82	1
14051003	82	1
14051004	82	1
14051005	82	1
14051006	82	1
14051007	82	1000
14051008	82	1
14051009	82	1
14051010	82	1
14051011	82	1
14051012	82	1
14051013	82	1
14051014	82	1
14051015	82	1000
14051016	82	1
14051017	82	1
14051018	82	1
14051019	82	1
14051020	82	1
14051021	82	1
14051022	82	1
14051023	82	1000
14051024	82	1
14051025	82	1
14051026	82	1
14051027	82	1
14051028	82	1
14051029	82	1
14051030	82	1
14051031	82	1000
14051032	82	1
14051033	82	1
14051034	82	1
14051035	82	1
14051036	82	1
14051037	82	1
14051038	82	1
14051039	82	1000
14051040	82	1
14051041	82	1
14051042	82	1
14051043	82	1
14051044	82	1
14051045	82	1
14051046	82	1
14051047	82	1000
14051048	82	1
14051049	82	1
14051050	82	1
14051051	82	1
14051052	82	1
14051053	82	1
14051054	82	1
14051055	82	1000
14051056	82	1
14051057	82	1
14051058	82	1
14051059	82	1
14051060	82	1
14051061	82	1
14051062	82	1
14051063	82	1000
14051064	82	1
14051065	82	1
14051066	82	1
14051067	82	1
14051068	82	1
14051069	82	1
14051070	82	1
14051071	82	1000
14051072	82	1
14051073	82	1
14051074	82	1
14051075	82	1
14051076	82	1
14051077	82	1
14051078	82	1
14051079	82	1000
14051080	83	1
14051081	83	1
14051082	83	1
14051083	83	1
14051084	83	1
14051085	83	1
14051086	83	1
14051087	83	1000
14051088	83	1
14051089	83	1
14051090	83	1
14051091	83	1
14051092	83	1
14051093	83	1
14051094	83	1
14051095	83	1000
14051096	83	1
14051097	83	1
14051098	83	1
14051099	83	1
14051100	83	1
14051101	83	1
14051102	83	1
14051103	83	1000
14051104	83	1
14051105	83	1
14051106	83	1
14051107	83	1
14051108	83	1
14051109	83	1
14051110	83	1
14051111	83	1000
14051112	83	1
14051113	83	1
14051114	83	1
14051115	83	1
14051116	83	1
14051117	83	1
14051118	83	1
14051119	83	1000
14051120	83	1
14051121	83	1
14051122	83	1
14051123	83	1
14051124	83	1
14051125	83	1
14051126	83	1
14051127	83	1000
14051128	83	1
14051129	83	1
14051130	83	1
14051131	83	1
14051132	83	1
14051133	83	1
14051134	83	1
14051135	83	1000
14051136	83	1
14051137	83	1
14051138	83	1
14051139	83	1
14051140	83	1
14051141	83	1
14051142	83	1
14051143	83	1000
14051144	83	1
14051145	83	1
14051146	83	1
14051147	83	1
14051148	83	1
14051149	83	1
14051150	83	1
14051151	83	1000
14051152	83	1
14051153	83	1
14051154	83	1
14051155	83	1
14051156	83	1
14051157	83	1
14051158	83	1
14051159	83	1000
14051160	83	1
14051161	83	1
14051162	83	1
14051163	83	1
14051164	83	1
14051165	83	1
14051166	83	1
14051167	83	1000
14051168	84	1
14051169	84	1
14051170	84	1
14051171	84	1
14051172	84	1
14051173	84	1
14051174	84	1
14051175	84	1000
14051176	84	1
14051177	84	1
14051178	84	1
14051179	84	1
14051180	84	1
14051181	84	1
14051182	84	1
14051183	84	1000
14051184	84	1
14051185	84	1
14051186	84	1
14051187	84	1
14051188	84	1
14051189	84	1
14051190	84	1
14051191	84	1000
14051192	84	1
14051193	84	1
14051194	84	1
14051195	84	1
14051196	84	1
14051197	84	1
14051198	84	1
14051199	84	1000
14051200	84	1
14051201	84	1
14051202	84	1
14051203	84	1
14051204	84	1
14051205	84	1
14051206	84	1
14051207	84	1000
14051208	84	1
14051209	84	1
14051210	84	1
14051211	84	1
14051212	84	1
14051213	84	1
14051214	84	1
14051215	84	1000
14051216	84	1
14051217	84	1
14051218	84	1
14051219	84	1
14051220	84	1
14051221	84	1
14051222	84	1
14051223	84	1000
14051224	84	1
14051225	84	1
14051226	84	1
14051227	84	1
14051228	84	1
14051229	84	1
14051230	84	1
14051231	84	1000
14051232	84	1
14051233	84	1
14051234	84	1
14051235	84	1
14051236	84	1
14051237	84	1
14051238	84	1
14051239	84	1000
14051240	84	1
14051241	84	1
14051242	84	1
14051243	84	1
14051244	84	1
14051245	84	1
14051246	84	1
14051247	84	1000
14051248	84	1
14051249	84	1
14051250	84	1
14051251	84	1
14051252	84	1
14051253	84	1
14051254	84	1
14051255	84	1000
14051256	85	1
14051257	85	1
14051258	85	1
14051259	85	1
14051260	85	1
14051261	85	1
14051262	85	1
14051263	85	1000
14051264	85	1
14051265	85	1
14051266	85	1
14051267	85	1
14051268	85	1
14051269	85	1
14051270	85	1
14051271	85	1000
14051272	85	1
14051273	85	1
14051274	85	1
14051275	85	1
14051276	85	1
14051277	85	1
14051278	85	1
14051279	85	1000
14051280	85	1
14051281	85	1
14051282	85	1
14051283	85	1
14051284	85	1
14051285	85	1
14051286	85	1
14051287	85	1000
14051288	85	1
14051289	85	1
14051290	85	1
14051291	85	1
14051292	85	1
14051293	85	1
14051294	85	1
14051295	85	1000
14051296	85	1
14051297	85	1
14051298	85	1
14051299	85	1
14051300	85	1
14051301	85	1
14051302	85	1
14051303	85	1000
14051304	85	1
14051305	85	1
14051306	85	1
14051307	85	1
14051308	85	1
14051309	85	1
14051310	85	1
14051311	85	1000
14051312	85	1
14051313	85	1
14051314	85	1
14051315	85	1
14051316	85	1
14051317	85	1
14051318	85	1
14051319	85	1000
14051320	85	1
14051321	85	1
14051322	85	1
14051323	85	1
14051324	85	1
14051325	85	1
14051326	85	1
14051327	85	1000
14051328	85	1
14051329	85	1
14051330	85	1
14051331	85	1
14051332	85	1
14051333	85	1
14051334	85	1
14051335	85	1000
14051336	85	1
14051337	85	1
14051338	85	1
14051339	85	1
14051340	85	1
14051341	85	1
14051342	85	1
14051343	85	1000
14051344	86	1
14051345	86	1
14051346	86	1
14051347	86	1
14051348	86	1
14051349	86	1
14051350	86	1
14051351	86	1000
14051352	86	1
14051353	86	1
14051354	86	1
14051355	86	1
14051356	86	1
14051357	86	1
14051358	86	1
14051359	86	1000
14051360	86	1
14051361	86	1
14051362	86	1
14051363	86	1
14051364	86	1
14051365	86	1
14051366	86	1
14051367	86	1000
14051368	86	1
14051369	86	1
14051370	86	1
14051371	86	1
14051372	86	1
14051373	86	1
14051374	86	1
14051375	86	1000
14051376	86	1
14051377	86	1
14051378	86	1
14051379	86	1
14051380	86	1
14051381	86	1
14051382	86	1
14051383	86	1000
14051384	86	1
14051385	86	1
14051386	86	1
14051387	86	1
14051388	86	1
14051389	86	1
14051390	86	1
14051391	86	1000
14051392	86	1
14051393	86	1
14051394	86	1
14051395	86	1
14051396	86	1
14051397	86	1
14051398	86	1
14051399	86	1000
14051400	86	1
14051401	86	1
14051402	86	1
14051403	86	1
14051404	86	1
14051405	86	1
14051406	86	1
14051407	86	1000
14051408	86	1
14051409	86	1
14051410	86	1
14051411	86	1
14051412	86	1
14051413	86	1
14051414	86	1
14051415	86	1000
14051416	86	1
14051417	86	1
14051418	86	1
14051419	86	1
14051420	86	1
14051421	86	1
14051422	86	1
14051423	86	1000
14051424	86	1
14051425	86	1
14051426	86	1
14051427	86	1
14051428	86	1
14051429	86	1
14051430	86	1
14051431	86	1000
14051432	87	1
14051433	87	1
14051434	87	1
14051435	87	1
14051436	87	1
14051437	87	1
14051438	87	1
14051439	87	1000
14051440	87	1
14051441	87	1
14051442	87	1
14051443	87	1
14051444	87	1
14051445	87	1
14051446	87	1
14051447	87	1000
14051448	87	1
14051449	87	1
14051450	87	1
14051451	87	1
14051452	87	1
14051453	87	1
14051454	87	1
14051455	87	1000
14051456	87	1
14051457	87	1
14051458	87	1
14051459	87	1
14051460	87	1
14051461	87	1
14051462	87	1
14051463	87	1000
14051464	87	1
14051465	87	1
14051466	87	1
14051467	87	1
14051468	87	1
14051469	87	1
14051470	87	1
14051471	87	1000
14051472	87	1
14051473	87	1
14051474	87	1
14051475	87	1
14051476	87	1
14051477	87	1
14051478	87	1
14051479	87	1000
14051480	87	1
14051481	87	1
14051482	87	1
14051483	87	1
14051484	87	1
14051485	87	1
14051486	87	1
14051487	87	1000
14051488	87	1
14051489	87	1
14051490	87	1
14051491	87	1
14051492	87	1
14051493	87	1
14051494	87	1
14051495	87	1000
14051496	87	1
14051497	87	1
14051498	87	1
14051499	87	1
14051500	87	1
14051501	87	1
14051502	87	1
14051503	87	1000
14051504	87	1
14051505	87	1
14051506	87	1
14051507	87	1
14051508	87	1
14051509	87	1
14051510	87	1
14051511	87	1000
14051512	87	1
14051513	87	1
14051514	87	1
14051515	87	1
14051516	87	1
14051517	87	1
14051518	87	1
14051519	87	1000
14051520	88	1
14051521	88	1
14051522	88	1
14051523	88	1
14051524	88	1
14051525	88	1
14051526	88	1
14051527	88	1000
14051528	88	1
14051529	88	1
14051530	88	1
14051531	88	1
14051532	88	1
14051533	88	1
14051534	88	1
14051535	88	1000
14051536	88	1
14051537	88	1
14051538	88	1
14051539	88	1
14051540	88	1
14051541	88	1
14051542	88	1
14051543	88	1000
14051544	88	1
14051545	88	1
14051546	88	1
14051547	88	1
14051548	88	1
14051549	88	1
14051550	88	1
14051551	88	1000
14051552	88	1
14051553	88	1
14051554	88	1
14051555	88	1
14051556	88	1
14051557	88	1
14051558	88	1
14051559	88	1000
14051560	88	1
14051561	88	1
14051562	88	1
14051563	88	1
14051564	88	1
14051565	88	1
14051566	88	1
14051567	88	1000
14051568	88	1
14051569	88	1
14051570	88	1
14051571	88	1
14051572	88	1
14051573	88	1
14051574	88	1
14051575	88	1000
14051576	88	1
14051577	88	1
14051578	88	1
14051579	88	1
14051580	88	1
14051581	88	1
14051582	88	1
14051583	88	1000
14051584	88	1
14051585	88	1
14051586	88	1
14051587	88	1
14051588	88	1
14051589	88	1
14051590	88	1
14051591	88	1000
14051592	88	1
14051593	88	1
14051594	88	1
14051595	88	1
14051596	88	1
14051597	88	1
14051598	88	1
14051599	88	1000
14051600	88	1
14051601	88	1
14051602	88	1
14051603	88	1
14051604	88	1
14051605	88	1
14051606	88	1
14051607	88	1000
