NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM
804	凤翔鬼泣弩箭	10430007	1	6	6	11041042	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		副武器	0
805	凤翔流星炮弹	10440007	1	6	6	11041042	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		副武器	0
806	凤翔七星书	10450007	1	6	6	11041042	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		副武器	0
807	凤翔龙啸珠	10460007	1	6	6	11041042	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		副武器	0
808	西辽地龙矛	10350008	1	6	8	11041003	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		主武器	0
809	西辽粲星令	10360008	1	6	8	11041003	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		主武器	0
810	西辽风铃弩	10370008	1	6	8	11041003	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		主武器	0
811	西辽暴焰铳	10380008	1	6	8	11041003	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		主武器	0
812	西辽摩天圣十字	10390008	1	6	8	11041003	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		主武器	0
813	西辽五行幡	10400008	1	6	8	11041003	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		主武器	0
814	西辽地龙重盾	10410008	1	6	8	11041043	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		副武器	0
815	西辽飞仙火	10420008	1	6	8	11041043	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		副武器	0
816	西辽鸣杀弩箭	10430008	1	6	8	11041043	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		副武器	0
817	西辽崩烈炮弹	10440008	1	6	8	11041043	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		副武器	0
818	西辽地灵书	10450008	1	6	8	11041043	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		副武器	0
819	西辽碎魂珠	10460008	1	6	8	11041043	1	11041033	1	-1	-1	-1	-1	80	0	-1	-1	9	100	-1		副武器	0
820	突厥江?E矛	10350009	1	6	9	11041003	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		主武器	0
821	突厥蛟牙令	10360009	1	6	9	11041003	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		主武器	0
822	突厥燃眉弩	10370009	1	6	9	11041003	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		主武器	0
823	突厥射天铳	10380009	1	6	9	11041003	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		主武器	0
824	突厥缘魂圣十字	10390009	1	6	9	11041003	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		主武器	0
825	突厥避邪幡	10400009	1	6	9	11041003	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		主武器	0
826	突厥江?E重盾	10410009	1	6	9	11041043	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		副武器	0
827	突厥雨露火	10420009	1	6	9	11041043	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		副武器	0
828	突厥无影弩箭	10430009	1	6	9	11041043	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		副武器	0
829	突厥破军炮弹	10440009	1	6	9	11041043	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		副武器	0
830	突厥天灵书	10450009	1	6	9	11041043	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		副武器	0
831	突厥烈狱珠	10460009	1	6	9	11041043	1	11041033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		副武器	0
832	帮贡符	11990120	1	10	4	11990118	3	-1	-1	-1	-1	-1	-1	40	0	-1	-1	3	100	-1		特殊道具	0
833	荣誉符	11990121	1	10	5	11990119	1	-1	-1	-1	-1	-1	-1	50	0	-1	-1	3	100	-1		特殊道具	0
834	战龙碎刃	11033000	1	6	9	11041033	1	11041023	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		特殊道具	0
835	战龙甲片	11033001	1	3	9	11041043	1	11041013	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		特殊道具	0
836	战龙彩饰	11033002	1	7	9	11041053	1	11041003	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		特殊道具	0
837	金丝线（3个）	11010120	3	10	10	11020053	3	11990400	3	-1	-1	-1	-1	120	0	-1	-1	9	100	-1		大师特级制造	0
838	无暇星辰	11000551	1	7	10	11000550	1	11990400	2	-1	-1	-1	-1	100	0	-1	-1	9	100	-1		大师特级制造	0
839	五级融雪丹	12050094	1	10	10	12050093	1	11990400	1	-1	-1	-1	-1	100	0	-1	-1	9	100	-1		大师特级制造	0
840	灵魂印	11000300	1	6	9	11000302	1	11030640	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		大师专属制造	0
841	命中平衡神水	12041085	1	1	9	11041013	1	11990400	1	-1	-1	-1	-1	90	0	-1	-1	3	100	-1		大师特级制造	0
842	闪避平衡神水	12041086	1	1	9	11041013	1	11990400	1	-1	-1	-1	-1	90	0	-1	-1	3	100	-1		大师特级制造	0
843	暴击平衡神水	12041087	1	1	9	11041013	1	11990400	1	-1	-1	-1	-1	90	0	-1	-1	3	100	-1		大师特级制造	0
844	韧性平衡神水	12041088	1	1	9	11041013	1	11990400	1	-1	-1	-1	-1	90	0	-1	-1	3	100	-1		大师特级制造	0
845	混沌不灭丸（5个）	12041044	5	1	10	11020073	25	11020083	25	12041043	5	-1	-1	300	0	-1	-1	9	100	-1		增强药水	0
846	良品大宛马降世符	12050206	1	10	6	11020030	1	11030406	1	-1	-1	-1	-1	60	0	-1	-1	3	100	-1		坐骑道具	0
847	良品纯血马降世符	12050207	1	10	7	11020031	1	11030406	1	-1	-1	-1	-1	70	0	-1	-1	3	100	-1		坐骑道具	0
848	良品汗血马降世符	12050208	1	10	8	11020032	1	11030406	1	-1	-1	-1	-1	80	0	-1	-1	3	100	-1		坐骑道具	0
849	良品?云马降世符	12050209	1	10	9	11020033	1	11030406	1	-1	-1	-1	-1	90	0	-1	-1	3	100	-1		坐骑道具	0
850	良品龙骧马降世符	12050210	1	10	10	11020033	1	11990400	1	-1	-1	-1	-1	100	0	-1	-1	3	100	-1		坐骑道具	0
851	完整的绒面皮包图样	11000815	1	1	7	11000810	11	11990400	5	-1	-1	-1	-1	70	0	-1	-1	3	100	-1		背包道具	0
852	完整的素色绸包图样	11000816	1	2	7	11000810	16	11990400	6	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		背包道具	0
853	完整的翻毛皮包图样	11000814	1	10	7	11000810	7	11990400	4	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		背包道具	0
854	完整的粗布包图样	11000811	1	6	5	11000810	1	11990400	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		背包道具	0
855	完整的棉布包图样	11000812	1	3	5	11000810	2	11990400	2	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		背包道具	0
856	完整的硝制皮包图样	11000813	1	7	5	11000810	4	11990400	3	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		背包道具	0
857	冥龙掌门之刀	10019854	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
858	冥龙掌门之剑	10028854	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
859	冥龙掌门之弓	10038854	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
860	冥龙掌门之枪	10048854	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
861	冥龙掌门之杖	10058854	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
862	冥龙掌门之槌	10068854	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
863	冥龙掌门之矛	10354201	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
864	冥龙掌门之令	10364201	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
865	冥龙掌门之弩	10374201	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
866	冥龙掌门之铳	10384201	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
867	冥龙掌门圣十字	10394201	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
868	冥龙掌门之幡	10404201	1	6	10	11041003	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
869	冥龙掌门之盾	10077854	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
870	冥龙掌门之锏	10087854	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
871	冥龙掌门羽箭	10097854	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
872	冥龙掌门飞弹	10107854	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
873	冥龙掌门之号	10117854	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
874	冥龙掌门之鼓	10127854	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
875	冥龙掌门之盾	10414201	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
876	冥龙掌门之火	10424201	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
877	冥龙掌门弩箭	10434201	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
878	冥龙掌门炮弹	10444201	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
879	冥龙掌门之书	10454201	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
880	冥龙掌门之珠	10464201	1	6	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
881	冥龙掌门战甲	10239600	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
882	冥龙掌门战甲	10239601	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
883	冥龙掌门战甲	10239602	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
884	冥龙掌门战甲	10239603	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
885	冥龙掌门战甲	10239604	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
886	冥龙掌门战甲	10239605	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
887	冥龙掌门战甲	10239606	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
888	冥龙掌门战甲	10239607	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
889	冥龙掌门战甲	10239608	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
890	冥龙掌门战甲	10239609	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
891	冥龙掌门战甲	10239610	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
892	冥龙掌门战甲	10239611	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
893	冥龙掌门之盔	10209600	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
894	冥龙掌门之盔	10209601	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
895	冥龙掌门之盔	10209602	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
896	冥龙掌门之盔	10209603	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
897	冥龙掌门之盔	10209604	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
898	冥龙掌门之盔	10209605	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
899	冥龙掌门之盔	10209606	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
900	冥龙掌门之盔	10209607	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
901	冥龙掌门之盔	10209608	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
902	冥龙掌门之盔	10209609	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
903	冥龙掌门之盔	10209610	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
904	冥龙掌门之盔	10209611	1	3	10	11041013	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
905	冥龙掌门腰带	10269600	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
906	冥龙掌门腰带	10269601	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
907	冥龙掌门腰带	10269602	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
908	冥龙掌门腰带	10269603	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
909	冥龙掌门腰带	10269604	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
910	冥龙掌门腰带	10269605	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
911	冥龙掌门腰带	10269606	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
912	冥龙掌门腰带	10269607	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
913	冥龙掌门腰带	10269608	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
914	冥龙掌门腰带	10269609	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
915	冥龙掌门腰带	10269610	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
916	冥龙掌门腰带	10269611	1	3	10	11041003	10	11041023	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
917	冥龙掌门护手	10259600	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
918	冥龙掌门护手	10259601	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
919	冥龙掌门护手	10259602	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
920	冥龙掌门护手	10259603	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
921	冥龙掌门护手	10259604	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
922	冥龙掌门护手	10259605	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
923	冥龙掌门护手	10259606	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
924	冥龙掌门护手	10259607	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
925	冥龙掌门护手	10259608	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
926	冥龙掌门护手	10259609	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
927	冥龙掌门护手	10259610	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
928	冥龙掌门护手	10259611	1	3	10	11041043	10	11041033	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
929	冥龙掌门之靴	10279600	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
930	冥龙掌门之靴	10279601	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
931	冥龙掌门之靴	10279602	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
932	冥龙掌门之靴	10279603	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
933	冥龙掌门之靴	10279604	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
934	冥龙掌门之靴	10279605	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
935	冥龙掌门之靴	10279606	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
936	冥龙掌门之靴	10279607	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
937	冥龙掌门之靴	10279608	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
938	冥龙掌门之靴	10279609	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
939	冥龙掌门之靴	10279610	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
940	冥龙掌门之靴	10279611	1	3	10	11041043	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
941	冥龙掌门项链	10249600	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
942	冥龙掌门项链	10249601	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
943	冥龙掌门项链	10249602	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
944	冥龙掌门项链	10249603	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
945	冥龙掌门项链	10249604	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
946	冥龙掌门项链	10249605	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
947	冥龙掌门项链	10249606	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
948	冥龙掌门项链	10249607	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
949	冥龙掌门项链	10249608	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
950	冥龙掌门项链	10249609	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
951	冥龙掌门项链	10249610	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
952	冥龙掌门项链	10249611	1	7	10	11041013	10	11041053	10	11990400	2	-1	-1	100	0	-1	-1	9	100	-1		冥龙掌门套装	0
953	蓝光珐琅	11000908	1	5	1	11020083	1	11990400	2	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		蓝光珐琅	0
954	一级冥铁	11000603	1	5	1	11020072	1	11020063	1	11020053	1	-1	-1	90	0	-1	-1	9	100	-1		冥铁	0
955	二级冥铁	11000604	1	5	2	11000603	2	11020033	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		冥铁	0
956	三级冥铁	11000605	1	5	3	11000604	2	11020043	1	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		冥铁	0
957	二级蓝光珐琅	11000932	1	5	4	11020083	2	11990400	2	-1	-1	-1	-1	180	0	-1	-1	9	100	-1		蓝光珐琅	0
958	一级冥银	11000612	1	5	4	11020072	2	11020063	2	11020053	2	-1	-1	180	0	-1	-1	9	100	-1		冥银	0
959	二级冥银	11000613	1	5	5	11000612	2	11020033	2	-1	-1	-1	-1	180	0	-1	-1	9	100	-1		冥银	0
960	三级冥银	11000614	1	5	6	11000613	2	11020043	2	-1	-1	-1	-1	180	0	-1	-1	9	100	-1		冥银	0
961	三级蓝光珐琅	11000933	1	5	7	11020083	3	11990400	2	-1	-1	-1	-1	270	0	-1	-1	9	100	-1		蓝光珐琅	0
962	一级冥金	11000621	1	5	7	11020072	3	11020063	2	11020053	2	-1	-1	270	0	-1	-1	9	100	-1		冥金	0
963	二级冥金	11000622	1	5	8	11000621	2	11020033	2	-1	-1	-1	-1	270	0	-1	-1	9	100	-1		冥金	0
964	三级冥金	11000623	1	5	9	11000622	2	11020043	2	-1	-1	-1	-1	270	0	-1	-1	9	100	-1		冥金	0
965	蓝光珐琅x4	11000908	4	5	1	11020083	4	11990400	8	-1	-1	-1	-1	360	0	-1	-1	18	100	-1		蓝光珐琅	0
966	一级冥铁x4	11000603	4	5	1	11020072	4	11020063	4	11020053	4	-1	-1	360	0	-1	-1	18	100	-1		冥铁	0
967	二级冥铁x4	11000604	4	5	2	11000603	8	11020033	4	-1	-1	-1	-1	360	0	-1	-1	18	100	-1		冥铁	0
968	三级冥铁x4	11000605	4	5	3	11000604	8	11020043	4	-1	-1	-1	-1	360	0	-1	-1	18	100	-1		冥铁	0
969	炮弹	12266796	100	30	1	11030001	100	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
970	龙击炮组件	12266898	1	30	1	11020083	2	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
971	御行甲组件	12266899	1	30	1	11020043	2	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
972	机枢组件	12266900	1	30	1	11020033	2	-1	-1	-1	1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
973	底座组件	12266901	1	30	1	11020063	2	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
974	疾风辕组件	12266902	1	30	1	11020053	2	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
975	重击器组件	12266903	1	30	1	11020072	2	-1	-1	-1	1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
976	精准仪组件	12266904	1	30	1	11041013	1	11041003	1	11041023	1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
977	?t望窗组件	12266905	1	30	1	11041033	1	11041043	1	11041053	1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
978	赤铁铸件	12267000	1	30	1	11041013	1	11041003	1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
979	青铜铸件	12267001	1	30	1	11041023	1	11041033	1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
980	墨钢铸件	12267002	1	30	1	11041043	1	11041053	1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		战车相关物品	0
981	青铜扳手	12269000	5	30	1	12267000	2	-1	-1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
982	精炼剂	12269002		30	1	11041043	1	11041053	1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
983	维修包I型	12269004	5	30	1	12267001	1	12267000	1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
984	冷却剂	12269005		30	1	11041043	1	11041053	1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
985	黄火药	12269006	5	30	1	12267002	2	-1	-1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
986	青铜护甲片	12269008	5	30	1	12267001	1	12267000	1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
987	青铜挡板	12269010	5	30	1	12267001	2	-1	-1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
988	普通爆破火药	12269013	7	30	1	12267002	2	12267000	1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
989	青铜支架	12269015	7	30	1	12267000	2	12267002	1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
990	普通爆伤火药	12269017	7	30	1	12267001	1	12267000	1	12267002	1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
991	青铜弧形板	12269019	7	30	1	12267002	2	12267001	1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
992	青铜瞄准器	12269021	7	30	1	12267000	1	12267001	1	12267002	1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
993	单色涂料	12269023	7	30	1	12267001	2	12267002	1	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
994	赤铜锤·龙击炮Ⅰ	12270000	1	30	1	12267004	1	12267000	2	-1	-1	-1	-1	150	0	-1	-1	9	100	-1		战车相关物品	0
