NUM	TEXT												
203721	/quest/hetianmuchang/quest_hetianmuchang_jinweijunbuff.lua												
203722	/quest/hetianmuchang/quest_hetianmuchang_yinxiushibuff.lua												
203723	/quest/hetianmuchang/quest_hetianmuchang_lamabuff.lua												
#	昆仑使用技能buff												
203724	/quest/qinghaimuchang/quest_qinghaimuchang_level10jineng.lua												
203725	/quest/qinghaimuchang/quest_qinghaimuchang_level20jineng.lua												
203726	/quest/qinghaimuchang/quest_qinghaimuchang_level30jineng.lua												
203727	/quest/qinghaimuchang/quest_qinghaimuchang_huoqiangbuff.lua												
203728	/quest/qinghaimuchang/quest_qinghaimuchang_xianzhibuff.lua												
203729	/quest/qinghaimuchang/quest_qinghaimuchang_samanbuff.lua												
203730	/quest/qinghaimuchang/quest_qinghaimuchang_shizijunbuff.lua												
203731	/quest/qinghaimuchang/quest_qinghaimuchang_shenghuoshibuff.lua												
203732	/quest/qinghaimuchang/quest_qinghaimuchang_cikebuff.lua												
203733	/quest/qinghaimuchang/quest_qinghaimuchang_jinweijunbuff.lua												
203734	/quest/qinghaimuchang/quest_qinghaimuchang_yinxiushibuff.lua												
203735	/quest/qinghaimuchang/quest_qinghaimuchang_lamabuff.lua												
#	敦煌使用技能buff												
203736	/quest/ganzhoumuchang/quest_ganzhoumuchang_level10jineng.lua												
203737	/quest/ganzhoumuchang/quest_ganzhoumuchang_level20jineng.lua												
203738	/quest/ganzhoumuchang/quest_ganzhoumuchang_level30jineng.lua												
203739	/quest/ganzhoumuchang/quest_ganzhoumuchang_huoqiangbuff.lua												
203740	/quest/ganzhoumuchang/quest_ganzhoumuchang_xianzhibuff.lua												
203741	/quest/ganzhoumuchang/quest_ganzhoumuchang_samanbuff.lua												
203742	/quest/ganzhoumuchang/quest_ganzhoumuchang_shizijunbuff.lua												
203743	/quest/ganzhoumuchang/quest_ganzhoumuchang_shenghuoshibuff.lua												
203744	/quest/ganzhoumuchang/quest_ganzhoumuchang_cikebuff.lua												
203745	/quest/ganzhoumuchang/quest_ganzhoumuchang_jinweijunbuff.lua												
203746	/quest/ganzhoumuchang/quest_ganzhoumuchang_yinxiushibuff.lua												
203747	/quest/ganzhoumuchang/quest_ganzhoumuchang_lamabuff.lua												
#	低级引导任务												
203750	/quest/yindao/quest_yindao_lingshuangyd0.lua												
203751	/quest/yindao/quest_yindao_lingshuangyd1.lua												
203752	/quest/yindao/quest_yindao_lingshuangyd2.lua												
203753	/quest/yindao/quest_yindao_lingshuangyd3.lua												
203754	/quest/yindao/quest_yindao_lunhuitaiyd0.lua												
203755	/quest/yindao/quest_yindao_lunhuitaiyd1.lua												
203756	/quest/yindao/quest_yindao_lunhuitaiyd2.lua												
203757	/quest/yindao/quest_yindao_lunhuitaiyd3.lua												
203758	/quest/yindao/quest_yindao_swzhuangbei0.lua												
203759	/quest/yindao/quest_yindao_swzhuangbei1.lua												
203760	/quest/yindao/quest_yindao_swzhuangbei2.lua												
203761	/quest/yindao/quest_yindao_swzhuangbei3.lua												
203762	/quest/yindao/quest_yindao_daxingyd0.lua												
203763	/quest/yindao/quest_yindao_daxingyd1.lua												
203764	/quest/yindao/quest_yindao_daxingyd2.lua												
203765	/quest/yindao/quest_yindao_daxingyd3.lua												
203766	/quest/yindao/quest_yindao_dakongyd0.lua												
203767	/quest/yindao/quest_yindao_dakongyd1.lua												
203768	/quest/yindao/quest_yindao_dakongyd2.lua												
203769	/quest/yindao/quest_yindao_dakongyd3.lua												
203770	/quest/yindao/quest_yindao_xiangqianyd0.lua												
203771	/quest/yindao/quest_yindao_xiangqianyd1.lua												
203772	/quest/yindao/quest_yindao_xiangqianyd2.lua												
203773	/quest/yindao/quest_yindao_xiangqianyd3.lua												
203774	/quest/yindao/quest_yindao_cangkuyd0.lua												
203775	/quest/yindao/quest_yindao_cangkuyd1.lua												
203776	/quest/yindao/quest_yindao_cangkuyd2.lua												
203777	/quest/yindao/quest_yindao_cangkuyd3.lua												
203778	/quest/yindao/quest_yindao_qichenghuifu0.lua												
203779	/quest/yindao/quest_yindao_qichenghuifu1.lua												
203780	/quest/yindao/quest_yindao_qichenghuifu2.lua												
203781	/quest/yindao/quest_yindao_qichenghuifu3.lua												
203782	/quest/yindao/quest_yindao_32yindao0.lua												
203783	/quest/yindao/quest_yindao_32yindao1.lua												
203784	/quest/yindao/quest_yindao_32yindao2.lua												
203785	/quest/yindao/quest_yindao_32yindao3.lua												
203786	/quest/yindao/quest_yindao_28yindao0.lua												
203787	/quest/yindao/quest_yindao_28yindao1.lua												
203788	/quest/yindao/quest_yindao_28yindao2.lua												
203789	/quest/yindao/quest_yindao_28yindao3.lua												
203790	/quest/yindao/quest_yindao_20yindao0.lua												
203791	/quest/yindao/quest_yindao_20yindao1.lua												
203792	/quest/yindao/quest_yindao_20yindao2.lua												
203793	/quest/yindao/quest_yindao_20yindao3.lua												
203794	/quest/yindao/quest_yindao_daobaoke.lua												
203800	/quest/yindao/quest_yindao_dadudeyule.lua												
203801	/quest/yindao/quest_yindao_sanhuanyindao_loulan.lua												
203802	/quest/yindao/quest_yindao_sanhuanyindao_tianshan.lua												
203803	/quest/yindao/quest_yindao_sanhuanyindao_kunlun.lua												
203804	/quest/yindao/quest_yindao_sanhuanyindao_dunhuang.lua												
203805	/quest/yindao/quest_yindao_chanchuyindao_loulan.lua												
203806	/quest/yindao/quest_yindao_chanchuyindao_tianshan.lua												
203807	/quest/yindao/quest_yindao_chanchuyindao_kunlun.lua												
203808	/quest/yindao/quest_yindao_chanchuyindao_dunhuang.lua												
203809	/quest/yindao/quest_yindao_qichengjineng0.lua												
203810	/quest/yindao/quest_yindao_qichengjineng1.lua												
203811	/quest/yindao/quest_yindao_qichengjineng2.lua												
203812	/quest/yindao/quest_yindao_qichengjineng3.lua												
203813	/quest/yindao/quest_yindao_zhuanzhi_0.lua												
203814	/quest/yindao/quest_yindao_zhuanzhi_1.lua												
203815	/quest/yindao/quest_yindao_zhuanzhi_2.lua												
203816	/quest/yindao/quest_yindao_zhuanzhi_3.lua												
203817	/quest/yindao/quest_yindao_weirenshibiao_0.lua												
203818	/quest/yindao/quest_yindao_weirenshibiao_1.lua												
203819	/quest/yindao/quest_yindao_weirenshibiao_2.lua												
203820	/quest/yindao/quest_yindao_weirenshibiao_3.lua												
203821	/quest/yindao/quest_yindao_junzizhijiao_0.lua												
203822	/quest/yindao/quest_yindao_junzizhijiao_1.lua												
203823	/quest/yindao/quest_yindao_junzizhijiao_2.lua												
203824	/quest/yindao/quest_yindao_junzizhijiao_3.lua												
203825	/quest/yindao/quest_yindao_chucibaishi_0.lua												
203826	/quest/yindao/quest_yindao_chucibaishi_1.lua												
203827	/quest/yindao/quest_yindao_chucibaishi_2.lua												
203828	/quest/yindao/quest_yindao_chucibaishi_3.lua												
203829	/quest/yindao/quest_yindao_zhuanjingtianfu.lua												
203830	/quest/yindao/quest_yindao_lixiantiaowu.lua												
203831	/quest/yindao/quest_yindao_qiangdadezhanche.lua												
203832	/quest/yindao/quest_yindao_zhanchecheshen.lua												
203833	/quest/yindao/quest_yindao_firstkapai1.lua												
203834	/quest/yindao/quest_yindao_firstkapai2.lua												
203835	/quest/yindao/quest_yindao_firstkapai3.lua												
203836	/quest/yindao/quest_yindao_firstkapai4.lua												
203837	/quest/yindao/quest_yindao_cardlevelup.lua												
203838	/quest/yindao/quest_yindao_wanmeihunyin.lua												
#	海外脚本	205000～210999											
205000	/common/huodong/common_huodong_twkhan3_zhisheng.lua												
205001	/item/other/item_other_tw_001.lua												
205002	/item/other/item_other_tw_002.lua												
205003	/item/other/item_other_tw_003.lua												
205004	/common/huodong/common_huodong_twkhan3_cuxiao.lua												
205005	/common/huodong/laodongjie/common_huodong_qingdian_libao.lua												
205006	/common/huodong/laodongjie/common_huodong_shopping_lingjiang.lua												
205007	/common/huodong/common_huodong_twkhan3_yindao.lua												
205008	/common/huodong/common_huodong_twkhan3_yindao_tianshan.lua												
205009	/common/huodong/common_huodong_twkhan3_yindao_kunlun.lua												
205010	/common/huodong/common_huodong_twkhan3_yindao_duhuang.lua												
205011	/common/huodong/common_huodong_tw_online8yue.lua												
205012	/common/huodong/common_huodong_tw_online9yue.lua												
#	;新月汗国												
211000	/quest/xinyuehanguo/quest_xinyuehanguo_tongcreate.lua												
211001	/quest/xinyuehanguo/quest_xinyuehanguo_doublemanage.lua												
211002	/quest/xinyuehanguo/quest_xinyuehanguo_fazhankeji.lua												
211003	/quest/xinyuehanguo/quest_xinyuehanguo_shuishou.lua												
211004	/quest/xinyuehanguo/quest_xinyuehanguo_jianshegongcheng.lua												
211005	/quest/xinyuehanguo/quest_xinyuehanguo_shoujiqingbao.lua												
211006	/quest/xinyuehanguo/quest_xinyuehanguo_fadongguozhan.lua												
211007	/quest/xinyuehanguo/quest_xinyuehanguo_choujijunliang.lua												
211008	/quest/xinyuehanguo/quest_xinyuehanguo_biwu.lua												
211009	/quest/xinyuehanguo/quest_xinyuehanguo_yunbiao1.lua												
211010	/quest/xinyuehanguo/quest_xinyuehanguo_yunbiao2.lua												
211011	/quest/xinyuehanguo/quest_xinyuehanguo_yunbiao3.lua												
211012	/quest/xinyuehanguo/quest_xinyuehanguo_richangrenwu.lua												
211013	/quest/xinyuehanguo/quest_xinyuehanguo_monsterparty.lua												
211014	/quest/xinyuehanguo/quest_xinyuehanguo_huodong.lua												
211015	/quest/xinyuehanguo/quest_xinyuehanguo_buchang.lua												
211016	/quest/xinyuehanguo/quest_xinyuehanguo_tuiguang.lua												
211017	/quest/xinyuehanguo/quest_xinyuehanguo_store.lua												
211018	/quest/xinyuehanguo/quest_xinyuehanguo_zahuoshop.lua												
211019	/quest/xinyuehanguo/quest_xinyuehanguo_wuqishop.lua												
211020	/quest/xinyuehanguo/quest_xinyuehanguo_fangjushop.lua												
211021	/quest/xinyuehanguo/quest_xinyuehanguo_shoushishop.lua												
211022	/quest/xinyuehanguo/quest_xinyuehanguo_centerchuansong.lua												
211023	/quest/xinyuehanguo/quest_xinyuehanguo_centerdoctor.lua												
211024	/quest/xinyuehanguo/quest_xinyuehanguo_yaodianshop.lua												
211025	/quest/xinyuehanguo/quest_xinyuehanguo_horseshop.lua												
211026	/quest/xinyuehanguo/quest_xinyuehanguo_wuqilevelup.lua												
211027	/quest/xinyuehanguo/quest_xinyuehanguo_horselevelup.lua												
211028	/quest/xinyuehanguo/quest_xinyuehanguo_eastchuansong.lua												
211029	/quest/xinyuehanguo/quest_xinyuehanguo_eastdoctor.lua												
211030	/quest/xinyuehanguo/quest_xinyuehanguo_northchuansong.lua												
211031	/quest/xinyuehanguo/quest_xinyuehanguo_northdoctor.lua												
211032	/quest/xinyuehanguo/quest_xinyuehanguo_southchuansong.lua												
211033	/quest/xinyuehanguo/quest_xinyuehanguo_southdoctor.lua												
211034	/quest/xinyuehanguo/quest_xinyuehanguo_double.lua												
211035	/quest/xinyuehanguo/quest_xinyuehanguo_tongjoin.lua												
211036	/quest/xinyuehanguo/quest_xinyuehanguo_countryshop1.lua												
211037	/quest/xinyuehanguo/quest_xinyuehanguo_countryshop2.lua												
211038	/quest/xinyuehanguo/quest_xinyuehanguo_biwupk.lua												
211039	/quest/xinyuehanguo/quest_xinyuehanguo_biwunew.lua												
211040	/quest/xinyuehanguo/quest_xinyuehanguo_newchuansong.lua												
211041	/quest/xinyuehanguo/quest_xinyuehanguo_newyaodianshop.lua												
211042	/quest/xinyuehanguo/quest_xinyuehanguo_newdoctor.lua												
211049	/quest/xinyuehanguo/quest_xinyuehanguo_zhongchengdehuoban.lua												
211051	/quest/xinyuehanguo/quest_xinyuehanguo_wushangbujian.lua												
211058	/quest/xinyuehanguo/quest_xinyuehanguo_jewshop1.lua												
211059	/quest/xinyuehanguo/quest_xinyuehanguo_jewshop2.lua												
211060	/quest/xinyuehanguo/quest_xinyuehanguo_jewshop3.lua												
211061	/quest/xinyuehanguo/quest_xinyuehanguo_qichengshop1.lua												
211062	/quest/xinyuehanguo/quest_xinyuehanguo_qichengshop2.lua												
211063	/quest/xinyuehanguo/quest_xinyuehanguo_jewshop4.lua												
211064	/quest/xinyuehanguo/quest_xinyuehanguo_newchuansong1.lua												
222002	/quest/hannanhecaoyuan/quest_hannanhecaoyuan_doctor.lua												
223001	/quest/tataerbu/quest_tataerbu_tiemuzhen.lua												
223002	/quest/tataerbu/quest_tataerbu_shenwen.lua												
#	海外版本专用号段	230000~255999											
#	;敦煌王城												
256000	/quest/dunhuangwangcheng/quest_migong2wangcheng.lua												
256001	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_qicheng_talk.lua												
256008	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_f_out_lunhui.lua												
256009	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_x_churushijie.lua												
256010	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_f_out.lua												
256011	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_deathoutwangcheng.lua												
256012	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_deathoutbianjing.lua												
256013	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_deathoutdadu.lua												
256014	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_deathoutweihai.lua												
256015	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_deathoutdadu1.lua												
256016	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_deathouthouhuayuan.lua												
256017	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_deatkadizigang.lua												
256052	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_qichengzhiyin2.lua												
256055	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_zhubao.lua												
256056	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_shituan.lua												
256057	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_kaoyu.lua												
256100	/quest/dunhuangwangcheng/quest_10langmanshenjian.lua												
256101	/quest/dunhuangwangcheng/quest_15xiongdishenjian.lua												
256102	/quest/dunhuangwangcheng/quest_20fuchoushenjian.lua												
256103	/quest/dunhuangwangcheng/quest_25rongrenshenjian.lua												
256104	/quest/dunhuangwangcheng/quest_30yingxiongshenjian.lua												
256105	/quest/dunhuangwangcheng/quest_35zhihuishenjian.lua												
256106	/quest/dunhuangwangcheng/quest_40rongyushenjian.lua												
256107	/quest/dunhuangwangcheng/quest_50beitongshenjian.lua												
256108	/quest/dunhuangwangcheng/quest_55guangrongshenjian.lua												
256109	/quest/dunhuangwangcheng/quest_60liejinshenjian.lua												
256110	/quest/dunhuangwangcheng/quest_45zhenqingshenjian.lua												
256111	/quest/dunhuangwangcheng/quest_70xinyangshenjian.lua												
256112	/quest/dunhuangwangcheng/quest_65yuzhaoshenjian.lua												
256113	/quest/dunhuangwangcheng/quest_75beigeshenjian.lua												
256114	/quest/dunhuangwangcheng/quest_80chouhenshenjian.lua												
256115	/quest/dunhuangwangcheng/quest_84zhanshenshenjian.lua												
256116	/quest/dunhuangwangcheng/quest_88xizhengshenjian.lua												
256200	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_yindao_1.lua												
256201	/quest/dunhuangwangcheng/yindao_jineng_0.lua												
256202	/quest/dunhuangwangcheng/yindao_jineng_1.lua												
256203	/quest/dunhuangwangcheng/yindao_jineng_2.lua												
256204	/quest/dunhuangwangcheng/yindao_jineng_3.lua												
256205	/quest/dunhuangwangcheng/yindao_jineng_4.lua												
256206	/quest/dunhuangwangcheng/yindao_jineng_5.lua												
256207	/quest/dunhuangwangcheng/yindao_meiweijiayao.lua												
256209	/quest/dunhuangwangcheng/yindao_jineng_twenty0.lua												
256210	/quest/dunhuangwangcheng/yindao_jineng_twenty1.lua												
256211	/quest/dunhuangwangcheng/yindao_jineng_twenty2.lua												
256212	/quest/dunhuangwangcheng/yindao_jineng_twenty3.lua												
256213	/quest/dunhuangwangcheng/yindao_jineng_twenty4.lua												
256214	/quest/dunhuangwangcheng/yindao_jineng_twenty5.lua												
256216	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_28yindao.lua												
256217	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_zhuangbeiyd.lua												
256218	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_daxingyd.lua												
256219	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_dakongyd.lua												
256220	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_xiangqianyd.lua												
256221	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_cailiaoyindao.lua												
256222	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_32yindao.lua												
256223	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_33yindao.lua												
256224	/quest/dadu/quest_dadu_wanfayd1.lua												
256225	/quest/dadu/quest_dadu_wanfayd2.lua												
256226	/quest/dunhuangwangcheng/quest_dunhuangwangcheng_swzhuangbei.lua												
