NUM	NUM	TEXT	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	TEXT	NUM
117	117	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
118	118	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
119	119	成3边境	512	512	city_cheng3bianjing.scb	156	city_cheng3bianjingscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
120	120	成3大都	512	512	city_cheng3dadu.scb	104	city_cheng3daduscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
121	121	成3王城	512	512	city_cheng3wangcheng.scb	180	city_cheng3wangchengscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
122	122	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
123	123	暗道	64	64	migong_xiashuidao01.scb	180	migong_xiashuidao01scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
124	124	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
125	125	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
126	126	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
127	127	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
128	128	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
129	129	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
130	130	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
131	131	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
132	132	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
133	133	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
134	134	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
135	135	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
136	136	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
137	137	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
138	138	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
139	139	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
140	140	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
141	141	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
142	142	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
143	143	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
144	144	test	64	64	test.scb	129	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	1
145	145	test	64	64	test.scb	129	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	1
146	146	test	64	64	test.scb	129	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	1
147	147	test	64	64	test.scb	129	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	1
148	148	国王战场	256	256	zhanchang_guowangzhanchang.scb	129	zhanchang_guowangzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
149	149	国王战场	256	256	zhanchang_guowangzhanchang.scb	129	zhanchang_guowangzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	2	4	0	1|2|3	10
150	150	王国·天山王城	512	512	city_cheng3wangcheng.scb	2582	city_cheng3wangchengscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
151	151	边塞·天山边塞	512	512	city_cheng3bianjing.scb	129	city_cheng3bianjingscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	4
152	152	罕难河剧场	256	256	juqing_hannanhecaoyuan.scb	169	juqing_hannanhecaoyuanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	4|5|6	1
153	153	乞颜部剧场	256	256	juqing_qiyanbu.scb	172	juqing_qiyanbuscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	4|5|6	1
154	154	克烈部剧场	256	256	juqing_keliebu.scb	166	juqing_keliebuscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	4|5|6	1
155	155	塔塔尔部剧场	256	256	juqing_tataerbu.scb	168	juqing_tataerbuscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	4|5|6	1
156	156	乃蛮部剧场	256	256	juqing_naimanbu.scb	171	juqing_naimanbuscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	4|5|6	1
157	157	居庸关剧场	256	256	juqing_juyongguan.scb	164	juqing_juyongguanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	4|5|6	1
158	158	边塞·天山密屋	64	64	migong_minju01.scb	180	migong_minju01scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	2
159	159	边塞·天山密室	64	64	migong_minju02.scb	180	migong_minju02scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	3
160	160	边塞·天山小屋	64	64	migong_minju01.scb	180	migong_minju01scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	3
161	161	边塞·天山民居	64	64	migong_minju02.scb	180	migong_minju02scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	3
162	162	王国·王国密室	64	64	migong_tianshanshinei01.scb	135	migong_tianshanshinei01scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	3
163	163	王国·王国小屋	64	64	migong_tianshanshinei02.scb	135	migong_tianshanshinei02scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	3
164	164	阴阳鬼屋	128	128	midong_yinyangguiwu.scb	-1	midong_yinyangguiwuscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
165	165	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
166	166	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
167	167	天山丝绸古道	256	256	city_tianshansichougudao.scb	180	city_tianshansichougudaoscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	4	0	1|2|3	4
168	168	矿洞	128	128	city_huangjinkuangdong.scb	161	city_huangjinkuangdongscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
169	169	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
170	170	天山王宫	128	128	city_cheng3wanggong.scb	284	city_cheng3wanggongscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
171	171	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
172	172	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
173	173	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
174	174	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
175	175	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
176	176	边塞·天山暗道	64	64	migong_xiashuidao01.scb	115	migong_xiashuidao01scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	4
177	177	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
178	178	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
179	179	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
180	180	对马岛迷宫	128	128	migong_duimadao.scb	126	migong_duimadaoscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
181	181	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
182	182	test	64	64	test.scb	161	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
183	183	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
184	184	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
185	185	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	0	0	1|2|3	1
186	186	王国·天山古道	256	256	yewai_hetiangudao.scb	113	yewai_hetiangudaoscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	2
187	187	王国·哲别村	512	512	city_xinshoucun.scb	163	city_xinshoucunscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	2
188	188	test	64	64	test.scb	155	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
189	189	王国·天山马场	256	256	yewai_hetiancaochang.scb	283	yewai_hetiancaochangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
190	190	东瀛岛	64	64	test.scb	155	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
191	191	轮回之地	128	128	fuben_lunhuitai.scb	100	fuben_lunhuitaiscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	7|7|7	1
192	192	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
193	193	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
194	194	跨服双人战场	256	256	zhanchang_shuangrenzhanchang.scb	129	zhanchang_shuangrenzhanchangscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	7	4	0	1|2|3	1
195	195	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
196	196	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
197	197	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
198	198	王国草原罕难河	256	256	juqing_hannanhecaoyuan.scb	112	juqing_hannanhecaoyuanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
199	199	王国草原乞颜部	256	256	juqing_qiyanbu.scb	121	juqing_qiyanbuscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
200	200	王国草原塔塔尔	256	256	juqing_tataerbu.scb	121	juqing_tataerbuscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
201	201	王国草原克烈部	256	256	juqing_keliebu.scb	121	juqing_keliebuscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
202	202	王国草原乃蛮部	256	256	juqing_naimanbu.scb	112	juqing_naimanbuscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
203	203	王国草原居庸关	256	256	juqing_juyongguan.scb	112	juqing_juyongguanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
204	204	王国迷宫一层	256	256	migong_tianshanmigong1.scb	100	migong_tianshanmigong1scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
205	205	王国迷宫二层	256	256	migong_tianshanmigong2.scb	100	migong_tianshanmigong2scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
206	206	王国迷宫三层	256	256	migong_tianshanmigong3.scb	100	migong_tianshanmigong3scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
207	207	王国迷宫四层	256	256	migong_tianshanmigong4.scb	100	migong_tianshanmigong4scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
208	208	王国迷宫五层	256	256	migong_tianshanmigong5.scb	100	migong_tianshanmigong5scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
209	209	王国迷宫六层	256	256	migong_tianshanmigong6.scb	100	migong_tianshanmigong6scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
210	210	王国迷宫七层	256	256	migong_tianshanmigong7.scb	100	migong_tianshanmigong7scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
211	211	王国迷宫八层	256	256	migong_tianshanmigong8.scb	100	migong_tianshanmigong8scene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
212	212	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
213	213	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
214	214	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
215	215	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
216	216	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
217	217	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
218	218	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
219	219	圣山地宫	128	128	migong_shengshan.scb	140	migong_shengshanscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
220	220	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
221	221	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
222	222	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
223	223	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
224	224	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
225	225	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
226	226	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
227	227	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
228	228	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
229	229	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
230	230	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
231	231	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
232	232	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
233	233	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
234	234	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
235	235	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
236	236	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
237	237	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
238	238	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
239	239	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
240	240	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
241	241	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
242	242	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
243	243	test	64	64	test.scb	180	testscene	590	394	590	418	Sign5	MiniMap_Icon2	Test02_Normal	MiniMap_Icon2	Test02_Hover	UI_Scene_Logo	0	1	0	1|2|3	1
