NUM	TEXT	NUM	NUM	
14010458	纯净的神话级红龙晶	1	14010898	精致的神话级红龙晶
14010459	纯净的神话级红龙晶	1	14010899	精致的神话级红龙晶
14010460	纯净的神话级红龙晶	1	14010900	精致的神话级红龙晶
14010461	纯净的神话级红龙晶	1	14010901	精致的神话级红龙晶
14010462	纯净的神话级红龙晶	1	14010902	精致的神话级红龙晶
14010463	纯净的神话级红龙晶	1	14010903	精致的神话级红龙晶
14010464	纯净的神话级红龙晶	1	14010904	精致的神话级红龙晶
14010465	纯净的神话级红龙晶	1	14010905	精致的神话级红龙晶
14010466	纯净的神话级红龙晶	1	14010906	精致的神话级红龙晶
14010467	纯净的神话级红龙晶	1	14010907	精致的神话级红龙晶
14010468	纯净的神话级红龙晶	1	14010908	精致的神话级红龙晶
14010469	纯净的神话级红龙晶	1	14010909	精致的神话级红龙晶
14010470	纯净的神话级红龙晶	1	14010910	精致的神话级红龙晶
14010471	纯净的神话级红龙晶	1	14010911	精致的神话级红龙晶
14010472	纯净的神话级红龙晶	1	14010912	精致的神话级红龙晶
14010473	纯净的神话级红龙晶	1	14010913	精致的神话级红龙晶
14010474	纯净的神话级红龙晶	1	14010914	精致的神话级红龙晶
14010475	纯净的神话级红龙晶	1	14010915	精致的神话级红龙晶
14010476	纯净的神话级红龙晶	1	14010916	精致的神话级红龙晶
14010477	纯净的神话级红龙晶	1	14010917	精致的神话级红龙晶
14010478	纯净的神话级红龙晶	1	14010918	精致的神话级红龙晶
14010479	纯净的神话级红龙晶	1	14010919	精致的神话级红龙晶
14010480	纯净的神话级红龙晶	1	14010920	精致的神话级红龙晶
14010481	纯净的神话级红龙晶	1	14010921	精致的神话级红龙晶
14010482	纯净的神话级红龙晶	1	14010922	精致的神话级红龙晶
14010483	纯净的神话级红龙晶	1	14010923	精致的神话级红龙晶
14010484	纯净的神话级红龙晶	1	14010924	精致的神话级红龙晶
14010485	精致的神话级红变石	1	-1	
14010486	精致的神话级红变石	1	-1	
14010487	精致的神话级红变石	1	-1	
14010488	精致的神话级红变石	1	-1	
14010489	精致的神话级红变石	1	-1	
14010490	精致的神话级红变石	1	-1	
14010491	精致的神话级红变石	1	-1	
14010492	精致的神话级红变石	1	-1	
14010493	精致的神话级红变石	1	-1	
14010494	精致的神话级红变石	1	-1	
14010495	精致的神话级红变石	1	-1	
14010496	精致的神话级红变石	1	-1	
14010497	精致的神话级红变石	1	-1	
14010498	精致的神话级红变石	1	-1	
14010499	精致的神话级红变石	1	-1	
14010500	精致的神话级红变石	1	-1	
14010501	精致的神话级红变石	1	-1	
14010502	精致的神话级红变石	1	-1	
14010503	精致的神话级红变石	1	-1	
14010504	精致的神话级红变石	1	-1	
14010505	精致的神话级红变石	1	-1	
14010506	精致的神话级红变石	1	-1	
14010507	精致的神话级红变石	1	-1	
14010508	精致的神话级红变石	1	-1	
14010509	精致的神话级红变石	1	-1	
14010510	精致的神话级红变石	1	-1	
14010511	精致的神话级红变石	1	-1	
14010512	精致的神话级红变石	1	-1	
14010513	精致的神话级红变石	1	-1	
14010514	精致的神话级红变石	1	-1	
14010515	精致的神话级红变石	1	-1	
14010516	精致的神话级红变石	1	-1	
14010517	精致的神话级红变石	1	-1	
14010518	精致的神话级红变石	1	-1	
14010519	精致的神话级红变石	1	-1	
14010520	精致的神话级红变石	1	-1	
14010521	精致的神话级红变石	1	-1	
14010522	精致的神话级红变石	1	-1	
14010523	精致的神话级红变石	1	-1	
14010524	精致的神话级红变石	1	-1	
14010525	精致的神话级红变石	1	-1	
14010526	精致的神话级红变石	1	-1	
14010527	精致的神话级红变石	1	-1	
14010528	精致的神话级红变石	1	-1	
14010529	精致的神话级红变石	1	-1	
14010530	精致的神话级红变石	1	-1	
14010531	精致的神话级红变石	1	-1	
14010532	精致的神话级红变石	1	-1	
14010533	精致的神话级红变石	1	-1	
14010534	精致的神话级红变石	1	-1	
14010535	精致的神话级红变石	1	-1	
14010536	精致的神话级红变石	1	-1	
14010537	精致的神话级红变石	1	-1	
14010538	精致的神话级红变石	1	-1	
14010539	精致的神话级红变石	1	-1	
14010540	精致的神话级红变石	1	-1	
14010541	精致的神话级红变石	1	-1	
14010542	精致的神话级红变石	1	-1	
14010543	精致的神话级红变石	1	-1	
14010544	精致的神话级红变石	1	-1	
14010545	精致的神话级红变石	1	-1	
14010546	精致的神话级红变石	1	-1	
14010547	精致的神话级红变石	1	-1	
14010548	精致的神话级红变石	1	-1	
14010549	精致的神话级红变石	1	-1	
14010550	精致的神话级红变石	1	-1	
14010551	精致的神话级红变石	1	-1	
14010552	精致的神话级红变石	1	-1	
14010553	精致的神话级红变石	1	-1	
14010554	精致的神话级红变石	1	-1	
14010555	精致的神话级红变石	1	-1	
14010556	精致的神话级红变石	1	-1	
14010557	精致的神话级红变石	1	-1	
14010558	精致的神话级红变石	1	-1	
14010559	精致的神话级红变石	1	-1	
14010560	精致的神话级红变石	1	-1	
14010561	精致的神话级红变石	1	-1	
14010562	精致的神话级红变石	1	-1	
14010563	精致的神话级红变石	1	-1	
14010564	精致的神话级红变石	1	-1	
14010565	精致的神话级红变石	1	-1	
14010566	精致的神话级红变石	1	-1	
14010567	精致的神话级红变石	1	-1	
14010568	精致的神话级红变石	1	-1	
14010569	精致的神话级红变石	1	-1	
14010570	精致的神话级红变石	1	-1	
14010571	精致的神话级红变石	1	-1	
14010572	精致的神话级红变石	1	-1	
14010573	精致的神话级红锆石	1	-1	
14010574	精致的神话级红锆石	1	-1	
14010575	精致的神话级红锆石	1	-1	
14010576	精致的神话级红锆石	1	-1	
14010577	精致的神话级红锆石	1	-1	
14010578	精致的神话级红锆石	1	-1	
14010579	精致的神话级红锆石	1	-1	
14010580	精致的神话级红锆石	1	-1	
14010581	精致的神话级红锆石	1	-1	
14010582	精致的神话级红锆石	1	-1	
14010583	精致的神话级红锆石	1	-1	
14010584	精致的神话级红锆石	1	-1	
14010585	精致的神话级红锆石	1	-1	
14010586	精致的神话级红锆石	1	-1	
14010587	精致的神话级红锆石	1	-1	
14010588	精致的神话级红锆石	1	-1	
14010589	精致的神话级红锆石	1	-1	
14010590	精致的神话级红锆石	1	-1	
14010591	精致的神话级红锆石	1	-1	
14010592	精致的神话级红锆石	1	-1	
14010593	精致的神话级红锆石	1	-1	
14010594	精致的神话级红锆石	1	-1	
14010595	精致的神话级红锆石	1	-1	
14010596	精致的神话级红锆石	1	-1	
14010597	精致的神话级红锆石	1	-1	
14010598	精致的神话级红锆石	1	-1	
14010599	精致的神话级红锆石	1	-1	
14010600	精致的神话级红锆石	1	-1	
14010601	精致的神话级红锆石	1	-1	
14010602	精致的神话级红锆石	1	-1	
14010603	精致的神话级红锆石	1	-1	
14010604	精致的神话级红锆石	1	-1	
14010605	精致的神话级红锆石	1	-1	
14010606	精致的神话级红锆石	1	-1	
14010607	精致的神话级红锆石	1	-1	
14010608	精致的神话级红锆石	1	-1	
14010609	精致的神话级红锆石	1	-1	
14010610	精致的神话级红锆石	1	-1	
14010611	精致的神话级红锆石	1	-1	
14010612	精致的神话级红锆石	1	-1	
14010613	精致的神话级红锆石	1	-1	
14010614	精致的神话级红锆石	1	-1	
14010615	精致的神话级红锆石	1	-1	
14010616	精致的神话级红锆石	1	-1	
14010617	精致的神话级红锆石	1	-1	
14010618	精致的神话级红锆石	1	-1	
14010619	精致的神话级红锆石	1	-1	
14010620	精致的神话级红锆石	1	-1	
14010621	精致的神话级红锆石	1	-1	
14010622	精致的神话级红锆石	1	-1	
14010623	精致的神话级红锆石	1	-1	
14010624	精致的神话级红锆石	1	-1	
14010625	精致的神话级红锆石	1	-1	
14010626	精致的神话级红锆石	1	-1	
14010627	精致的神话级红锆石	1	-1	
14010628	精致的神话级红锆石	1	-1	
14010629	精致的神话级红锆石	1	-1	
14010630	精致的神话级红锆石	1	-1	
14010631	精致的神话级红锆石	1	-1	
14010632	精致的神话级红锆石	1	-1	
14010633	精致的神话级红锆石	1	-1	
14010634	精致的神话级红锆石	1	-1	
14010635	精致的神话级红锆石	1	-1	
14010636	精致的神话级红锆石	1	-1	
14010637	精致的神话级红锆石	1	-1	
14010638	精致的神话级红锆石	1	-1	
14010639	精致的神话级红锆石	1	-1	
14010640	精致的神话级红锆石	1	-1	
14010641	精致的神话级红锆石	1	-1	
14010642	精致的神话级红锆石	1	-1	
14010643	精致的神话级红锆石	1	-1	
14010644	精致的神话级红锆石	1	-1	
14010645	精致的神话级红锆石	1	-1	
14010646	精致的神话级红锆石	1	-1	
14010647	精致的神话级红锆石	1	-1	
14010648	精致的神话级红锆石	1	-1	
14010649	精致的神话级红锆石	1	-1	
14010650	精致的神话级红锆石	1	-1	
14010651	精致的神话级红锆石	1	-1	
14010652	精致的神话级红锆石	1	-1	
14010653	精致的神话级红锆石	1	-1	
14010654	精致的神话级红锆石	1	-1	
14010655	精致的神话级红锆石	1	-1	
14010656	精致的神话级红锆石	1	-1	
14010657	精致的神话级红锆石	1	-1	
14010658	精致的神话级红锆石	1	-1	
14010659	精致的神话级红锆石	1	-1	
14010660	精致的神话级红锆石	1	-1	
14010661	精致的神话级红琥珀	1	-1	
14010662	精致的神话级红琥珀	1	-1	
14010663	精致的神话级红琥珀	1	-1	
14010664	精致的神话级红琥珀	1	-1	
14010665	精致的神话级红琥珀	1	-1	
14010666	精致的神话级红琥珀	1	-1	
14010667	精致的神话级红琥珀	1	-1	
14010668	精致的神话级红琥珀	1	-1	
14010669	精致的神话级红琥珀	1	-1	
14010670	精致的神话级红琥珀	1	-1	
14010671	精致的神话级红琥珀	1	-1	
14010672	精致的神话级红琥珀	1	-1	
14010673	精致的神话级红琥珀	1	-1	
14010674	精致的神话级红琥珀	1	-1	
14010675	精致的神话级红琥珀	1	-1	
14010676	精致的神话级红琥珀	1	-1	
14010677	精致的神话级红琥珀	1	-1	
14010678	精致的神话级红琥珀	1	-1	
14010679	精致的神话级红琥珀	1	-1	
14010680	精致的神话级红琥珀	1	-1	
14010681	精致的神话级红琥珀	1	-1	
14010682	精致的神话级红琥珀	1	-1	
14010683	精致的神话级红琥珀	1	-1	
14010684	精致的神话级红琥珀	1	-1	
14010685	精致的神话级红琥珀	1	-1	
14010686	精致的神话级红琥珀	1	-1	
14010687	精致的神话级红琥珀	1	-1	
14010688	精致的神话级红琥珀	1	-1	
14010689	精致的神话级红琥珀	1	-1	
14010690	精致的神话级红琥珀	1	-1	
14010691	精致的神话级红琥珀	1	-1	
14010692	精致的神话级红琥珀	1	-1	
14010693	精致的神话级红琥珀	1	-1	
14010694	精致的神话级红琥珀	1	-1	
14010695	精致的神话级红琥珀	1	-1	
14010696	精致的神话级红琥珀	1	-1	
14010697	精致的神话级红琥珀	1	-1	
14010698	精致的神话级红琥珀	1	-1	
14010699	精致的神话级红琥珀	1	-1	
14010700	精致的神话级红琥珀	1	-1	
14010701	精致的神话级红琥珀	1	-1	
14010702	精致的神话级红琥珀	1	-1	
14010703	精致的神话级红琥珀	1	-1	
14010704	精致的神话级红琥珀	1	-1	
14010705	精致的神话级红琥珀	1	-1	
14010706	精致的神话级红琥珀	1	-1	
14010707	精致的神话级红琥珀	1	-1	
14010708	精致的神话级红琥珀	1	-1	
14010709	精致的神话级红琥珀	1	-1	
14010710	精致的神话级红琥珀	1	-1	
14010711	精致的神话级红琥珀	1	-1	
14010712	精致的神话级红琥珀	1	-1	
14010713	精致的神话级红琥珀	1	-1	
14010714	精致的神话级红琥珀	1	-1	
14010715	精致的神话级红琥珀	1	-1	
14010716	精致的神话级红琥珀	1	-1	
14010717	精致的神话级红琥珀	1	-1	
14010718	精致的神话级红琥珀	1	-1	
14010719	精致的神话级红琥珀	1	-1	
14010720	精致的神话级红琥珀	1	-1	
14010721	精致的神话级红琥珀	1	-1	
14010722	精致的神话级红琥珀	1	-1	
14010723	精致的神话级红琥珀	1	-1	
14010724	精致的神话级红琥珀	1	-1	
14010725	精致的神话级红琥珀	1	-1	
14010726	精致的神话级红琥珀	1	-1	
14010727	精致的神话级红琥珀	1	-1	
14010728	精致的神话级红琥珀	1	-1	
14010729	精致的神话级红琥珀	1	-1	
14010730	精致的神话级红琥珀	1	-1	
14010731	精致的神话级红琥珀	1	-1	
14010732	精致的神话级红琥珀	1	-1	
14010733	精致的神话级红琥珀	1	-1	
14010734	精致的神话级红琥珀	1	-1	
14010735	精致的神话级红琥珀	1	-1	
14010736	精致的神话级红琥珀	1	-1	
14010737	精致的神话级红琥珀	1	-1	
14010738	精致的神话级红琥珀	1	-1	
14010739	精致的神话级红琥珀	1	-1	
14010740	精致的神话级红琥珀	1	-1	
14010741	精致的神话级红琥珀	1	-1	
14010742	精致的神话级红琥珀	1	-1	
14010743	精致的神话级红琥珀	1	-1	
14010744	精致的神话级红琥珀	1	-1	
14010745	精致的神话级红琥珀	1	-1	
14010746	精致的神话级红琥珀	1	-1	
14010747	精致的神话级红琥珀	1	-1	
14010748	精致的神话级红琥珀	1	-1	
14010749	精致的神话级红玉髓	1	-1	
14010750	精致的神话级红玉髓	1	-1	
14010751	精致的神话级红玉髓	1	-1	
