NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM
45011048	45	10	1102	set:Khan2_Jiangxing_8 image:Khan2_Jiangxing_8_Icon_2	set:khan3_item_1 image:khan3_item_1_2	阿尔蒙斯尔	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	3	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	954	-1	-1	-1	-1	-1	-1	0	国家：基辅公国#r出身地区：西俄罗斯	141176	set:Khan2_Jiangxinghui_8 image:Khan2_Jiangxinghui_8_Icon_2	100203
45011049	45	10	1103	set:Khan2_Jiangxing_8 image:Khan2_Jiangxing_8_Icon_2	set:khan3_item_1 image:khan3_item_1_2	阿尔蒙斯尔	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	4	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	1592	-1	-1	-1	-1	-1	-1	0	国家：基辅公国#r出身地区：西俄罗斯	141176	set:Khan2_Jiangxinghui_8 image:Khan2_Jiangxinghui_8_Icon_2	100203
45011050	45	10	1104	set:Khan2_Jiangxing_8 image:Khan2_Jiangxing_8_Icon_2	set:khan3_item_1 image:khan3_item_1_2	阿尔蒙斯尔	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	5	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	1990	-1	-1	-1	-1	-1	-1	0	国家：基辅公国#r出身地区：西俄罗斯	141176	set:Khan2_Jiangxinghui_8 image:Khan2_Jiangxinghui_8_Icon_2	100203
45011051	45	11	1110	set:Khan2_Jiangxing_59 image:Khan2_Jiangxing_59_Icon_2	set:khan3_item_1 image:khan3_item_1_2	托娅	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	1	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	112	-1	-1	-1	-1	-1	-1	0	国家：西辽#r出身地区：土耳其斯坦	141176	set:Khan2_Jiangxinghui_59 image:Khan2_Jiangxinghui_59_Icon_2	100203
45011052	45	11	1111	set:Khan2_Jiangxing_59 image:Khan2_Jiangxing_59_Icon_2	set:khan3_item_1 image:khan3_item_1_2	托娅	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	2	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	576	-1	-1	-1	-1	-1	-1	0	国家：西辽#r出身地区：土耳其斯坦	141176	set:Khan2_Jiangxinghui_59 image:Khan2_Jiangxinghui_59_Icon_2	100203
45011053	45	11	1112	set:Khan2_Jiangxing_59 image:Khan2_Jiangxing_59_Icon_2	set:khan3_item_1 image:khan3_item_1_2	托娅	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	3	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	1444	-1	-1	-1	-1	-1	-1	0	国家：西辽#r出身地区：土耳其斯坦	141176	set:Khan2_Jiangxinghui_59 image:Khan2_Jiangxinghui_59_Icon_2	100203
45011054	45	11	1113	set:Khan2_Jiangxing_59 image:Khan2_Jiangxing_59_Icon_2	set:khan3_item_1 image:khan3_item_1_2	托娅	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	4	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	2406	-1	-1	-1	-1	-1	-1	0	国家：西辽#r出身地区：土耳其斯坦	141176	set:Khan2_Jiangxinghui_59 image:Khan2_Jiangxinghui_59_Icon_2	100203
45011055	45	11	1114	set:Khan2_Jiangxing_59 image:Khan2_Jiangxing_59_Icon_2	set:khan3_item_1 image:khan3_item_1_2	托娅	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	5	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	3006	-1	-1	-1	-1	-1	-1	0	国家：西辽#r出身地区：土耳其斯坦	141176	set:Khan2_Jiangxinghui_59 image:Khan2_Jiangxinghui_59_Icon_2	100203
45011056	45	12	1120	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_4	set:khan3_item_1 image:khan3_item_1_2	武奎	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	1	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	158	-1	-1	-1	-1	-1	-1	0	国家：高丽#r出身地区：朝鲜	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_4	100203
45011057	45	12	1121	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_4	set:khan3_item_1 image:khan3_item_1_2	武奎	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	2	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	806	-1	-1	-1	-1	-1	-1	0	国家：高丽#r出身地区：朝鲜	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_4	100203
45011058	45	12	1122	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_4	set:khan3_item_1 image:khan3_item_1_2	武奎	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	3	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	2016	-1	-1	-1	-1	-1	-1	0	国家：高丽#r出身地区：朝鲜	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_4	100203
45011059	45	12	1123	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_4	set:khan3_item_1 image:khan3_item_1_2	武奎	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	4	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	3360	-1	-1	-1	-1	-1	-1	0	国家：高丽#r出身地区：朝鲜	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_4	100203
45011060	45	12	1124	set:Khan2_Jiangxing_6 image:Khan2_Jiangxing_6_Icon_4	set:khan3_item_1 image:khan3_item_1_2	武奎	可铭刻部位：帽子，衣服，项链，护手	2	卡牌	此卡牌在浮屠塔61层以上掉落，您是否要自动寻路到浮屠塔？	95	100	10	27	5	250	2|5|6|7	武魂卡02.lmodel	cj_yingguang_huang	0	-1	22	4200	-1	-1	-1	-1	-1	-1	0	国家：高丽#r出身地区：朝鲜	141176	set:Khan2_Jiangxinghui_6 image:Khan2_Jiangxinghui_6_Icon_4	100203
45011061	45	13	1130	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_9	set:khan3_item_1 image:khan3_item_1_3	杜赛	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	1	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	5	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_9	100303
45011062	45	13	1131	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_9	set:khan3_item_1 image:khan3_item_1_3	杜赛	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	2	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	34	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_9	100303
45011063	45	13	1132	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_9	set:khan3_item_1 image:khan3_item_1_3	杜赛	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	3	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	88	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_9	100303
45011064	45	13	1133	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_9	set:khan3_item_1 image:khan3_item_1_3	杜赛	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	4	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	148	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_9	100303
45011065	45	13	1134	set:Khan2_Jiangxing_70 image:Khan2_Jiangxing_70_Icon_9	set:khan3_item_1 image:khan3_item_1_3	杜赛	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔1-20层掉落，您是否要自动寻路到浮屠塔？	45	100	10	27	5	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	184	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_70 image:Khan2_Jiangxinghui_70_Icon_9	100303
45011066	45	14	1140	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_2	set:khan3_item_1 image:khan3_item_1_3	阿历克塞三世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	1	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	18	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_2	100303
45011067	45	14	1141	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_2	set:khan3_item_1 image:khan3_item_1_3	阿历克塞三世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	2	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	100	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_2	100303
45011068	45	14	1142	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_2	set:khan3_item_1 image:khan3_item_1_3	阿历克塞三世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	3	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	252	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_2	100303
45011069	45	14	1143	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_2	set:khan3_item_1 image:khan3_item_1_3	阿历克塞三世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	4	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	422	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_2	100303
45011070	45	14	1144	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_2	set:khan3_item_1 image:khan3_item_1_3	阿历克塞三世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔21-30层掉落，您是否要自动寻路到浮屠塔？	55	100	10	27	5	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	526	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_2	100303
45011071	45	15	1150	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_3	set:khan3_item_1 image:khan3_item_1_3	阿历克塞四世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	1	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	46	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_3	100303
45011072	45	15	1151	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_3	set:khan3_item_1 image:khan3_item_1_3	阿历克塞四世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	2	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	238	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_3	100303
45011073	45	15	1152	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_3	set:khan3_item_1 image:khan3_item_1_3	阿历克塞四世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	3	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	598	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_3	100303
45011074	45	15	1153	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_3	set:khan3_item_1 image:khan3_item_1_3	阿历克塞四世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	4	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	996	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_3	100303
45011075	45	15	1154	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_3	set:khan3_item_1 image:khan3_item_1_3	阿历克塞四世	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔31-40层掉落，您是否要自动寻路到浮屠塔？	65	100	10	27	5	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	1246	-1	-1	-1	-1	-1	-1	0	国家：拜占庭帝国#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_3	100303
45011076	45	16	1160	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_4	set:khan3_item_1 image:khan3_item_1_3	阿默德	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	1	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	82	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_4	100303
45011077	45	16	1161	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_4	set:khan3_item_1 image:khan3_item_1_3	阿默德	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	2	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	410	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_4	100303
45011078	45	16	1162	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_4	set:khan3_item_1 image:khan3_item_1_3	阿默德	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	3	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	1034	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_4	100303
45011079	45	16	1163	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_4	set:khan3_item_1 image:khan3_item_1_3	阿默德	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	4	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	1724	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_4	100303
45011080	45	16	1164	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_4	set:khan3_item_1 image:khan3_item_1_3	阿默德	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔41-50层掉落，您是否要自动寻路到浮屠塔？	75	100	10	27	5	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	2156	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_4	100303
45011081	45	17	1170	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_5	set:khan3_item_1 image:khan3_item_1_3	阿迪尔	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	1	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	120	-1	-1	-1	-1	-1	-1	0	国家：匈牙利#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_5	100303
45011082	45	17	1171	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_5	set:khan3_item_1 image:khan3_item_1_3	阿迪尔	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	2	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	624	-1	-1	-1	-1	-1	-1	0	国家：匈牙利#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_5	100303
45011083	45	17	1172	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_5	set:khan3_item_1 image:khan3_item_1_3	阿迪尔	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	3	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	1564	-1	-1	-1	-1	-1	-1	0	国家：匈牙利#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_5	100303
45011084	45	17	1173	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_5	set:khan3_item_1 image:khan3_item_1_3	阿迪尔	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	4	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	2606	-1	-1	-1	-1	-1	-1	0	国家：匈牙利#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_5	100303
45011085	45	17	1174	set:Khan2_Jiangxing_1 image:Khan2_Jiangxing_1_Icon_5	set:khan3_item_1 image:khan3_item_1_3	阿迪尔	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	5	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	3256	-1	-1	-1	-1	-1	-1	0	国家：匈牙利#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_1 image:Khan2_Jiangxinghui_1_Icon_5	100303
45011086	45	18	1110	set:Khan2_Jiangxing_3 image:Khan2_Jiangxing_3_Icon_1	set:khan3_item_1 image:khan3_item_1_3	孛罗忽勒	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	1	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	120	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_3 image:Khan2_Jiangxinghui_3_Icon_1	100303
45011087	45	18	1111	set:Khan2_Jiangxing_3 image:Khan2_Jiangxing_3_Icon_1	set:khan3_item_1 image:khan3_item_1_3	孛罗忽勒	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	2	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	624	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_3 image:Khan2_Jiangxinghui_3_Icon_1	100303
45011088	45	18	1112	set:Khan2_Jiangxing_3 image:Khan2_Jiangxing_3_Icon_1	set:khan3_item_1 image:khan3_item_1_3	孛罗忽勒	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	3	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	1564	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_3 image:Khan2_Jiangxinghui_3_Icon_1	100303
45011089	45	18	1113	set:Khan2_Jiangxing_3 image:Khan2_Jiangxing_3_Icon_1	set:khan3_item_1 image:khan3_item_1_3	孛罗忽勒	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	4	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	2606	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_3 image:Khan2_Jiangxinghui_3_Icon_1	100303
45011090	45	18	1114	set:Khan2_Jiangxing_3 image:Khan2_Jiangxing_3_Icon_1	set:khan3_item_1 image:khan3_item_1_3	孛罗忽勒	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	5	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	3256	-1	-1	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_3 image:Khan2_Jiangxinghui_3_Icon_1	100303
45011091	45	19	1270	set:Khan2_Jiangxing_67 image:Khan2_Jiangxing_67_Icon_10	set:khan3_item_1 image:khan3_item_1_3	安那斯塔西雅	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	1	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	120	-1	-1	-1	-1	-1	-1	0	国家：匈牙利#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_67 image:Khan2_Jiangxinghui_67_Icon_10	100303
45011092	45	19	1271	set:Khan2_Jiangxing_67 image:Khan2_Jiangxing_67_Icon_10	set:khan3_item_1 image:khan3_item_1_3	安那斯塔西雅	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	2	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	624	-1	-1	-1	-1	-1	-1	0	国家：匈牙利#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_67 image:Khan2_Jiangxinghui_67_Icon_10	100303
45011093	45	19	1272	set:Khan2_Jiangxing_67 image:Khan2_Jiangxing_67_Icon_10	set:khan3_item_1 image:khan3_item_1_3	安那斯塔西雅	可铭刻部位：帽子，衣服，项链，护手	3	卡牌	此卡牌在浮屠塔51-60层掉落，您是否要自动寻路到浮屠塔？	85	100	10	27	3	250	2|5|6|7	武魂卡03.lmodel	cj_yingguang_huang	0	-1	22	1564	-1	-1	-1	-1	-1	-1	0	国家：匈牙利#r出身地区：巴尔干	141176	set:Khan2_Jiangxinghui_67 image:Khan2_Jiangxinghui_67_Icon_10	100303
