NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	CNC	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM
1228	猛击	近程攻击伤害百分比	80	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1228	2	1228	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1229	猛击	近程攻击伤害百分比	90	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1229	2	1229	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1230	猛击	近程攻击伤害百分比	100	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1230	2	1230	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1231	杀无赦	近程攻击伤害百分比	50	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1231	3	1231	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1232	杀无赦	近程攻击伤害百分比	60	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1232	3	1232	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1233	杀无赦	近程攻击伤害百分比	70	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1233	3	1233	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1234	杀无赦	近程攻击伤害百分比	80	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1234	3	1234	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1235	杀无赦	近程攻击伤害百分比	90	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1235	3	1235	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1236	杀无赦	近程攻击伤害百分比	100	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1236	3	1236	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1237	杀无赦	近程攻击伤害百分比	110	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1237	3	1237	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1238	杀无赦	近程攻击伤害百分比	120	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1238	3	1238	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1239	杀无赦	近程攻击伤害百分比	130	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1239	3	1239	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1240	杀无赦	近程攻击伤害百分比	140	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比																					61	STD_IMPACT_003	0	1240	3	1240	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1241	扬威破阵	物理攻击修正值		物理防御修正值	-50	魔法攻击修正值		魔法防御修正值	-50	冰系攻击修正值		冰系抗性修正值	-50	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1241	4	1241	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1242	扬威破阵	物理攻击修正值		物理防御修正值	-100	魔法攻击修正值		魔法防御修正值	-100	冰系攻击修正值		冰系抗性修正值	-100	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1242	4	1242	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1243	扬威破阵	物理攻击修正值		物理防御修正值	-150	魔法攻击修正值		魔法防御修正值	-150	冰系攻击修正值		冰系抗性修正值	-150	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1243	4	1243	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1244	扬威破阵	物理攻击修正值		物理防御修正值	-200	魔法攻击修正值		魔法防御修正值	-200	冰系攻击修正值		冰系抗性修正值	-200	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1244	4	1244	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1245	扬威破阵	物理攻击修正值		物理防御修正值	-250	魔法攻击修正值		魔法防御修正值	-250	冰系攻击修正值		冰系抗性修正值	-250	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1245	4	1245	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1246	扬威破阵	物理攻击修正值		物理防御修正值	-300	魔法攻击修正值		魔法防御修正值	-300	冰系攻击修正值		冰系抗性修正值	-300	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1246	4	1246	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1247	扬威破阵	物理攻击修正值		物理防御修正值	-350	魔法攻击修正值		魔法防御修正值	-350	冰系攻击修正值		冰系抗性修正值	-350	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1247	4	1247	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1248	扬威破阵	物理攻击修正值		物理防御修正值	-400	魔法攻击修正值		魔法防御修正值	-400	冰系攻击修正值		冰系抗性修正值	-400	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1248	4	1248	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1249	扬威破阵	物理攻击修正值		物理防御修正值	-450	魔法攻击修正值		魔法防御修正值	-450	冰系攻击修正值		冰系抗性修正值	-450	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1249	4	1249	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1250	扬威破阵	物理攻击修正值		物理防御修正值	-500	魔法攻击修正值		魔法防御修正值	-500	冰系攻击修正值		冰系抗性修正值	-500	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	1250	4	1250	-1	0	1	0	0	0	0	0	0	0	15000	0	0	0	-1	0	0				-1	
1251	战八方	近程攻击伤害百分比	120	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1251	5	1251	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1252	战八方	近程攻击伤害百分比	140	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1252	5	1252	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1253	战八方	近程攻击伤害百分比	160	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1253	5	1253	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1254	战八方	近程攻击伤害百分比	180	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1254	5	1254	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1255	战八方	近程攻击伤害百分比	200	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1255	5	1255	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1256	战八方	近程攻击伤害百分比	220	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1256	5	1256	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1257	战八方	近程攻击伤害百分比	240	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1257	5	1257	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1258	战八方	近程攻击伤害百分比	260	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1258	5	1258	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1259	战八方	近程攻击伤害百分比	280	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1259	5	1259	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1260	战八方	近程攻击伤害百分比	300	远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比	0																				61	STD_IMPACT_003	0	1260	5	1260	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
1261	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	3000																																8	STD_IMPACT_008	1	1261	6	1261	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1262	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	5000																																8	STD_IMPACT_008	1	1262	6	1262	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1263	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	7000																																8	STD_IMPACT_008	1	1263	6	1263	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1264	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	9000																																8	STD_IMPACT_008	1	1264	6	1264	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1265	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	15000																																8	STD_IMPACT_008	1	1265	6	1265	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1266	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	23000																																8	STD_IMPACT_008	1	1266	6	1266	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1267	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	32000																																8	STD_IMPACT_008	1	1267	6	1267	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1268	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	40000																																8	STD_IMPACT_008	1	1268	6	1268	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1269	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	45000																																8	STD_IMPACT_008	1	1269	6	1269	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1270	笑骂千军	（取值1或0）取1时，npc目标强制转为自己；取0时，npc目标强制转为第2个目标。	50000																																8	STD_IMPACT_008	1	1270	6	1270	-1	0	1	0	0	0	0	0	0	0	20000	0	0	0	-1	0	0				-1	
1271	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	30	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_004	0	1271	7	1271	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1272	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	35	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_005	0	1272	7	1272	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1273	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	40	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_005	0	1273	7	1273	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1274	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	45	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_005	0	1274	7	1274	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1275	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	50	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_005	0	1275	7	1275	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1276	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	55	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_004	0	1276	7	1276	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1277	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	60	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_005	0	1277	7	1277	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1278	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	65	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_005	0	1278	7	1278	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1279	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	70	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_005	0	1279	7	1279	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1280	怒发冲冠	生命值的修正值	-1	魔法值的修正值	0	怒气0的修正值	75	怒气1的修正值	-1	怒气2的修正值	-1	怒气3的修正值	-1	怒气4的修正值	-1	怒气5的修正值	-1																		4	STD_IMPACT_005	0	1280	7	1280	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0				-1	
1281	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1281	8	1281	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1282	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1282	8	1282	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1283	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1283	8	1283	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1284	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1284	8	1284	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1285	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1285	8	1285	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1286	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1286	8	1286	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1287	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1287	8	1287	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1288	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1288	8	1288	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1289	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1289	8	1289	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1290	热血沸腾	0为按点数修正，1为按百分比修正	0	生命	0	怒气1	-1	怒气2	-1	怒气3	-1	怒气4	-1	怒气5	-1	怒气6	-1	自身攻击力计算比重	20																62	STD_IMPACT_008	1	1290	8	1290	1	0	1	1	0	0	0	0	0	0	10000	1000	0	0	-1	0	0				-1	
1291	锐不可挡	盾的生命值 （盾Hp为0时消散）	-1	盾伤害吸收值 （自身伤害 = 伤害 - 伤害 * 吸收比例 / 100）		伤害免疫值 （自身伤害 = 伤害 - 伤害 * 免疫比例 / 100）	40	伤害反射值 （反射伤害 = 自身伤害 * 比例 / 100）		伤害反射发生机率%																									26	STD_IMPACT_0026	1	1291	9	1291	1	0	1	1	0	0	0	0	0	0	10000	0	0	0	-1	0	0				-1	
1292	锐不可挡	盾的生命值 （盾Hp为0时消散）	-1	盾伤害吸收值 （自身伤害 = 伤害 - 伤害 * 吸收比例 / 100）		伤害免疫值 （自身伤害 = 伤害 - 伤害 * 免疫比例 / 100）	45	伤害反射值 （反射伤害 = 自身伤害 * 比例 / 100）		伤害反射发生机率%																									26	STD_IMPACT_0026	1	1292	9	1292	1	0	1	1	0	0	0	0	0	0	10000	0	0	0	-1	0	0				-1	
1293	锐不可挡	盾的生命值 （盾Hp为0时消散）	-1	盾伤害吸收值 （自身伤害 = 伤害 - 伤害 * 吸收比例 / 100）		伤害免疫值 （自身伤害 = 伤害 - 伤害 * 免疫比例 / 100）	50	伤害反射值 （反射伤害 = 自身伤害 * 比例 / 100）		伤害反射发生机率%																									26	STD_IMPACT_0026	1	1293	9	1293	1	0	1	1	0	0	0	0	0	0	10000	0	0	0	-1	0	0				-1	
