NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT
969	心心相印套装	2	10298227~10298230~10298233~10298236|10288227~10288230~10288233~10288236	2	22	4000	-1	-1	-1	-1	-1	-1	-1	-1	-1								
970	心心相印套装	2	10298228~10298231~10298234~10298237|10288228~10288231~10288234~10288237	2	22	7000	-1	-1	-1	-1	-1	-1	-1	-1	-1								
971	天·红颜若水	2	10287362~10287365|10287362~10287365	1	97	10	1	224	2	1	251	2	1	252	2								
972	冥·倩女幽魂	2	10287363~10287366|10287363~10287366	1	97	12	1	224	3	1	251	3	1	252	3								
973	玄·刹那芳华	2	10287364~10287367|10287364~10287367	1	97	15	1	224	4	1	251	4	1	252	4								
974	天·弑神套装	8	10019860~10029860~10039860~10049860~10059860~10069860~10359860~10369860~10379860~10389860~10399860~10409860~10019863~10029863~10039863~10049863~10059863~10069863~10359863~10369863~10379863~10389863~10399863~10409863|10079860~10089860~10099860~10109860~10119860~10129860~10419860~10429860~10439860~10449860~10459860~10469860~10079863~10089863~10099863~10109863~10119863~10129863~10419863~10429863~10439863~10449863~10459863~10469863|10237400~10237410~10237420~10237430~10237440~10237450~10237460~10237470~10237480~10237490~10237500~10237510~10237403~10237413~10237423~10237433~10237443~10237453~10237463~10237473~10237483~10237493~10237503~10237513|10257400~10257410~10257420~10257430~10257440~10257450~10257460~10257470~10257480~10257490~10257500~10257510~10257403~10257413~10257423~10257433~10257443~10257453~10257463~10257473~10257483~10257493~10257503~10257513|10277400~10277410~10277420~10277430~10277440~10277450~10277460~10277470~10277480~10277490~10277500~10277510~10277403~10277413~10277423~10277433~10277443~10277453~10277463~10277473~10277483~10277493~10277503~10277513|10207400~10207410~10207420~10207430~10207440~10207450~10207460~10207470~10207480~10207490~10207500~10207510~10207403~10207413~10207423~10207433~10207443~10207453~10207463~10207473~10207483~10207493~10207503~10207513|10267400~10267410~10267420~10267430~10267440~10267450~10267460~10267470~10267480~10267490~10267500~10267510~10267403~10267413~10267423~10267433~10267443~10267453~10267463~10267473~10267483~10267493~10267503~10267513|10249684~10249690~10249696~10249702~10249708~10249714~10249720~10249726~10249732~10249738~10249744~10249750~10249687~10249693~10249699~10249756~10249759~10249762~10249765~10249768~10249771	2	22	6000	4	53	12	6	97	48	8	222	3								
975	冥·死神套装	8	10019861~10029861~10039861~10049861~10059861~10069861~10359861~10369861~10379861~10389861~10399861~10409861~10019864~10029864~10039864~10049864~10059864~10069864~10359864~10369864~10379864~10389864~10399864~10409864|10079861~10089861~10099861~10109861~10119861~10129861~10419861~10429861~10439861~10449861~10459861~10469861~10079864~10089864~10099864~10109864~10119864~10129864~10419864~10429864~10439864~10449864~10459864~10469864|10237401~10237411~10237421~10237431~10237441~10237451~10237461~10237471~10237481~10237491~10237501~10237511~10237404~10237414~10237424~10237434~10237444~10237454~10237464~10237474~10237484~10237494~10237504~10237514|10257401~10257411~10257421~10257431~10257441~10257451~10257461~10257471~10257481~10257491~10257501~10257511~10257404~10257414~10257424~10257434~10257444~10257454~10257464~10257474~10257484~10257494~10257504~10257514|10277401~10277411~10277421~10277431~10277441~10277451~10277461~10277471~10277481~10277491~10277501~10277511~10277404~10277414~10277424~10277434~10277444~10277454~10277464~10277474~10277484~10277494~10277504~10277514|10207401~10207411~10207421~10207431~10207441~10207451~10207461~10207471~10207481~10207491~10207501~10207511~10207404~10207414~10207424~10207434~10207444~10207454~10207464~10207474~10207484~10207494~10207504~10207514|10267401~10267411~10267421~10267431~10267441~10267451~10267461~10267471~10267481~10267491~10267501~10267511~10267404~10267414~10267424~10267434~10267444~10267454~10267464~10267474~10267484~10267494~10267504~10267514|10249685~10249691~10249697~10249703~10249709~10249715~10249721~10249727~10249733~10249739~10249745~10249751~10249688~10249694~10249700~10249757~10249760~10249763~10249766~10249769~10249772	2	22	16000	4	53	14	6	97	60	8	222	5								
976	玄·战神套装	8	10019862~10029862~10039862~10049862~10059862~10069862~10359862~10369862~10379862~10389862~10399862~10409862~10019865~10029865~10039865~10049865~10059865~10069865~10359865~10369865~10379865~10389865~10399865~10409865|10079862~10089862~10099862~10109862~10119862~10129862~10419862~10429862~10439862~10449862~10459862~10469862~10079865~10089865~10099865~10109865~10119865~10129865~10419865~10429865~10439865~10449865~10459865~10469865|10237402~10237412~10237422~10237432~10237442~10237452~10237462~10237472~10237482~10237492~10237502~10237512~10237405~10237415~10237425~10237435~10237445~10237455~10237465~10237475~10237485~10237495~10237505~10237515|10257402~10257412~10257422~10257432~10257442~10257452~10257462~10257472~10257482~10257492~10257502~10257512~10257405~10257415~10257425~10257435~10257445~10257455~10257465~10257475~10257485~10257495~10257505~10257515|10277402~10277412~10277422~10277432~10277442~10277452~10277462~10277472~10277482~10277492~10277502~10277512~10277405~10277415~10277425~10277435~10277445~10277455~10277465~10277475~10277485~10277495~10277505~10277515|10207402~10207412~10207422~10207432~10207442~10207452~10207462~10207472~10207482~10207492~10207502~10207512~10207405~10207415~10207425~10207435~10207445~10207455~10207465~10207475~10207485~10207495~10207505~10207515|10267402~10267412~10267422~10267432~10267442~10267452~10267462~10267472~10267482~10267492~10267502~10267512~10267405~10267415~10267425~10267435~10267445~10267455~10267465~10267475~10267485~10267495~10267505~10267515|10249686~10249692~10249698~10249704~10249710~10249716~10249722~10249728~10249734~10249740~10249746~10249752~10249689~10249695~10249701~10249758~10249761~10249764~10249767~10249770~10249773	2	22	24000	4	53	16	6	97	66	8	222	7								
977	天·国色天香	2	10287400~10287403|10287400~10287403	1	118	10	1	190	1	1	191	1	1	192	1								
978	冥·倾城倾国	2	10287401~10287404|10287401~10287404	1	118	12	1	190	2	1	191	2	1	192	2								
979	玄·蒹葭白露	2	10287402~10287405|10287402~10287405	1	118	15	1	190	3	1	191	3	1	192	3								
980	神·封神套装	8	10019875~10019876~10029016~10029017~10039016~10039017~10049875~10049876~10059875~10059876~10069875~10069876~10359875~10359876~10369875~10369876~10379875~10379876~10389875~10389876~10399875~10399876~10409875~10409876~10019860~10029860~10039860~10049860~10059860~10069860~10359860~10369860~10379860~10389860~10399860~10409860~10019863~10029863~10039863~10049863~10059863~10069863~10359863~10369863~10379863~10389863~10399863~10409863|10079875~10079876~10089875~10089876~10099875~10099876~10109875~10109876~10119875~10119876~10129875~10129876~10419875~10419876~10429875~10429876~10439875~10439876~10449875~10449876~10459875~10459876~10469875~10469876~10079860~10089860~10099860~10109860~10119860~10129860~10419860~10429860~10439860~10449860~10459860~10469860~10079863~10089863~10099863~10109863~10119863~10129863~10419863~10429863~10439863~10449863~10459863~10469863|10207516~10207528~10207517~10207529~10207518~10207530~10207519~10207531~10207520~10207532~10207521~10207533~10207523~10207535~10207522~10207534~10207524~10207536~10207525~10207537~10207526~10207538~10207527~10207539~10237400~10237410~10237420~10237430~10237440~10237450~10237460~10237470~10237480~10237490~10237500~10237510|10237516~10237528~10237517~10237529~10237518~10237530~10237519~10237531~10237520~10237532~10237521~10237533~10237522~10237534~10237523~10237535~10237524~10237536~10237525~10237537~10237526~10237538~10237527~10237539~10257400~10257410~10257420~10257430~10257440~10257450~10257460~10257470~10257480~10257490~10257500~10257510|10249774~10249775~10249776~10249777~10249778~10249779~10277400~10277410~10277420~10277430~10277440~10277450~10277460~10277470~10277480~10277490~10277500~10277510|10257516~10257528~10257517~10257529~10257518~10257530~10257519~10257531~10257520~10257532~10257521~10257533~10257522~10257534~10257523~10257535~10257524~10257536~10257525~10257537~10257526~10257538~10257527~10257539~10207400~10207410~10207420~10207430~10207440~10207450~10207460~10207470~10207480~10207490~10207500~10207510|10267516~10267528~10267517~10267529~10267518~10267530~10267519~10267531~10267520~10267532~10267521~10267533~10267522~10267534~10267523~10267535~10267524~10267536~10267525~10267537~10267526~10267538~10267527~10267539~10267400~10267410~10267420~10267430~10267440~10267450~10267460~10267470~10267480~10267490~10267500~10267510|10277516~10277528~10277517~10277529~10277518~10277530~10277519~10277531~10277520~10277532~10277521~10277533~10277522~10277534~10277523~10277535~10277524~10277536~10277525~10277537~10277526~10277538~10277527~10277539~10249684~10249690~10249696~10249702~10249708~10249714~10249720~10249726~10249732~10249738~10249744~10249750~10249687~10249693~10249699	2	22	4200	4	53	8	6	97	34	8	222	1	装备套装身_04	人物身体受击点	装备套装手_04	人物左手绑定点	装备套装手_04	人物右手绑定点		
981	神·红颜若水	2	10288502~10289002|10288502~10289002	2	97	7	2	224	1	2	251	1	2	252	1								
982	神·国色天香	2	10288501~10289001|10288501~10289001	2	118	7	2	190	1	2	191	1	2	192	1								
983	圣·火麟套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
984	圣·朱雀套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
985	圣·凤舞套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
986	圣·白鲨套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
987	圣·黑鳍套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
988	圣·炎煌套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
989	圣·白泽套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
990	圣·金乌套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
991	圣·冰龙套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
992	圣·鸿鹄套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
993	圣·青牛套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
994	圣·鲲鹏套装	8	10019877~10019878~10029877~10029878~10039877~10039878~10049877~10049878~10059877~10059878~10069877~10069878~10359877~10359878~10369877~10369878~10379877~10379878~10389877~10389878~10399877~10399878~10409877~10409878|10079877~10079878~10089877~10089878~10099877~10099878~10109877~10109878~10119877~10119878~10129877~10129878~10419877~10419878~10429877~10429878~10439877~10439878~10449877~10449878~10459877~10459878~10469877~10469878|10237540~10237541~10237542~10237543~10237544~10237545~10237546~10237547~10237548~10237549~10237550~10237551~10237552~10237553~10237554~10237555~10237556~10237557~10237558~10237559~10237560~10237561~10237562~10237563|10257540~10257541~10257542~10257543~10257544~10257545~10257546~10257547~10257548~10257549~10257550~10257551~10257552~10257553~10257554~10257555~10257556~10257557~10257558~10257559~10237560~10257561~10257562~10257563|10277540~10277541~10277542~10277543~10277544~10277545~10277546~10277547~10277548~10277549~10277550~10277551~10277552~10277553~10277554~10277555~10277556~10277557~10277558~10277559~10277560~10277561~10277562~10277563|10207540~10207541~10207542~10207543~10207544~10207545~10207546~10207547~10207548~10207549~10207550~10207551~10207552~10207553~10207554~10207555~10207556~10207557~10207558~10207559~10207560~10207561~10207562~10207563|10267540~10267541~10267542~10267543~10267544~10267545~10267546~10267547~10267548~10267549~10267550~10267551~10267552~10267553~10267554~10267555~10267556~10267557~10267558~10267559~10267560~10267561~10267562~10267563|10249780~10249782~10249784~10249781~10249783~10249785~10249786~10249787~10249788~10249789~10249790~10249791	2	22	30000	4	53	20	6	97	75	8	222	10								
995	圣·狩魔之约	2	10287516~10287517|10287516~10287517	1	97	20	1	224	5	1	251	5	1	252	5								
996	圣·妖魔之恋	2	10287518~10287519|10287518~10287519	1	118	20	1	190	4	1	191	4	1	192	4								
