NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
208	700001	1	208	155	161	Å­Ñ×Ö®´¸		44261	-1	75	75	0	9	632	9	0	0	0	0	0	0	21
209	700001	2	209	65	69	Åç¶¾ºìÖë		26140	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
210	700001	2	210	70	74	Åç¶¾ºìÖë		26141	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
211	700001	2	211	75	79	Åç¶¾ºìÖë		26142	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
212	700001	2	212	80	84	Åç¶¾ºìÖë		26143	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
213	700001	2	213	85	89	Åç¶¾ºìÖë		26144	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
214	700001	2	214	90	94	Åç¶¾ºìÖë		26145	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
215	700001	2	215	95	99	Åç¶¾ºìÖë		26146	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
216	700001	2	216	100	104	Åç¶¾ºìÖë		44262	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
217	700001	2	217	105	109	Åç¶¾ºìÖë		44263	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
218	700001	2	218	110	114	Åç¶¾ºìÖë		44264	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
219	700001	2	219	115	119	Åç¶¾ºìÖë		44265	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
220	700001	2	220	120	124	Åç¶¾ºìÖë		44266	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
221	700001	2	221	125	129	Åç¶¾ºìÖë		44267	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
222	700001	2	222	130	134	Åç¶¾ºìÖë		44268	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
223	700001	2	223	135	139	Åç¶¾ºìÖë		44269	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
224	700001	2	224	140	144	Åç¶¾ºìÖë		44270	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
225	700001	2	225	145	149	Åç¶¾ºìÖë		44271	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
226	700001	2	226	150	154	Åç¶¾ºìÖë		44272	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
227	700001	2	227	155	161	Åç¶¾ºìÖë		44273	-1	127	54	0	9	613	0	0	0	0	1	0	0	21
228	700001	2	228	65	69	Åç¶¾ºìÖë		26140	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
229	700001	2	229	70	74	Åç¶¾ºìÖë		26141	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
230	700001	2	230	75	79	Åç¶¾ºìÖë		26142	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
231	700001	2	231	80	84	Åç¶¾ºìÖë		26143	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
232	700001	2	232	85	89	Åç¶¾ºìÖë		26144	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
233	700001	2	233	90	94	Åç¶¾ºìÖë		26145	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
234	700001	2	234	95	99	Åç¶¾ºìÖë		26146	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
235	700001	2	235	100	104	Åç¶¾ºìÖë		44262	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
236	700001	2	236	105	109	Åç¶¾ºìÖë		44263	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
237	700001	2	237	110	114	Åç¶¾ºìÖë		44264	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
238	700001	2	238	115	119	Åç¶¾ºìÖë		44265	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
239	700001	2	239	120	124	Åç¶¾ºìÖë		44266	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
240	700001	2	240	125	129	Åç¶¾ºìÖë		44267	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
241	700001	2	241	130	134	Åç¶¾ºìÖë		44268	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
242	700001	2	242	135	139	Åç¶¾ºìÖë		44269	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
243	700001	2	243	140	144	Åç¶¾ºìÖë		44270	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
244	700001	2	244	145	149	Åç¶¾ºìÖë		44271	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
245	700001	2	245	150	154	Åç¶¾ºìÖë		44272	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
246	700001	2	246	155	161	Åç¶¾ºìÖë		44273	-1	179	75	0	9	613	1	0	0	0	1	0	0	21
247	700001	2	247	65	69	Åç¶¾ºìÖë		26140	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
248	700001	2	248	70	74	Åç¶¾ºìÖë		26141	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
249	700001	2	249	75	79	Åç¶¾ºìÖë		26142	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
250	700001	2	250	80	84	Åç¶¾ºìÖë		26143	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
251	700001	2	251	85	89	Åç¶¾ºìÖë		26144	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
252	700001	2	252	90	94	Åç¶¾ºìÖë		26145	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
253	700001	2	253	95	99	Åç¶¾ºìÖë		26146	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
254	700001	2	254	100	104	Åç¶¾ºìÖë		44262	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
255	700001	2	255	105	109	Åç¶¾ºìÖë		44263	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
256	700001	2	256	110	114	Åç¶¾ºìÖë		44264	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
257	700001	2	257	115	119	Åç¶¾ºìÖë		44265	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
258	700001	2	258	120	124	Åç¶¾ºìÖë		44266	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
259	700001	2	259	125	129	Åç¶¾ºìÖë		44267	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
260	700001	2	260	130	134	Åç¶¾ºìÖë		44268	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
261	700001	2	261	135	139	Åç¶¾ºìÖë		44269	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
262	700001	2	262	140	144	Åç¶¾ºìÖë		44270	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
263	700001	2	263	145	149	Åç¶¾ºìÖë		44271	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
264	700001	2	264	150	154	Åç¶¾ºìÖë		44272	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
265	700001	2	265	155	161	Åç¶¾ºìÖë		44273	-1	202	127	0	9	613	2	0	0	0	1	0	0	21
266	700001	2	266	65	69	Åç¶¾ºìÖë		26140	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
267	700001	2	267	70	74	Åç¶¾ºìÖë		26141	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
268	700001	2	268	75	79	Åç¶¾ºìÖë		26142	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
269	700001	2	269	80	84	Åç¶¾ºìÖë		26143	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
270	700001	2	270	85	89	Åç¶¾ºìÖë		26144	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
271	700001	2	271	90	94	Åç¶¾ºìÖë		26145	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
272	700001	2	272	95	99	Åç¶¾ºìÖë		26146	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
273	700001	2	273	100	104	Åç¶¾ºìÖë		44262	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
274	700001	2	274	105	109	Åç¶¾ºìÖë		44263	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
275	700001	2	275	110	114	Åç¶¾ºìÖë		44264	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
276	700001	2	276	115	119	Åç¶¾ºìÖë		44265	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
277	700001	2	277	120	124	Åç¶¾ºìÖë		44266	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
278	700001	2	278	125	129	Åç¶¾ºìÖë		44267	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
279	700001	2	279	130	134	Åç¶¾ºìÖë		44268	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
280	700001	2	280	135	139	Åç¶¾ºìÖë		44269	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
281	700001	2	281	140	144	Åç¶¾ºìÖë		44270	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
282	700001	2	282	145	149	Åç¶¾ºìÖë		44271	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
283	700001	2	283	150	154	Åç¶¾ºìÖë		44272	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
284	700001	2	284	155	161	Åç¶¾ºìÖë		44273	-1	179	177	0	9	613	3	0	0	0	1	0	0	21
285	700001	2	285	65	69	Åç¶¾ºìÖë		26140	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
286	700001	2	286	70	74	Åç¶¾ºìÖë		26141	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
287	700001	2	287	75	79	Åç¶¾ºìÖë		26142	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
288	700001	2	288	80	84	Åç¶¾ºìÖë		26143	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
289	700001	2	289	85	89	Åç¶¾ºìÖë		26144	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
290	700001	2	290	90	94	Åç¶¾ºìÖë		26145	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
291	700001	2	291	95	99	Åç¶¾ºìÖë		26146	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
292	700001	2	292	100	104	Åç¶¾ºìÖë		44262	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
293	700001	2	293	105	109	Åç¶¾ºìÖë		44263	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
294	700001	2	294	110	114	Åç¶¾ºìÖë		44264	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
295	700001	2	295	115	119	Åç¶¾ºìÖë		44265	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
296	700001	2	296	120	124	Åç¶¾ºìÖë		44266	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
297	700001	2	297	125	129	Åç¶¾ºìÖë		44267	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
298	700001	2	298	130	134	Åç¶¾ºìÖë		44268	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
299	700001	2	299	135	139	Åç¶¾ºìÖë		44269	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
300	700001	2	300	140	144	Åç¶¾ºìÖë		44270	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
301	700001	2	301	145	149	Åç¶¾ºìÖë		44271	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
302	700001	2	302	150	154	Åç¶¾ºìÖë		44272	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
303	700001	2	303	155	161	Åç¶¾ºìÖë		44273	-1	128	200	0	9	613	4	0	0	0	1	0	0	21
304	700001	2	304	65	69	Åç¶¾ºìÖë		26140	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
305	700001	2	305	70	74	Åç¶¾ºìÖë		26141	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
306	700001	2	306	75	79	Åç¶¾ºìÖë		26142	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
307	700001	2	307	80	84	Åç¶¾ºìÖë		26143	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
308	700001	2	308	85	89	Åç¶¾ºìÖë		26144	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
309	700001	2	309	90	94	Åç¶¾ºìÖë		26145	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
310	700001	2	310	95	99	Åç¶¾ºìÖë		26146	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
311	700001	2	311	100	104	Åç¶¾ºìÖë		44262	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
312	700001	2	312	105	109	Åç¶¾ºìÖë		44263	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
313	700001	2	313	110	114	Åç¶¾ºìÖë		44264	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
314	700001	2	314	115	119	Åç¶¾ºìÖë		44265	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
315	700001	2	315	120	124	Åç¶¾ºìÖë		44266	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
316	700001	2	316	125	129	Åç¶¾ºìÖë		44267	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
317	700001	2	317	130	134	Åç¶¾ºìÖë		44268	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
318	700001	2	318	135	139	Åç¶¾ºìÖë		44269	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
319	700001	2	319	140	144	Åç¶¾ºìÖë		44270	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
320	700001	2	320	145	149	Åç¶¾ºìÖë		44271	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
321	700001	2	321	150	154	Åç¶¾ºìÖë		44272	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
322	700001	2	322	155	161	Åç¶¾ºìÖë		44273	-1	76	178	0	9	613	5	0	0	0	1	0	0	21
323	700001	2	323	65	69	Åç¶¾ºìÖë		26140	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
324	700001	2	324	70	74	Åç¶¾ºìÖë		26141	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
325	700001	2	325	75	79	Åç¶¾ºìÖë		26142	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
326	700001	2	326	80	84	Åç¶¾ºìÖë		26143	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
327	700001	2	327	85	89	Åç¶¾ºìÖë		26144	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
328	700001	2	328	90	94	Åç¶¾ºìÖë		26145	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
329	700001	2	329	95	99	Åç¶¾ºìÖë		26146	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
330	700001	2	330	100	104	Åç¶¾ºìÖë		44262	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
331	700001	2	331	105	109	Åç¶¾ºìÖë		44263	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
332	700001	2	332	110	114	Åç¶¾ºìÖë		44264	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
333	700001	2	333	115	119	Åç¶¾ºìÖë		44265	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
334	700001	2	334	120	124	Åç¶¾ºìÖë		44266	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
335	700001	2	335	125	129	Åç¶¾ºìÖë		44267	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
336	700001	2	336	130	134	Åç¶¾ºìÖë		44268	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
337	700001	2	337	135	139	Åç¶¾ºìÖë		44269	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
338	700001	2	338	140	144	Åç¶¾ºìÖë		44270	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
339	700001	2	339	145	149	Åç¶¾ºìÖë		44271	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
340	700001	2	340	150	154	Åç¶¾ºìÖë		44272	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
341	700001	2	341	155	161	Åç¶¾ºìÖë		44273	-1	54	126	0	9	613	6	0	0	0	1	0	0	21
342	700001	2	342	65	69	Åç¶¾ºìÖë		26140	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
343	700001	2	343	70	74	Åç¶¾ºìÖë		26141	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
344	700001	2	344	75	79	Åç¶¾ºìÖë		26142	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
345	700001	2	345	80	84	Åç¶¾ºìÖë		26143	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
346	700001	2	346	85	89	Åç¶¾ºìÖë		26144	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
347	700001	2	347	90	94	Åç¶¾ºìÖë		26145	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
348	700001	2	348	95	99	Åç¶¾ºìÖë		26146	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
349	700001	2	349	100	104	Åç¶¾ºìÖë		44262	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
350	700001	2	350	105	109	Åç¶¾ºìÖë		44263	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
351	700001	2	351	110	114	Åç¶¾ºìÖë		44264	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
352	700001	2	352	115	119	Åç¶¾ºìÖë		44265	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
353	700001	2	353	120	124	Åç¶¾ºìÖë		44266	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
354	700001	2	354	125	129	Åç¶¾ºìÖë		44267	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
355	700001	2	355	130	134	Åç¶¾ºìÖë		44268	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
356	700001	2	356	135	139	Åç¶¾ºìÖë		44269	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
357	700001	2	357	140	144	Åç¶¾ºìÖë		44270	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
358	700001	2	358	145	149	Åç¶¾ºìÖë		44271	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
359	700001	2	359	150	154	Åç¶¾ºìÖë		44272	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
360	700001	2	360	155	161	Åç¶¾ºìÖë		44273	-1	75	75	0	9	613	7	0	0	0	1	0	0	21
361	700001	3	361	65	69	¾ç¶¾ºìÍÜ		26151	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
362	700001	3	362	70	74	¾ç¶¾ºìÍÜ		26152	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
363	700001	3	363	75	79	¾ç¶¾ºìÍÜ		26153	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
364	700001	3	364	80	84	¾ç¶¾ºìÍÜ		26154	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
365	700001	3	365	85	89	¾ç¶¾ºìÍÜ		26155	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
366	700001	3	366	90	94	¾ç¶¾ºìÍÜ		26156	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
367	700001	3	367	95	99	¾ç¶¾ºìÍÜ		26157	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
368	700001	3	368	100	104	¾ç¶¾ºìÍÜ		44274	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
369	700001	3	369	105	109	¾ç¶¾ºìÍÜ		44275	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
370	700001	3	370	110	114	¾ç¶¾ºìÍÜ		44276	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
371	700001	3	371	115	119	¾ç¶¾ºìÍÜ		44277	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
372	700001	3	372	120	124	¾ç¶¾ºìÍÜ		44278	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
373	700001	3	373	125	129	¾ç¶¾ºìÍÜ		44279	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
374	700001	3	374	130	134	¾ç¶¾ºìÍÜ		44280	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
375	700001	3	375	135	139	¾ç¶¾ºìÍÜ		44281	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
376	700001	3	376	140	144	¾ç¶¾ºìÍÜ		44282	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
377	700001	3	377	145	149	¾ç¶¾ºìÍÜ		44283	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
378	700001	3	378	150	154	¾ç¶¾ºìÍÜ		44284	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
379	700001	3	379	155	161	¾ç¶¾ºìÍÜ		44285	-1	127	54	0	9	614	0	0	0	0	1	0	0	21
380	700001	3	380	65	69	¾ç¶¾ºìÍÜ		26151	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
381	700001	3	381	70	74	¾ç¶¾ºìÍÜ		26152	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
382	700001	3	382	75	79	¾ç¶¾ºìÍÜ		26153	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
383	700001	3	383	80	84	¾ç¶¾ºìÍÜ		26154	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
384	700001	3	384	85	89	¾ç¶¾ºìÍÜ		26155	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
385	700001	3	385	90	94	¾ç¶¾ºìÍÜ		26156	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
386	700001	3	386	95	99	¾ç¶¾ºìÍÜ		26157	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
387	700001	3	387	100	104	¾ç¶¾ºìÍÜ		44274	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
388	700001	3	388	105	109	¾ç¶¾ºìÍÜ		44275	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
389	700001	3	389	110	114	¾ç¶¾ºìÍÜ		44276	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
390	700001	3	390	115	119	¾ç¶¾ºìÍÜ		44277	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
391	700001	3	391	120	124	¾ç¶¾ºìÍÜ		44278	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
392	700001	3	392	125	129	¾ç¶¾ºìÍÜ		44279	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
393	700001	3	393	130	134	¾ç¶¾ºìÍÜ		44280	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
394	700001	3	394	135	139	¾ç¶¾ºìÍÜ		44281	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
395	700001	3	395	140	144	¾ç¶¾ºìÍÜ		44282	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
396	700001	3	396	145	149	¾ç¶¾ºìÍÜ		44283	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
397	700001	3	397	150	154	¾ç¶¾ºìÍÜ		44284	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
398	700001	3	398	155	161	¾ç¶¾ºìÍÜ		44285	-1	179	75	0	9	614	1	0	0	0	1	0	0	21
399	700001	3	399	65	69	¾ç¶¾ºìÍÜ		26151	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
400	700001	3	400	70	74	¾ç¶¾ºìÍÜ		26152	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
401	700001	3	401	75	79	¾ç¶¾ºìÍÜ		26153	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
402	700001	3	402	80	84	¾ç¶¾ºìÍÜ		26154	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
403	700001	3	403	85	89	¾ç¶¾ºìÍÜ		26155	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
404	700001	3	404	90	94	¾ç¶¾ºìÍÜ		26156	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
405	700001	3	405	95	99	¾ç¶¾ºìÍÜ		26157	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
406	700001	3	406	100	104	¾ç¶¾ºìÍÜ		44274	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
407	700001	3	407	105	109	¾ç¶¾ºìÍÜ		44275	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
408	700001	3	408	110	114	¾ç¶¾ºìÍÜ		44276	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
409	700001	3	409	115	119	¾ç¶¾ºìÍÜ		44277	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
410	700001	3	410	120	124	¾ç¶¾ºìÍÜ		44278	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
411	700001	3	411	125	129	¾ç¶¾ºìÍÜ		44279	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
412	700001	3	412	130	134	¾ç¶¾ºìÍÜ		44280	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
413	700001	3	413	135	139	¾ç¶¾ºìÍÜ		44281	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
414	700001	3	414	140	144	¾ç¶¾ºìÍÜ		44282	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
415	700001	3	415	145	149	¾ç¶¾ºìÍÜ		44283	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
416	700001	3	416	150	154	¾ç¶¾ºìÍÜ		44284	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
417	700001	3	417	155	161	¾ç¶¾ºìÍÜ		44285	-1	202	127	0	9	614	2	0	0	0	1	0	0	21
418	700001	3	418	65	69	¾ç¶¾ºìÍÜ		26151	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
419	700001	3	419	70	74	¾ç¶¾ºìÍÜ		26152	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
420	700001	3	420	75	79	¾ç¶¾ºìÍÜ		26153	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
421	700001	3	421	80	84	¾ç¶¾ºìÍÜ		26154	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
422	700001	3	422	85	89	¾ç¶¾ºìÍÜ		26155	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
423	700001	3	423	90	94	¾ç¶¾ºìÍÜ		26156	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
424	700001	3	424	95	99	¾ç¶¾ºìÍÜ		26157	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
425	700001	3	425	100	104	¾ç¶¾ºìÍÜ		44274	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
426	700001	3	426	105	109	¾ç¶¾ºìÍÜ		44275	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
427	700001	3	427	110	114	¾ç¶¾ºìÍÜ		44276	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
428	700001	3	428	115	119	¾ç¶¾ºìÍÜ		44277	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
429	700001	3	429	120	124	¾ç¶¾ºìÍÜ		44278	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
430	700001	3	430	125	129	¾ç¶¾ºìÍÜ		44279	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
431	700001	3	431	130	134	¾ç¶¾ºìÍÜ		44280	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
432	700001	3	432	135	139	¾ç¶¾ºìÍÜ		44281	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
433	700001	3	433	140	144	¾ç¶¾ºìÍÜ		44282	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
434	700001	3	434	145	149	¾ç¶¾ºìÍÜ		44283	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
435	700001	3	435	150	154	¾ç¶¾ºìÍÜ		44284	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
436	700001	3	436	155	161	¾ç¶¾ºìÍÜ		44285	-1	179	177	0	9	614	3	0	0	0	1	0	0	21
437	700001	3	437	65	69	¾ç¶¾ºìÍÜ		26151	-1	128	200	0	9	614	4	0	0	0	1	0	0	21
438	700001	3	438	70	74	¾ç¶¾ºìÍÜ		26152	-1	128	200	0	9	614	4	0	0	0	1	0	0	21
