NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
254	1	克烈部剧场	0	juqing_keliebu/juqing_keliebu.scn	0	0	0	-1	1	175	64	254	18	-1
255	1	塔塔尔部剧场	0	juqing_tataerbu/juqing_tataerbu.scn	0	0	0	-1	1	199	202	255	18	-1
256	1	乃蛮部剧场	0	juqing_naimanbu/juqing_naimanbu.scn	0	0	0	-1	1	59	91	256	18	-1
257	1	居庸关剧场	0	juqing_juyongguan/juqing_juyongguan.scn	0	0	0	-1	1	210	233	257	18	-1
258	10	边塞·昆仑密屋	0	migong_minju12/migong_minju12.scn	0	0	0	-1	0	95	105	258	18	-1
259	10	边塞·昆仑密室	0	migong_minju13/migong_minju13.scn	0	0	0	-1	0	191	29	259	18	-1
260	10	边塞·昆仑小屋	0	migong_minju14/migong_minju14.scn	0	0	0	-1	0	36	209	260	18	-1
261	10	边塞·昆仑民居	0	migong_minju15/migong_minju15.scn	0	0	0	-1	0	227	38	261	18	-1
262	10	王国·王国密室	0	migong_kunlunshinei04/migong_kunlunshinei04.scn	0	0	0	-1	1	100	100	262	18	-1
263	10	王国·王国小屋	0	migong_kunlunshinei05/migong_kunlunshinei05.scn	0	0	0	-1	1	100	100	263	18	-1
264	10	无极深渊	0	midong_wujishenyuan/midong_wujishenyuan.scn	0	0	1	-1	1	100	100	264	18	-1
265	10	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	265	18	-1
266	11	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	266	18	-1
267	1	昆仑丝绸古道	0	city_kunlunsichougudao/city_kunlunsichougudao.scn	0	0	1	-1	1	131	70	267	20	-1
268	1	矿洞	0	city_huangjinkuangdong/city_huangjinkuangdong.scn	0	0	1	-1	1	100	100	268	18	-1
269	68	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	269	18	-1
270	68	昆仑王宫	0	city_cheng3wanggong/city_cheng3wanggong.scn	0	0	0	-1	1	100	100	270	18	-1
271	68	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	271	18	-1
272	68	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	272	18	-1
273	7	测试王城	0	test/test.scn	0	0	1	-1	1	100	100	273	18	-1
274	12	测试边境	0	test/test.scn	0	0	1	-1	1	100	100	274	18	-1
275	1	突厥里海魔岛迷宫	0	migong_tujuelihaiemodao/migong_tujuelihaiemodao.scn	0	0	1	-1	1	100	100	275	18	-1
276	1	边塞·昆仑暗道	1	migong_andao03/migong_andao03.scn	0	0	1	-1	1	64	64	276	18	-1
277	14	国家场景预留	0	test/test.scn	0	0	1	-1	1	64	64	277	18	-1
278	1	俄罗斯公国	0	test/test.scn	0	0	1	-1	1	100	100	278	18	-1
279	2	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	279	18	-1
280	2	对马岛迷宫	0	migong_duimadaomigong/migong_duimadaomigong.scn	0	0	1	-1	1	18	103	280	18	-1
281	68	国家场景预留	0	test/test.scn	0	0	1	-1	1	64	95	281	18	-1
282	10	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	282	18	-1
283	3	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	283	18	-1
284	4	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	284	18	-1
285	5	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	285	18	-1
286	6	王国·昆仑古道	0	yewai_qinghaigudao/yewai_qinghaigudao.scn	0	0	1	-1	1	100	100	286	18	-1
287	4	王国·哲别村	0	city_xinshoucun/city_xinshoucun.scn	0	0	0	-1	1	100	100	287	18	-1
288	22	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	288	18	-1
289	6	王国·昆仑马场	0	yewai_qinghaicaochang/yewai_qinghaicaochang.scn	0	0	0	-1	1	100	100	289	18	2
290	24	东瀛岛	0	migong_dongyingdao/migong_dongyingdao.scn	0	0	0	-1	1	100	100	290	18	-1
291	7	轮回之地	0	city_lunhuizhidi/city_lunhuizhidi.scn	0	0	0	-1	1	100	100	291	20	-1
292	9	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	0	0	1	285	191	293	20	-1
293	33	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	0	0	1	285	191	293	20	-1
294	8	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	0	0	1	285	191	293	20	-1
295	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	295	20	-1
296	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	296	18	-1
297	10	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	297	18	-1
298	4	王国草原罕难河	0	yewai_hannanhecaoyuan/yewai_hannanhecaoyuan.scn	0	0	0	-1	1	100	100	298	18	-1
299	4	王国草原乞颜部	0	yewai_qiyanbu/yewai_qiyanbu.scn	0	0	0	-1	1	100	100	299	18	-1
300	11	王国草原塔塔尔	0	yewai_tataerbu/yewai_tataerbu.scn	0	0	0	-1	1	100	100	300	18	-1
301	11	王国草原克烈部	0	yewai_keliebu/yewai_keliebu.scn	0	0	0	-1	1	100	100	301	18	-1
302	11	王国草原乃蛮部	0	yewai_naimanbu/yewai_naimanbu.scn	0	0	0	-1	1	100	100	302	18	-1
303	11	王国草原居庸关	0	yewai_juyongguan/yewai_juyongguan.scn	0	0	0	-1	1	100	100	303	18	-1
304	11	王国迷宫一层	0	migong_kunlunmigong1/migong_kunlunmigong1.scn	0	0	0	-1	1	100	100	304	18	-1
305	11	王国迷宫二层	0	migong_kunlunmigong2/migong_kunlunmigong2.scn	0	0	0	-1	1	100	100	305	18	-1
306	11	王国迷宫三层	0	migong_kunlunmigong3/migong_kunlunmigong3.scn	0	0	0	-1	1	100	100	306	18	-1
307	11	王国迷宫四层	0	migong_kunlunmigong4/migong_kunlunmigong4.scn	0	0	0	-1	1	100	100	307	18	-1
308	11	王国迷宫五层	0	migong_kunlunmigong5/migong_kunlunmigong5.scn	0	0	0	-1	1	100	100	308	18	-1
309	11	王国迷宫六层	0	migong_kunlunmigong6/migong_kunlunmigong6.scn	0	0	0	-1	1	100	100	309	18	-1
310	11	王国迷宫七层	0	migong_kunlunmigong7/migong_kunlunmigong7.scn	0	0	0	-1	1	100	100	310	18	-1
311	11	王国迷宫八层	0	migong_kunlunmigong8/migong_kunlunmigong8.scn	0	0	0	-1	1	100	100	311	18	-1
312	11	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	312	18	-1
313	12	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	313	18	-1
314	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	314	18	-1
315	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	315	18	-1
316	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	316	18	-1
317	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	317	18	-1
318	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	318	18	-1
319	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	319	18	-1
320	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	320	18	-1
321	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	321	18	-1
322	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	322	18	-1
323	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	323	18	-1
324	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	324	18	-1
325	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	325	18	-1
326	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	326	18	-1
327	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	327	18	-1
328	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	328	18	-1
329	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	329	18	-1
330	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	330	18	-1
331	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	331	18	-1
332	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	332	20	-1
333	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	333	20	-1
334	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	334	20	-1
335	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	335	20	-1
336	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	336	20	-1
337	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	337	20	-1
338	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	338	20	-1
339	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	339	20	-1
340	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	340	20	-1
341	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	341	20	-1
342	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	342	20	-1
343	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	343	20	-1
344	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	39	83	344	20	-1
345	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	39	83	345	20	-1
346	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	39	83	346	20	-1
347	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	39	83	347	20	-1
348	1	国王战场	0	zhanchang_guowangzhanchang/zhanchang_guowangzhanchang.scn	0	2	1	0	1	100	100	348	20	-1
349	1	国王战场	0	zhanchang_guowangzhanchang/zhanchang_guowangzhanchang.scn	0	2	1	0	1	100	100	349	20	-1
350	0	王国·敦煌王城	0	city_dunhuangwangcheng/city_dunhuangwangcheng.scn	0	0	1	-1	1	123	57	350	19	3
351	1	边塞·敦煌边塞	1	city_dunhuangbiansai/city_dunhuangbiansai.scn	0	0	1	-1	1	274	196	351	19	-1
352	4	罕难河剧场	0	juqing_hannanhecaoyuan/juqing_hannanhecaoyuan.scn	0	0	0	-1	1	55	204	352	19	-1
353	4	乞颜部剧场	0	juqing_qiyanbu/juqing_qiyanbu.scn	0	0	0	-1	1	86	174	353	19	-1
354	4	克烈部剧场	0	juqing_keliebu/juqing_keliebu.scn	0	0	0	-1	1	175	64	354	19	-1
355	1	塔塔尔部剧场	0	juqing_tataerbu/juqing_tataerbu.scn	0	0	0	-1	1	199	202	355	19	-1
356	1	乃蛮部剧场	0	juqing_naimanbu/juqing_naimanbu.scn	0	0	0	-1	1	59	91	356	19	-1
357	1	居庸关剧场	0	juqing_juyongguan/juqing_juyongguan.scn	0	0	0	-1	1	210	233	357	19	-1
358	11	边塞·敦煌密屋	0	migong_minju16/migong_minju16.scn	0	0	0	-1	0	95	105	358	19	-1
359	11	边塞·敦煌密室	0	migong_minju17/migong_minju17.scn	0	0	0	-1	0	191	29	359	19	-1
360	11	边塞·敦煌小屋	0	migong_minju18/migong_minju18.scn	0	0	0	-1	0	36	209	360	19	-1
361	11	边塞·敦煌民居	0	migong_minju19/migong_minju19.scn	0	0	0	-1	0	227	38	361	19	-1
362	11	王国·王国密室	0	migong_dunhuangshinei04/migong_dunhuangshinei04.scn	0	0	0	-1	1	100	100	362	19	-1
363	11	王国·王国小屋	0	migong_dunhuangshinei05/migong_dunhuangshinei05.scn	0	0	0	-1	1	100	100	363	19	-1
364	11	无底山坳	0	midong_wudishanao/midong_wudishanao.scn	0	0	1	-1	1	100	100	364	19	-1
365	11	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	365	19	-1
366	12	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	366	19	-1
367	1	敦煌丝绸古道	0	city_dunhuangsichougudao/city_dunhuangsichougudao.scn	0	0	1	-1	1	131	70	367	20	-1
368	1	矿洞	0	city_huangjinkuangdong/city_huangjinkuangdong.scn	0	0	1	-1	1	100	100	368	19	-1
369	68	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	369	19	-1
370	68	敦煌王宫	0	city_cheng3wanggong/city_cheng3wanggong.scn	0	0	0	-1	1	100	100	370	19	-1
371	68	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	371	19	-1
372	68	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	372	19	-1
373	13	测试王城	0	test/test.scn	0	0	1	-1	1	100	100	373	19	-1
374	13	测试边境	0	test/test.scn	0	0	1	-1	1	100	100	374	19	-1
375	1	突厥里海魔岛迷宫	0	migong_tujuelihaiemodao/migong_tujuelihaiemodao.scn	0	0	1	-1	1	100	100	375	19	-1
376	1	边塞·敦煌暗道	1	migong_andao04/migong_andao04.scn	0	0	1	-1	1	64	64	376	19	-1
377	15	国家场景预留	0	test/test.scn	0	0	1	-1	1	64	64	377	19	-1
378	1	俄罗斯公国	0	test/test.scn	0	0	1	-1	1	100	100	378	19	-1
379	2	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	379	19	-1
380	2	对马岛迷宫	0	migong_duimadaomigong/migong_duimadaomigong.scn	0	0	1	-1	1	18	103	380	19	-1
381	68	国家场景预留	0	test/test.scn	0	0	1	-1	1	64	95	381	19	-1
382	13	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	382	19	-1
383	3	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	383	19	-1
384	4	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	384	19	-1
385	5	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	385	19	-1
386	6	王国·敦煌古道	0	yewai_ganzhougudao/yewai_ganzhougudao.scn	0	0	1	-1	1	100	100	386	19	-1
387	6	王国·哲别村	0	city_xinshoucun/city_xinshoucun.scn	0	0	0	-1	1	100	100	387	19	-1
388	6	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	388	19	-1
389	6	王国·敦煌马场	0	yewai_ganzhoucaochang/yewai_ganzhoucaochang.scn	0	0	0	-1	1	100	100	389	19	3
390	25	东瀛岛	0	migong_dongyingdao/migong_dongyingdao.scn	0	0	0	-1	1	100	100	390	19	-1
391	7	轮回之地	0	city_lunhuizhidi/city_lunhuizhidi.scn	0	0	0	-1	1	100	100	391	20	-1
392	9	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	0	0	1	285	191	393	20	-1
393	33	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	0	0	1	285	191	393	20	-1
394	8	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	0	0	1	285	191	393	20	-1
395	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	395	20	-1
396	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	396	19	-1
397	10	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	397	19	-1
398	5	王国草原罕难河	0	yewai_hannanhecaoyuan/yewai_hannanhecaoyuan.scn	0	0	0	-1	1	100	100	398	19	-1
399	5	王国草原乞颜部	0	yewai_qiyanbu/yewai_qiyanbu.scn	0	0	0	-1	1	100	100	399	19	-1
400	11	王国草原塔塔尔	0	yewai_tataerbu/yewai_tataerbu.scn	0	0	0	-1	1	100	100	400	19	-1
401	11	王国草原克烈部	0	yewai_keliebu/yewai_keliebu.scn	0	0	0	-1	1	100	100	401	19	-1
402	11	王国草原乃蛮部	0	yewai_naimanbu/yewai_naimanbu.scn	0	0	0	-1	1	100	100	402	19	-1
403	11	王国草原居庸关	0	yewai_juyongguan/yewai_juyongguan.scn	0	0	0	-1	1	100	100	403	19	-1
404	11	王国迷宫一层	0	migong_dunhuangmigong1/migong_dunhuangmigong1.scn	0	0	0	-1	1	100	100	404	19	-1
405	11	王国迷宫二层	0	migong_dunhuangmigong2/migong_dunhuangmigong2.scn	0	0	0	-1	1	100	100	405	19	-1
406	11	王国迷宫三层	0	migong_dunhuangmigong3/migong_dunhuangmigong3.scn	0	0	0	-1	1	100	100	406	19	-1
407	11	王国迷宫四层	0	migong_dunhuangmigong4/migong_dunhuangmigong4.scn	0	0	0	-1	1	100	100	407	19	-1
408	11	王国迷宫五层	0	migong_dunhuangmigong5/migong_dunhuangmigong5.scn	0	0	0	-1	1	100	100	408	19	-1
409	11	王国迷宫六层	0	migong_dunhuangmigong6/migong_dunhuangmigong6.scn	0	0	0	-1	1	100	100	409	19	-1
410	11	王国迷宫七层	0	migong_dunhuangmigong7/migong_dunhuangmigong7.scn	0	0	0	-1	1	100	100	410	19	-1
411	11	王国迷宫八层	0	migong_dunhuangmigong8/migong_dunhuangmigong8.scn	0	0	0	-1	1	100	100	411	19	-1
412	11	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	412	19	-1
413	12	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	413	19	-1
414	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	414	19	-1
415	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	415	19	-1
416	9	圣山地宫	0	migong_shengshan/migong_shengshan.scn	0	0	0	-1	1	100	100	416	19	-1
417	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	417	19	-1
418	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	418	19	-1
419	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	419	19	-1
420	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	420	19	-1
421	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	421	19	-1
422	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	422	19	-1
423	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	423	19	-1
424	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	424	19	-1
425	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	425	19	-1
426	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	426	19	-1
427	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	427	19	-1
428	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	428	19	-1
429	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	429	19	-1
430	9	TestNPC	0	testmap_npc/testmap_npc.scn	0	0	1	-1	1	100	100	430	19	-1
431	9	国家场景预留	0	test/test.scn	0	0	1	-1	1	100	100	431	19	-1
432	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	432	20	-1
433	12	罪恶深渊一层	0	testmap_npc/testmap_npc.scn	0	0	1	-1	1	100	100	433	20	-1
434	12	地牢二层	0	testmap_npc/testmap_npc.scn	0	0	1	-1	1	100	100	434	20	-1
435	12	罪恶深渊二层	0	testmap_npc/testmap_npc.scn	0	0	1	-1	1	100	100	435	20	-1
436	12	罪恶深渊一层	1	zuieshenyuan1/zuieshenyuan.scn	0	0	1	-1	1	100	100	436	20	-1
437	12	罪恶深渊二层	1	zuieshenyuan2/zuieshenyuan.scn	0	0	1	-1	1	100	100	437	20	-1
438	12	罪恶深渊三层	1	zuieshenyuan3/zuieshenyuan.scn	0	0	1	-1	1	100	100	438	20	-1
439	12	罪恶深渊四层	1	zuieshenyuan4/zuieshenyuan.scn	0	0	1	-1	1	100	100	439	20	-1
440	12	罪恶深渊五层	1	zuieshenyuan5/zuieshenyuan.scn	0	0	1	-1	1	100	100	440	20	-1
441	12	罪恶深渊六层	1	zuieshenyuan6/zuieshenyuan.scn	0	0	1	-1	1	100	100	441	20	-1
442	12	罪恶深渊七层	1	zuieshenyuan7/zuieshenyuan.scn	0	0	1	-1	1	100	100	442	20	-1
443	12	罪恶深渊八层	1	zuieshenyuan8/zuieshenyuan.scn	0	0	1	-1	1	100	100	443	20	-1
444	12	罪恶深渊九层	1	zuieshenyuan9/zuieshenyuan.scn	0	0	1	-1	1	39	83	444	20	-1
445	12	罪恶深渊十层	1	zuieshenyuan10/zuieshenyuan.scn	0	0	1	-1	1	39	83	445	20	-1
446	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	39	83	446	20	-1
447	12	副本场景预留	0	test/test.scn	0	1	0	-1	1	39	83	447	20	-1
448	2	国王战场	1	zhanchang_guowangzhanchang/zhanchang_guowangzhanchang.scn	0	2	1	0	1	100	100	448	20	-1
449	2	国王战场	1	zhanchang_guowangzhanchang/zhanchang_guowangzhanchang.scn	0	2	1	0	1	100	100	449	20	-1
450	16	藏宝洞	1	fuben_qianfoku/fuben_qianfoku.scn	0	1	0	-1	1	285	191	450	20	-1
451	33	角斗场	1	fuben_juedouchang/fuben_juedouchang.scn	0	0	1	-1	1	100	100	451	20	-1
452	16	冥王秘境	1	fuben_wuyishenyuan/fuben_wuyishenyuan.scn	0	1	0	-1	1	100	100	452	20	-1
453	16	月宫	1	fuben_yuegong/fuben_yuegong.scn	0	1	0	-1	1	35	35	453	20	-1
454	16	副本场景预留	0	test/test.scn	0	1	0	-1	1	27	27	454	20	-1
455	16	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	455	20	-1
456	16	和氏璧	1	fuben_heshibi/fuben_heshibi.scn	0	1	0	-1	1	65	55	456	20	-1
457	16	金銮殿	1	fuben_jinluandian/fuben_jinluandian.scn	0	1	0	-1	1	64	100	457	20	-1
458	16	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	458	20	-1
459	16	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	459	20	-1
460	16	副本场景预留	0	test/test.scn	0	1	0	-1	1	100	100	460	20	-1
461	16	勾栏曲台	1	fuben_goulanqutai/fuben_goulanqutai.scn	0	1	0	-1	1	31	45	461	20	-1
462	16	副本场景预留	0	test/test.scn	0	1	0	-1	1	77	20	462	20	-1
463	16	副本场景预留	0	test/test.scn	0	1	0	-1	1	63	101	463	20	-1
464	16	轮回台	1	fuben_lunhuitaicanpo/fuben_lunhuitaicanpo.scn	0	1	0	-1	1	100	100	464	20	-1
465	16	仙人谷一层	1	migong_xianrenguyiceng/migong_xianrenguyiceng.scn	0	0	1	-1	1	115	15	465	20	-1
466	16	仙人谷二层	1	migong_xianrenguerceng/migong_xianrenguerceng.scn	0	0	1	-1	1	118	26	466	20	-1
467	16	仙人谷三层	1	migong_xianrengusanceng/migong_xianrengusanceng.scn	0	0	1	-1	1	21	100	467	20	-1
468	16	仙人谷四层	1	migong_xianrengusiceng/migong_xianrengusiceng.scn	0	0	1	-1	1	11	11	468	20	-1
469	16	仙人谷五层	1	migong_xianrenguwuceng/migong_xianrenguwuceng.scn	0	0	1	-1	1	42	36	469	20	-1
470	10	后花园密道	1	migong_huangjinkuangdong/migong_huangjinkuangdong.scn	0	0	1	-1	1	64	64	470	20	-1
471	16	钧窑厂	1	fuben_junyao/fuben_junyao.scn	0	1	0	-1	1	136	129	471	20	-1
472	16	沙城	1	zhanchang_cheng1wangcheng/zhanchang_cheng1wangcheng.scn	0	0	1	-1	1	64	64	472	20	-1
473	16	印度神庙	1	fuben_yindushenmiao/fuben_yindushenmiao.scn	0	1	0	-1	1	285	191	473	20	-1
474	16	一打祝家庄	1	fuben_zhujiazhuang/fuben_zhujiazhuang.scn	0	1	0	-1	1	100	100	474	20	-1
475	16	二打祝家庄	1	fuben_zhujiazhuang2/fuben_zhujiazhuang2.scn	0	1	0	-1	1	100	100	475	20	-1
476	16	三打祝家庄	1	fuben_zhujiazhuang3/fuben_zhujiazhuang3.scn	0	1	0	-1	1	100	100	476	20	-1
477	16	混沌之路	1	city_xiawangmu/city_xiawangmu.scn	0	0	1	-1	1	27	27	477	20	-1
478	33	贺兰山谷	1	fuben_helanshangu/fuben_helanshangu.scn	0	1	0	-1	1	100	100	478	20	-1
479	33	夏王陵	1	fuben_xiawangling/fuben_xiawangling.scn	0	1	0	-1	1	65	55	479	20	-1
480	33	夏王墓穴	1	fuben_xiawangmu/fuben_xiawangmu.scn	0	1	0	-1	1	64	100	480	20	-1
481	5	囚龙岛海滩	1	fuben_qiulongdaohaitan/fuben_qiulongdaohaitan.scn	0	1	0	-1	1	100	100	481	20	-1
482	5	囚龙岭	1	fuben_qiulongling/fuben_qiulongling.scn	0	1	0	-1	1	100	100	482	20	-1
483	5	囚龙堡	1	fuben_qiulongbao/fuben_qiulongbao.scn	0	1	0	-1	1	100	100	483	20	-1
484	5	北印度丛林	1	fuben_beiyinduconglin/fuben_beiyinduconglin.scn	0	1	0	-1	1	31	45	484	20	-1
485	5	象神谷	1	fuben_xiangshengu/fuben_xiangshengu.scn	0	1	0	-1	1	77	20	485	20	-1
486	5	印度神庙	1	fuben_yindushenmiao/fuben_yindushenmiao.scn	0	1	0	-1	1	63	101	486	20	-1
487	5	麻雀岭	1	fuben_maqueling/fuben_maqueling.scn	0	1	0	-1	1	100	100	487	20	-1
488	5	熔岩沼泽	1	fuben_rongyanzhaoze/fuben_rongyanzhaoze.scn	0	1	0	-1	1	115	15	488	20	-1
489	5	大教堂	1	fuben_dajiaotang/fuben_dajiaotang.scn	0	1	0	-1	1	118	26	489	20	-1
490	5	禁宫大内	1	fuben_jingongdanei/fuben_jingongdanei.scn	0	1	0	-1	1	21	100	490	20	-1
491	5	金銮殿	1	fuben_jinluandian/fuben_jinluandian.scn	0	1	0	-1	1	11	11	491	20	-1
492	5	和氏璧	1	fuben_heshibi/fuben_heshibi.scn	0	1	0	-1	1	42	36	492	20	-1
493	5	对马岛	1	fuben_duimadao/fuben_duimadao.scn	0	1	0	-1	1	100	100	493	20	-1
494	5	水师大营	1	fuben_shuishidaying/fuben_shuishidaying.scn	0	1	0	-1	1	136	129	494	20	-1
495	5	赤血号	1	fuben_chixuehao/fuben_chixuehao.scn	0	1	0	-1	1	100	100	495	20	-1
496	5	倩女幽魂	1	fuben_qiannvyouhun/fuben_qiannvyouhun.scn	0	1	0	-1	1	285	191	496	20	-1
497	5	画皮	1	fuben_huapi/fuben_huapi.scn	0	1	0	-1	1	100	100	497	20	-1
498	5	副本场景预留	1	test/test.scn	0	1	0	-1	1	100	100	498	20	-1
499	5	副本场景预留	1	test/test.scn	0	1	0	-1	1	100	100	499	20	-1
500	16	泰山	1	yewai_taishan/yewai_taishan.scn	0	0	1	-1	1	11	109	500	20	-1
501	14	中兴府剧场	0	juqing_zhongxingfu/juqing_zhongxingfu.scn	0	0	0	-1	0	16	16	501	20	-1
502	13	太行山剧场	0	juqing_taihangshan/juqing_taihangshan.scn	0	0	0	-1	0	93	19	502	20	-1
503	12	凤翔府剧场	0	juqing_fengxiangfu/juqing_fengxiangfu.scn	0	0	0	-1	0	116	110	503	20	-1
504	16	蔡州城剧场	0	juqing_caizhoucheng/juqing_caizhoucheng.scn	0	0	0	-1	0	87	104	504	20	-1
505	14	秦岭	1	yewai_qinling/yewai_qinling.scn	0	0	1	-1	1	63	74	505	20	-1
506	13	阿尔金山剧场	0	juqing_jinshan/juqing_jinshan.scn	0	0	0	-1	0	102	21	506	20	-1
507	12	碎叶城剧场	0	juqing_suiyecheng/juqing_suiyecheng.scn	0	0	0	-1	0	20	31	507	20	-1
