NUM	TEXT	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT
117	手	12287	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
118	手	24575	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
119	手	49151	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
120	腰	1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1	16|18|20	6|22	-1	-1	-1	-1	-1	-1
121	腰	5	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1	16|18|20	6|22	6|22|54	-1	-1	-1	-1	-1
122	腰	11	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	-1	-1	-1	-1
123	腰	23	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
124	腰	47	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
125	腰	95	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
126	腰	191	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
127	腰	383	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
128	腰	767	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
129	腰	1535	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
130	腰	3071	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
131	腰	6143	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
132	腰	12287	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
133	腰	24575	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
134	腰	49151	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1	16|18|20	16|18|20	6|22|54	6|22|54	16|18|20|6|22	-1	-1	-1
135	脚	1	0|6	16|18|20	-1	-1	-1	-1	-1	-1	0|6	16|18|20	-1	-1	-1	-1	-1	-1	2|6	16|18|20	-1	-1	-1	-1	-1	-1	2|6	16|18|20	-1	-1	-1	-1	-1	-1	4|6	16|18|20	-1	-1	-1	-1	-1	-1	4|6	16|18|20	-1	-1	-1	-1	-1	-1	0|6	16|18|20	-1	-1	-1	-1	-1	-1	0|6	16|18|20	-1	-1	-1	-1	-1	-1	2|6	16|18|20	-1	-1	-1	-1	-1	-1	2|6	16|18|20	-1	-1	-1	-1	-1	-1	4|6	16|18|20	-1	-1	-1	-1	-1	-1	4|6	16|18|20	-1	-1	-1	-1	-1	-1
136	脚	5	0|6	0|6	16|18|20|54	-1	-1	-1	-1	-1	0|6	0|6	16|18|20|54	-1	-1	-1	-1	-1	2|6	2|6	16|18|20|54	-1	-1	-1	-1	-1	2|6	2|6	16|18|20|54	-1	-1	-1	-1	-1	4|6	4|6	16|18|20|54	-1	-1	-1	-1	-1	4|6	4|6	16|18|20|54	-1	-1	-1	-1	-1	0|6	0|6	16|18|20|54	-1	-1	-1	-1	-1	0|6	0|6	16|18|20|54	-1	-1	-1	-1	-1	2|6	2|6	16|18|20|54	-1	-1	-1	-1	-1	2|6	2|6	16|18|20|54	-1	-1	-1	-1	-1	4|6	4|6	16|18|20|54	-1	-1	-1	-1	-1	4|6	4|6	16|18|20|54	-1	-1	-1	-1	-1
137	脚	11	0|6	0|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1
138	脚	23	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
139	脚	47	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
140	脚	95	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
141	脚	191	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
142	脚	383	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
143	脚	767	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
